open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
23091.3,23098.9,23088.0,23090.95,23086.59,23086.68,23080.22,23084.17,23080.18,23086.17,23105.23,23108.3,23153.61,23148.99,23222.43,23222.38,-5.54,-8.93,3.39,50.34,47.01,44.08,44.25,-53.48,47.24,17.0,25.51,16.11,5.85,0.03,-0.01,17.59,23111.34,23080.18,23049.03,0.27,67.28,23122.8,23047.25,0.14,0.19,0.9,0.11,1,1,0,0,0,0.0,0.0,0.05,0.0,0.03,0.01,0.0,0.0,1,-1,0.05,0.02,0.05,0.07
23090.8,23092.65,23087.05,23089.85,23089.36,23087.74,23079.79,23085.21,23082.12,23086.52,23103.81,23107.57,23152.3,23147.82,23220.74,23221.06,-4.67,-8.08,3.41,49.82,46.7,45.84,45.25,-55.33,35.19,17.31,24.9,16.13,-4.35,-0.02,-0.01,16.73,23110.52,23082.12,23053.71,0.25,63.61,23122.8,23047.25,0.14,0.18,0.58,0.05,1,0,0,0,0,-0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,1,-1,0.03,0.01,0.05,0.06
23089.3,23101.8,23088.65,23090.9,23089.85,23088.79,23081.96,23086.24,23084.19,23086.94,23102.48,23106.92,23150.94,23146.7,23219.09,23219.76,-3.84,-7.23,3.39,50.35,47.05,45.87,45.27,-53.57,67.16,18.12,27.44,15.21,21.75,0.09,-0.01,16.48,23108.52,23084.19,23059.86,0.21,63.8,23122.8,23048.15,0.14,0.19,0.19,0.01,1,0,0,1,0,0.0,0.0,0.06,0.01,0.05,0.0,0.0,0.0,1,-1,0.03,0.02,0.05,0.05
23091.35,23098.7,23090.2,23090.85,23090.68,23089.48,23083.7,23087.08,23085.8,23087.31,23101.22,23106.29,23149.65,23145.59,23217.5,23218.48,-3.16,-6.42,3.26,50.32,47.03,51.64,47.78,-36.18,75.5,18.88,26.4,14.63,17.4,0.08,-0.01,15.91,23107.24,23085.8,23064.35,0.19,61.78,23122.8,23051.55,0.14,0.17,-0.12,0.0,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,1,-1,0.02,0.02,0.04,0.05
23090.7,23094.5,23084.4,23089.7,23090.45,23089.55,23086.2,23087.56,23086.16,23087.54,23099.92,23105.64,23148.27,23144.48,23215.93,23217.2,-2.68,-5.67,2.99,49.66,46.66,57.13,51.55,-38.84,45.4,18.99,25.17,16.63,24.95,0.11,-0.01,15.49,23107.61,23086.16,23064.7,0.19,58.26,23122.8,23063.25,0.14,0.11,-0.12,0.0,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.0,1,-1,0.02,0.01,0.03,0.05
23089.2,23092.3,23087.75,23088.9,23090.04,23089.33,23088.32,23087.8,23086.71,23087.67,23098.62,23104.98,23146.81,23143.38,23214.32,23215.92,-2.34,-5.0,2.67,49.17,46.4,61.43,56.73,-40.69,46.9,19.09,24.61,16.26,21.15,0.09,-0.01,14.71,23107.85,23086.71,23065.57,0.18,55.19,23122.8,23063.25,0.15,0.11,-0.21,0.01,-1,1,0,0,0,-0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,1,-1,0.01,0.01,0.02,0.05
23088.5,23091.5,23082.75,23088.75,23089.82,23089.14,23089.59,23087.97,23086.02,23087.77,23097.68,23104.34,23145.48,23142.3,23212.77,23214.66,-2.05,-4.41,2.36,49.07,46.34,61.73,60.1,-35.28,27.2,18.67,23.53,18.05,12.75,0.06,-0.01,14.29,23105.91,23086.02,23066.13,0.17,56.87,23122.8,23063.25,0.15,0.11,0.07,0.0,1,1,0,0,0,-0.0,0.0,0.04,0.0,0.01,0.02,0.0,0.0,1,-1,0.01,0.0,0.01,0.04
23086.8,23096.2,23083.1,23088.7,23089.38,23088.99,23089.62,23088.1,23085.55,23087.86,23097.01,23103.73,23144.14,23141.24,23211.19,23213.4,-1.81,-3.89,2.08,49.04,46.33,62.87,62.01,-35.41,36.6,18.63,24.35,16.86,0.25,0.0,-0.01,14.2,23104.71,23085.55,23066.39,0.17,58.23,23122.8,23063.25,0.15,0.11,0.3,0.03,1,0,0,0,0,-0.0,0.0,0.06,0.01,0.03,0.02,0.0,0.01,1,-1,0.01,0.0,0.01,0.04
23165.9,23207.1,23160.35,23200.15,23111.24,23126.05,23100.96,23108.48,23090.73,23098.55,23098.61,23107.51,23143.88,23142.41,23210.1,23213.27,7.29,-1.66,8.95,81.17,72.04,74.82,66.47,-4.86,466.67,22.07,51.43,10.27,113.45,0.49,-0.01,21.64,23144.23,23090.73,23037.23,0.46,152.26,23207.1,23063.25,0.03,0.59,2.11,0.21,1,0,0,0,0,0.48,0.48,0.2,0.15,0.03,0.02,0.33,0.0,1,1,0.47,0.44,0.15,0.12
23200.55,23207.45,23188.7,23206.7,23134.64,23152.93,23112.54,23126.34,23096.09,23108.85,23100.12,23111.4,23143.79,23143.68,23209.0,23213.21,14.86,1.65,13.21,81.9,72.84,86.4,74.7,-0.53,248.34,25.26,48.34,9.63,115.85,0.5,-0.01,21.44,23169.73,23096.09,23022.46,0.64,125.11,23207.45,23063.25,0.0,0.62,3.9,0.37,1,0,0,0,0,0.03,0.03,0.08,0.03,0.0,0.05,0.0,0.0,1,1,0.48,0.42,0.21,0.16
23208.0,23213.0,23193.65,23208.85,23158.63,23171.57,23124.34,23141.34,23102.28,23118.38,23101.57,23115.22,23143.84,23144.97,23207.91,23213.16,20.79,5.48,15.32,82.14,73.11,97.24,86.15,-2.9,167.83,28.31,47.06,9.0,117.9,0.51,-0.01,21.29,23190.53,23102.28,23014.03,0.76,110.38,23213.0,23063.25,0.02,0.63,5.34,0.49,1,1,0,0,0,0.01,0.01,0.08,0.0,0.02,0.06,0.01,0.0,1,1,0.46,0.39,0.24,0.2
23208.95,23227.2,23208.95,23218.7,23184.62,23187.28,23137.22,23155.4,23108.5,23127.93,23103.5,23119.28,23144.11,23146.43,23206.94,23213.22,25.99,9.58,16.41,83.25,74.32,96.9,93.51,-5.88,138.15,31.33,48.95,8.44,128.85,0.56,-0.01,21.08,23210.14,23108.5,23006.87,0.88,104.21,23227.2,23063.25,0.04,0.67,6.88,0.61,1,0,0,0,0,0.04,0.04,0.08,0.04,0.04,0.0,0.0,0.0,1,1,0.48,0.39,0.27,0.23
23217.8,23223.05,23209.6,23210.8,23209.04,23195.12,23149.21,23165.48,23115.59,23135.82,23105.4,23122.87,23144.15,23147.7,23205.87,23213.19,29.13,13.49,15.64,79.02,71.6,93.29,95.81,-11.35,104.52,34.13,46.66,8.05,119.9,0.52,-0.0,20.53,23224.73,23115.59,23006.44,0.94,93.62,23227.2,23063.25,0.07,0.64,7.72,0.66,1,0,0,0,0,-0.03,0.03,0.06,0.03,0.02,0.01,0.0,0.0,1,1,0.41,0.32,0.27,0.24
23211.15,23212.65,23191.7,23204.1,23209.83,23198.11,23160.53,23172.5,23122.12,23142.33,23107.1,23126.06,23144.09,23148.82,23204.72,23213.1,30.73,16.94,13.79,75.51,69.35,88.92,93.04,-15.99,75.0,35.4,43.26,13.68,113.25,0.49,-0.0,20.56,23235.93,23122.12,23008.31,0.98,86.01,23227.2,23063.25,0.1,0.61,8.32,0.71,1,0,0,0,0,-0.03,0.03,0.09,0.03,0.01,0.05,0.0,0.0,1,1,0.35,0.27,0.27,0.25
23203.8,23221.6,23185.8,23191.75,23206.84,23195.99,23170.74,23176.0,23128.47,23147.03,23108.53,23128.63,23143.86,23149.67,23203.46,23212.89,30.65,19.68,10.97,69.41,65.36,82.7,88.31,-24.54,61.22,36.77,41.1,12.07,102.05,0.44,-0.0,21.65,23242.94,23128.47,23014.0,0.99,77.64,23227.2,23063.95,0.15,0.55,8.41,0.72,1,0,0,0,0,-0.05,0.05,0.15,0.05,0.08,0.03,0.0,0.0,1,1,0.27,0.19,0.25,0.25
23192.9,23202.0,23188.45,23192.4,23203.55,23194.79,23181.09,23178.98,23134.7,23151.35,23109.62,23131.13,23143.59,23150.52,23202.19,23212.69,30.28,21.8,8.48,69.55,65.47,78.46,83.36,-24.09,47.66,38.05,39.22,11.51,103.5,0.45,-0.0,21.07,23248.84,23134.7,23020.56,0.99,75.27,23227.2,23065.55,0.15,0.55,8.36,0.71,1,1,0,0,0,0.0,0.0,0.06,0.0,0.04,0.02,0.0,0.0,1,1,0.25,0.18,0.21,0.25
23192.45,23204.85,23180.05,23189.75,23197.76,23193.11,23191.19,23180.94,23140.39,23155.01,23110.96,23133.43,23143.31,23151.29,23200.93,23212.46,29.44,23.33,6.11,68.18,64.6,75.15,78.77,-25.93,38.52,38.6,35.96,13.37,101.0,0.44,-0.0,21.34,23253.6,23140.39,23027.18,0.98,71.8,23227.2,23069.75,0.16,0.52,8.22,0.7,1,0,0,0,0,-0.01,0.01,0.11,0.01,0.05,0.04,0.0,0.0,1,1,0.21,0.15,0.16,0.25
23188.8,23194.6,23168.6,23169.15,23189.43,23185.13,23199.24,23178.8,23144.42,23156.36,23112.01,23134.83,23142.79,23151.65,23199.58,23212.03,26.81,24.02,2.78,58.55,58.24,69.93,74.51,-40.19,14.19,38.31,32.88,16.0,80.45,0.35,-0.0,21.67,23255.68,23144.42,23033.17,0.96,61.11,23227.2,23082.75,0.25,0.37,7.81,0.66,1,0,0,0,0,-0.09,0.09,0.11,0.08,0.03,0.0,0.0,0.0,1,1,0.11,0.06,0.06,0.25
23168.95,23187.8,23163.85,23177.6,23184.13,23182.62,23196.98,23178.58,23148.97,23158.38,23113.45,23136.51,23142.36,23152.16,23198.26,23211.69,25.11,24.24,0.87,60.99,59.94,66.52,70.53,-34.34,4.29,37.72,30.3,16.3,-22.55,-0.1,-0.0,21.83,23257.82,23148.97,23040.12,0.94,63.15,23227.2,23082.75,0.21,0.41,7.37,0.61,1,0,0,0,0,0.04,0.04,0.1,0.04,0.04,0.02,0.0,0.0,1,1,0.12,0.08,0.07,0.24
23177.6,23183.8,23165.45,23178.55,23181.49,23181.26,23194.16,23178.57,23153.36,23160.3,23114.69,23138.16,23141.97,23152.68,23196.96,23211.36,23.57,24.11,-0.54,61.26,60.13,63.93,66.79,-33.68,-10.32,37.18,28.46,15.31,-28.15,-0.12,0.0,21.59,23259.52,23153.36,23047.19,0.92,61.87,23227.2,23082.75,0.21,0.41,6.88,0.56,1,1,0,0,0,0.0,0.0,0.08,0.0,0.02,0.05,0.0,0.0,1,1,0.11,0.08,0.07,0.24
23178.25,23178.7,23155.05,23166.2,23176.25,23176.24,23189.9,23176.32,23157.12,23160.86,23115.35,23139.26,23141.58,23152.95,23196.87,23210.91,21.11,23.51,-2.4,55.75,56.45,63.22,64.56,-42.33,-62.48,35.94,26.25,17.53,-42.65,-0.18,0.0,21.73,23259.43,23157.12,23054.81,0.88,54.44,23227.2,23082.75,0.26,0.36,6.08,0.47,1,0,0,0,0,-0.05,0.05,0.1,0.05,0.0,0.05,0.0,0.0,1,1,0.04,0.02,0.08,0.23
23165.9,23166.75,23150.05,23156.75,23169.65,23169.74,23183.7,23172.76,23160.46,23160.47,23115.83,23139.94,23140.99,23153.03,23196.53,23210.37,18.18,22.44,-4.26,51.9,53.8,44.22,57.12,-91.32,-151.93,34.46,24.79,18.23,-61.95,-0.27,0.0,21.37,23258.02,23160.46,23062.9,0.84,48.1,23227.2,23082.75,0.3,0.32,5.01,0.35,1,0,0,0,0,-0.04,0.04,0.07,0.04,0.0,0.03,0.0,0.0,1,1,-0.02,-0.02,0.07,0.22
23155.7,23180.75,23154.3,23173.45,23170.51,23170.98,23179.97,23172.89,23164.59,23161.71,23116.84,23141.26,23140.47,23153.43,23196.25,23210.0,17.02,21.36,-4.34,57.49,57.5,32.23,46.56,-69.67,-82.48,33.73,27.23,16.64,-37.35,-0.16,0.0,21.74,23256.87,23164.59,23072.31,0.8,54.8,23227.2,23082.75,0.23,0.39,4.1,0.26,1,0,0,1,0,0.07,0.07,0.11,0.08,0.03,0.01,0.0,0.0,1,1,0.04,0.05,0.06,0.2
23172.85,23194.85,23164.15,23190.85,23173.16,23177.6,23178.64,23176.15,23169.59,23164.48,23118.36,23143.2,23140.2,23154.17,23196.04,23209.81,17.3,20.55,-3.24,62.39,60.92,30.63,35.7,-47.12,-20.5,33.59,29.06,15.01,-13.25,-0.06,0.0,22.38,23256.0,23169.59,23083.18,0.75,62.3,23227.2,23082.75,0.16,0.47,3.31,0.19,1,0,0,0,0,0.08,0.08,0.13,0.08,0.02,0.04,0.0,0.0,1,1,0.09,0.11,0.05,0.19
23190.45,23206.7,23186.0,23206.3,23178.71,23187.17,23180.1,23181.64,23175.42,23168.47,23120.27,23145.68,23140.04,23155.2,23195.92,23209.78,18.56,20.15,-1.59,66.12,63.65,52.04,38.3,-27.09,52.23,33.88,30.94,14.01,14.55,0.06,0.0,22.26,23254.94,23175.42,23095.9,0.69,69.42,23227.2,23082.75,0.09,0.53,2.57,0.14,1,0,0,0,0,0.07,0.07,0.09,0.07,0.0,0.02,0.0,0.0,1,1,0.13,0.16,0.06,0.18
23205.95,23206.2,23192.05,23200.4,23185.55,23191.58,23180.9,23185.05,23181.0,23171.51,23122.15,23147.82,23139.89,23156.1,23195.83,23209.68,18.86,19.89,-1.03,63.53,61.92,64.92,49.2,-31.03,63.1,34.15,29.48,13.36,8.0,0.03,0.0,21.68,23250.47,23181.0,23111.52,0.6,63.97,23227.2,23082.75,0.12,0.51,1.56,0.07,1,0,0,0,0,-0.03,0.03,0.06,0.02,0.0,0.04,0.0,0.0,1,1,0.08,0.12,0.07,0.15
23200.9,23202.4,23191.4,23195.6,23193.32,23192.92,23181.48,23186.97,23186.34,23173.8,23123.8,23149.7,23139.68,23156.88,23195.64,23209.54,18.5,19.61,-1.11,61.42,60.51,68.51,61.83,-36.34,60.05,34.35,28.38,13.08,5.85,0.03,0.0,20.92,23241.59,23186.34,23131.08,0.48,58.38,23227.2,23083.1,0.14,0.49,0.31,0.0,1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,1,1,0.04,0.09,0.07,0.12
23194.75,23198.5,23174.1,23175.8,23193.79,23187.21,23182.15,23184.94,23190.69,23173.99,23125.16,23150.72,23139.3,23157.26,23195.36,23209.21,16.42,18.97,-2.55,53.52,55.09,56.21,63.21,-64.01,-5.01,33.23,26.04,17.84,6.65,0.03,0.0,21.17,23223.75,23190.69,23157.63,0.29,27.48,23227.2,23150.05,0.22,0.11,-1.38,0.23,-1,0,0,0,0,-0.09,0.09,0.11,0.08,0.02,0.01,0.0,0.0,1,1,-0.06,0.01,0.07,0.07
23175.8,23175.8,23149.65,23158.95,23187.41,23177.79,23180.28,23180.21,23188.63,23172.56,23126.78,23151.04,23138.76,23157.29,23194.89,23208.71,13.27,17.83,-4.56,47.88,51.0,38.65,54.46,-83.7,-111.84,30.95,23.78,24.4,-18.65,-0.08,0.0,21.53,23224.12,23188.63,23153.14,0.31,8.18,23227.2,23149.65,0.29,0.04,-1.68,0.3,-1,0,0,0,0,-0.07,0.07,0.11,0.07,0.0,0.04,0.0,0.0,-1,1,-0.13,-0.06,0.07,0.08
23158.45,23169.05,23156.7,23165.3,23179.21,23173.63,23178.96,23177.5,23186.56,23171.87,23128.68,23151.6,23138.28,23157.45,23194.5,23208.27,11.15,16.5,-5.35,50.01,52.4,26.57,40.48,-72.57,-86.8,28.83,22.78,23.37,-13.25,-0.06,0.0,20.87,23222.42,23186.56,23150.7,0.31,20.35,23227.2,23149.65,0.27,0.07,-1.73,0.31,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.02,0.01,0.0,0.0,-1,1,-0.09,-0.03,0.08,0.08
23166.4,23188.0,23164.4,23168.85,23172.9,23172.04,23179.22,23175.93,23184.56,23171.58,23130.77,23152.28,23137.92,23157.67,23194.16,23207.88,9.65,15.13,-5.48,51.22,53.18,25.8,30.34,-66.35,-23.26,27.63,27.38,21.5,2.65,0.01,0.0,21.07,23219.68,23184.56,23149.44,0.3,27.63,23227.2,23149.65,0.25,0.08,-1.63,0.29,-1,0,0,0,0,0.02,0.02,0.1,0.01,0.08,0.01,0.0,0.0,-1,1,-0.07,-0.01,0.08,0.08
23168.85,23169.15,23146.85,23148.85,23163.55,23164.31,23178.44,23171.0,23181.07,23169.42,23132.72,23152.14,23137.58,23157.5,23193.8,23207.29,6.77,13.45,-6.69,44.68,48.46,21.48,24.62,-96.66,-117.35,25.73,25.32,25.81,-7.9,-0.03,0.0,21.15,23215.81,23181.07,23146.33,0.3,3.62,23223.05,23146.85,0.32,0.01,-1.6,0.28,-1,0,0,0,0,-0.09,0.09,0.1,0.09,0.0,0.01,0.0,0.0,-1,1,-0.14,-0.09,0.08,0.08
23149.05,23156.35,23139.4,23152.05,23158.8,23160.22,23176.3,23167.56,23178.13,23167.76,23134.77,23152.14,23137.24,23157.39,23193.45,23206.74,4.69,11.7,-7.02,45.87,49.22,18.6,21.96,-81.2,-122.1,24.31,23.85,26.86,-21.4,-0.09,0.0,20.85,23212.25,23178.13,23144.02,0.29,11.77,23221.6,23139.4,0.3,0.05,-1.55,0.27,-1,0,0,0,0,0.01,0.01,0.07,0.01,0.02,0.04,0.0,0.0,-1,1,-0.11,-0.07,0.09,0.08
23151.65,23155.15,23143.75,23152.05,23157.42,23157.5,23172.42,23164.74,23175.53,23166.27,23136.64,23152.14,23136.85,23157.29,23193.05,23206.2,3.0,9.96,-6.96,45.87,49.22,13.64,17.91,-81.2,-98.63,23.0,22.89,25.78,-38.8,-0.17,0.0,20.18,23209.26,23175.53,23141.8,0.29,15.2,23221.6,23139.4,0.3,0.05,-1.51,0.27,-1,1,0,0,0,0.0,0.0,0.05,0.0,0.01,0.03,0.0,0.0,-1,1,-0.1,-0.06,0.09,0.07
23152.25,23156.75,23147.35,23150.25,23154.41,23155.08,23166.81,23162.1,23173.46,23164.74,23137.99,23152.06,23136.49,23157.15,23192.57,23205.64,1.51,8.27,-6.76,45.24,48.78,17.9,16.72,-83.88,-83.31,21.69,22.68,24.89,-56.05,-0.24,0.0,19.41,23208.04,23173.46,23138.87,0.3,16.45,23206.7,23139.4,0.24,0.05,-1.62,0.29,-1,0,0,0,1,-0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,-1,1,-0.1,-0.06,0.08,0.08
23150.55,23164.55,23150.0,23157.7,23152.18,23155.95,23162.54,23161.3,23171.72,23164.07,23139.59,23152.28,23136.23,23157.16,23192.25,23205.17,0.91,6.8,-5.89,48.42,50.71,20.7,17.42,-72.81,-57.65,20.26,24.37,23.53,-42.7,-0.18,0.0,19.06,23205.8,23171.72,23137.64,0.29,29.43,23206.7,23139.4,0.21,0.08,-1.54,0.27,-1,0,0,0,0,0.03,0.03,0.06,0.03,0.03,0.0,0.0,0.0,-1,1,-0.06,-0.03,0.06,0.08
23157.35,23163.5,23155.7,23162.5,23154.91,23158.14,23159.23,23161.52,23170.36,23163.92,23140.79,23152.68,23135.88,23157.26,23192.06,23204.74,0.82,5.6,-4.79,50.42,51.94,25.88,21.5,-65.68,-40.14,18.94,23.62,22.81,-33.1,-0.14,0.0,18.26,23203.62,23170.36,23137.1,0.29,38.19,23206.7,23139.4,0.19,0.1,-1.39,0.23,-1,0,0,0,0,0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,-1,1,-0.03,-0.01,0.04,0.07
23162.25,23167.0,23155.65,23156.2,23155.74,23157.49,23157.27,23160.55,23169.71,23163.18,23141.95,23152.82,23135.53,23157.24,23191.82,23204.26,0.23,4.53,-4.3,47.8,50.21,28.83,25.14,-75.04,-38.62,17.93,23.95,21.77,-19.6,-0.08,0.0,17.76,23203.54,23169.71,23135.88,0.29,30.03,23206.7,23139.4,0.22,0.07,-1.61,0.3,-1,0,0,0,0,-0.03,0.03,0.05,0.03,0.02,0.0,0.0,0.0,-1,1,-0.06,-0.03,0.03,0.07
23155.75,23158.85,23143.4,23146.7,23154.67,23153.89,23156.04,23158.03,23168.16,23161.61,23142.96,23152.58,23135.29,23157.03,23191.56,23203.69,-0.99,3.42,-4.41,44.08,47.71,23.4,26.04,-89.07,-77.96,17.09,22.45,25.38,-12.25,-0.05,0.0,17.6,23203.21,23168.16,23133.12,0.3,19.38,23206.7,23139.4,0.26,0.03,-1.82,0.36,-1,0,0,0,0,-0.04,0.04,0.07,0.04,0.01,0.01,0.0,0.0,-1,1,-0.09,-0.06,0.03,0.08
23145.95,23151.6,23134.15,23136.55,23151.93,23148.11,23153.17,23154.13,23166.06,23159.23,23143.7,23151.95,23134.88,23156.63,23191.2,23203.02,-2.74,2.19,-4.93,40.46,45.18,13.14,21.79,-96.48,-127.08,16.83,20.86,27.34,-28.75,-0.12,0.0,17.59,23203.33,23166.06,23128.8,0.32,10.4,23206.7,23134.15,0.3,0.01,-2.1,0.42,-1,0,0,0,0,-0.04,0.04,0.08,0.04,0.02,0.01,0.0,0.0,-1,1,-0.13,-0.1,0.04,0.08
23136.6,23143.75,23135.1,23140.85,23148.56,23145.69,23150.37,23151.71,23164.8,23157.48,23144.81,23151.52,23134.59,23156.32,23190.81,23202.4,-3.74,1.0,-4.75,42.61,46.44,8.29,14.94,-89.59,-128.46,16.58,20.1,26.34,-28.0,-0.12,0.0,16.95,23203.65,23164.8,23125.94,0.34,19.18,23206.7,23134.15,0.28,0.03,-2.46,0.53,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,1,-0.1,-0.07,0.03,0.09
23141.3,23155.35,23140.3,23154.55,23146.97,23148.64,23150.94,23152.23,23164.69,23157.2,23146.02,23151.64,23134.42,23156.28,23190.44,23201.92,-3.39,0.13,-3.52,48.94,50.27,17.27,12.9,-62.12,-41.28,15.53,23.74,24.65,5.7,0.02,0.0,16.81,23203.65,23164.69,23125.73,0.34,36.99,23206.7,23134.15,0.23,0.09,-2.74,0.66,-1,0,0,0,0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,-1,1,-0.04,-0.01,0.03,0.09
23155.15,23160.0,23145.45,23148.9,23145.51,23148.73,23150.62,23151.62,23163.46,23156.41,23147.61,23151.53,23134.13,23156.13,23190.06,23201.4,-3.53,-0.6,-2.92,46.66,48.76,25.23,16.93,-72.61,-22.92,14.6,24.26,23.12,-3.15,-0.01,0.0,16.65,23202.78,23163.46,23124.14,0.34,31.49,23206.7,23134.15,0.25,0.06,-2.82,0.69,-1,0,0,0,0,-0.02,0.02,0.06,0.03,0.02,0.01,0.0,0.0,-1,1,-0.06,-0.03,0.03,0.09
23148.7,23150.95,23137.8,23140.9,23144.35,23146.12,23149.51,23149.67,23160.96,23154.93,23148.96,23151.11,23133.72,23155.83,23189.45,23200.79,-4.23,-1.33,-2.9,43.56,46.68,25.94,22.81,-87.47,-94.89,13.89,22.87,25.12,-11.15,-0.05,0.0,16.4,23199.34,23160.96,23122.58,0.33,23.86,23206.7,23134.15,0.28,0.03,-2.71,0.66,-1,0,0,0,0,-0.03,0.03,0.06,0.03,0.01,0.01,0.0,0.0,-1,1,-0.09,-0.06,0.04,0.09
23141.7,23152.0,23140.25,23148.65,23146.77,23146.96,23149.35,23149.49,23158.08,23154.33,23150.64,23151.02,23133.47,23155.69,23188.89,23200.28,-4.12,-1.89,-2.23,47.22,48.9,27.12,26.09,-58.57,-48.48,13.16,22.14,23.81,-1.6,-0.01,0.0,16.07,23190.62,23158.08,23125.54,0.28,35.51,23206.2,23134.15,0.25,0.06,-2.17,0.59,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.04,-0.02,0.04,0.07
23148.4,23173.6,23147.8,23168.8,23152.36,23154.24,23150.46,23153.0,23156.5,23155.71,23152.66,23151.71,23133.4,23155.95,23188.48,23199.96,-2.37,-1.98,-0.39,55.33,54.12,47.27,33.44,-12.17,152.72,13.32,28.91,21.19,11.1,0.05,0.0,16.76,23183.22,23156.5,23129.78,0.23,73.02,23202.4,23134.15,0.15,0.15,-1.35,0.34,-1,0,0,0,0,0.09,0.09,0.11,0.09,0.02,0.0,0.0,0.0,-1,-1,0.05,0.06,0.04,0.06
23168.4,23170.3,23157.6,23162.65,23153.98,23157.04,23150.48,23154.75,23154.85,23156.37,23154.39,23152.14,23133.21,23156.08,23188.02,23199.59,-1.47,-1.88,0.41,52.67,52.41,67.17,47.18,-27.76,120.79,13.47,27.32,20.03,0.15,0.0,0.0,16.47,23174.97,23154.85,23134.74,0.17,69.38,23198.5,23134.15,0.15,0.12,-0.65,0.14,-1,0,0,0,0,-0.03,0.03,0.05,0.02,0.01,0.02,0.0,0.0,-1,-1,0.03,0.03,0.04,0.04
23162.75,23164.25,23156.8,23159.15,23156.03,23157.75,23150.77,23155.55,23154.02,23156.64,23155.81,23152.42,23133.03,23156.14,23187.52,23199.19,-1.02,-1.71,0.69,51.16,51.43,74.48,62.97,-36.63,71.04,13.54,26.4,19.71,2.95,0.01,0.0,15.83,23171.85,23154.02,23136.19,0.15,64.39,23188.0,23134.15,0.12,0.11,-0.25,0.03,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,1,-1,0.02,0.01,0.04,0.04
23158.9,23165.2,23152.5,23164.65,23160.78,23160.05,23152.56,23157.21,23154.3,23157.4,23157.37,23152.9,23132.95,23156.31,23187.05,23198.84,-0.23,-1.41,1.19,53.42,52.88,70.98,70.88,-22.69,66.82,13.25,24.86,20.54,17.95,0.08,0.0,15.61,23172.62,23154.3,23135.99,0.16,78.25,23188.0,23134.15,0.1,0.13,-0.02,0.0,-1,0,0,1,0,0.02,0.02,0.05,0.02,0.0,0.03,0.0,0.0,1,-1,0.04,0.03,0.05,0.04
23164.65,23180.5,23164.2,23179.3,23166.91,23166.47,23156.84,23161.22,23155.0,23159.49,23159.14,23153.93,23132.97,23156.77,23186.58,23198.65,1.57,-0.82,2.39,58.87,56.5,79.37,74.94,-2.59,155.17,13.91,30.0,19.01,42.75,0.18,0.0,15.66,23175.84,23155.0,23134.17,0.18,108.3,23188.0,23134.15,0.04,0.19,0.51,0.08,1,0,0,0,0,0.06,0.06,0.07,0.06,0.01,0.0,0.0,0.0,1,-1,0.1,0.09,0.05,0.05
23178.65,23183.75,23176.0,23183.75,23169.9,23172.23,23161.13,23165.32,23155.75,23161.8,23160.99,23155.1,23133.11,23157.3,23186.06,23198.5,3.32,0.01,3.31,60.38,57.54,91.57,80.64,0.0,165.77,14.69,30.43,18.31,42.9,0.19,0.0,15.09,23179.39,23155.75,23132.11,0.2,109.22,23183.75,23134.15,0.0,0.21,1.14,0.31,1,0,0,0,0,0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,1,1,0.12,0.09,0.06,0.05
23184.05,23186.05,23177.65,23182.2,23173.81,23175.55,23163.89,23168.39,23157.42,23163.74,23162.84,23156.16,23133.32,23157.79,23185.66,23198.34,4.52,0.91,3.61,59.56,57.04,96.66,89.2,-7.42,138.57,15.54,30.31,17.56,27.65,0.12,0.0,14.61,23183.46,23157.42,23131.38,0.22,97.59,23186.05,23134.15,0.02,0.21,1.41,0.39,1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,1,1,0.11,0.08,0.06,0.06
