datetime,open,high,low,close,volume
1601264700,898.0,917.5,893.0,902.75,2973033
1601279100,902.75,906.3,900.65,904.4,868510
1601351100,909.95,912.85,892.4,894.65,2041354
1601365500,894.4,900.55,893.0,894.3,1310828
1601437500,897.8,903.0,884.1,899.8,2227651
1601451900,899.65,904.5,898.1,900.55,1349735
1601523900,909.95,913.6,903.6,905.05,1525857
1601538300,905.0,907.1,900.7,902.0,971209
1601869500,907.95,908.55,897.1,897.75,1865533
1601883900,897.95,901.0,895.05,896.7,913470
1601955900,901.05,904.55,892.1,893.05,2059801
1601970300,893.0,894.5,888.25,894.0,1430686
1602042300,895.0,895.0,876.8,878.2,3033345
1602056700,878.25,889.9,876.05,888.0,2033518
1602128700,890.3,894.0,879.65,881.5,2473476
1602143100,881.5,885.0,879.05,880.1,1435176
1602215100,887.4,914.95,885.6,910.0,6861429
1602229500,910.0,912.0,905.25,910.05,2796024
1602474300,916.95,925.75,910.75,916.5,4338324
1602488700,916.5,919.0,902.05,906.0,1834901
1602560700,907.95,915.7,896.55,899.85,2699887
1602575100,899.85,901.75,888.85,896.3,1840717
1602647100,897.0,906.0,887.2,905.55,2913711
1602661500,905.45,917.0,903.0,916.0,2365529
1602733500,913.0,919.0,906.05,908.35,2386560
1602747900,908.2,911.0,885.4,890.95,2526115
1602819900,894.0,903.5,889.5,893.15,1720964
1602834300,893.15,897.0,892.0,894.55,645420
1603079100,899.0,906.0,884.0,892.05,3313966
1603093500,892.0,905.9,890.6,904.95,2478157
1603165500,919.0,935.5,913.0,926.5,9651172
1603179900,926.5,932.65,915.3,917.5,3488499
1603251900,924.95,931.0,919.05,921.0,2452464
1603266300,921.0,926.8,908.65,926.15,3925163
1603338300,922.0,939.0,920.15,931.6,3829312
1603352700,931.6,937.45,930.1,934.5,2312489
1603424700,940.0,943.3,928.0,941.8,2716714
1603439100,941.7,948.5,939.0,941.5,2377279
1603683900,949.85,959.25,943.0,947.85,4342068
1603698300,947.85,955.6,947.2,952.4,2605637
1603770300,960.0,981.65,955.15,980.5,6359986
1603784700,980.5,986.0,973.45,981.0,3246574
1603856700,989.95,994.65,975.5,976.9,5144007
1603871100,976.9,988.5,974.2,986.0,2197964
1603943100,951.1,958.8,930.0,931.4,8224679
1603957500,931.4,938.55,926.0,933.5,3563672
1604029500,941.0,946.8,924.2,928.05,3183951
1604043900,928.05,934.5,926.25,930.8,1598883
1604288700,930.0,937.95,920.65,927.85,2306378
1604303100,927.85,931.8,924.0,929.0,1362073
1604375100,944.9,949.75,932.5,948.5,2401895
1604389500,948.5,952.9,946.0,949.8,1630667
1604461500,934.25,950.65,930.0,939.35,2265409
1604475900,939.35,943.7,934.2,940.95,1083548
1604547900,952.0,955.0,944.3,953.05,1513603
1604562300,953.35,959.8,952.25,957.7,1368660
1604634300,959.0,967.5,950.1,965.2,2168113
1604648700,965.2,966.7,957.4,958.6,1246118
1604893500,971.0,974.6,965.0,967.95,2104332
1604907900,967.95,968.85,962.4,965.3,927807
1604979900,975.0,1024.9,971.6,1024.5,8273572
1604994300,1024.4,1036.9,1010.9,1031.2,3860223
1605066300,1040.0,1056.0,1021.25,1043.0,6839263
1605080700,1042.0,1062.8,1038.0,1056.7,3394131
1605152700,1054.9,1074.0,1052.45,1066.35,4514718
1605167100,1066.4,1075.85,1061.25,1070.65,2216336
1605239100,1065.05,1068.15,1040.25,1045.65,3003515
1605253500,1045.65,1054.85,1038.1,1052.5,2015529
1605354300,1060.05,1067.8,1054.0,1058.85,899217
1605584700,1063.0,1096.85,1061.05,1092.2,4499662
1605599100,1092.2,1092.2,1074.4,1083.0,3100727
1605671100,1080.9,1139.0,1079.15,1136.2,8955001
1605685500,1136.05,1154.25,1132.2,1143.85,4471189
