,datetime,open,high,low,close,volume
0,1736480700,23010.35,23030.5,22944.2,22945.0,0
1,1736481600,22945.3,22967.75,22866.6,22910.0,0
2,1736482500,22910.6,22910.65,22795.1,22802.2,0
3,1736483400,22801.9,22843.45,22765.8,22842.8,0
4,1736484300,22840.95,22877.4,22823.55,22829.65,0
5,1736485200,22830.15,22848.15,22791.55,22835.75,0
6,1736486100,22833.75,22863.65,22820.9,22863.45,0
7,1736487000,22863.85,22936.8,22863.85,22936.8,0
8,1736487900,22937.9,22979.35,22904.6,22924.15,0
9,1736488800,22923.65,22966.45,22855.75,22858.75,0
10,1736489700,22858.3,22893.0,22847.85,22891.85,0
11,1736490600,22888.65,22903.1,22828.95,22870.0,0
12,1736491500,22868.55,22906.6,22837.9,22846.25,0
13,1736492400,22846.45,22863.8,22828.25,22852.75,0
14,1736493300,22852.15,22861.45,22819.55,22821.85,0
15,1736494200,22821.65,22843.55,22808.25,22821.55,0
16,1736495100,22822.8,22850.25,22790.0,22791.7,0
17,1736496000,22790.75,22822.6,22786.8,22808.35,0
18,1736496900,22807.45,22829.95,22798.65,22813.75,0
19,1736497800,22817.35,22827.45,22747.65,22751.35,0
20,1736498700,22750.25,22766.05,22686.85,22729.2,0
21,1736499600,22730.05,22735.35,22700.05,22726.2,0
22,1736500500,22725.75,22739.35,22694.5,22697.15,0
23,1736501400,22698.5,22714.75,22684.65,22689.95,0
24,1736502300,22689.75,22758.1,22689.75,22746.8,0
25,1736739900,22503.95,22567.15,22457.0,22562.4,0
26,1736740800,22559.65,22564.55,22461.75,22503.15,0
27,1736741700,22502.55,22503.2,22425.9,22469.55,0
28,1736742600,22469.7,22587.05,22456.85,22587.05,0
29,1736743500,22593.15,22637.8,22571.1,22634.35,0
30,1736744400,22636.55,22658.05,22567.3,22613.9,0
31,1736745300,22610.3,22646.2,22572.9,22578.0,0
32,1736746200,22575.7,22624.1,22555.4,22613.25,0
33,1736747100,22612.75,22659.5,22593.9,22598.15,0
34,1736748000,22598.55,22601.95,22526.5,22545.6,0
35,1736748900,22545.1,22571.7,22512.95,22518.65,0
36,1736749800,22520.1,22542.65,22500.9,22510.7,0
37,1736750700,22510.4,22527.0,22493.05,22521.4,0
38,1736751600,22520.5,22547.45,22505.6,22525.45,0
39,1736752500,22521.9,22524.75,22466.95,22473.5,0
40,1736753400,22474.45,22494.8,22467.0,22478.7,0
41,1736754300,22479.9,22490.55,22463.8,22477.2,0
42,1736755200,22477.7,22481.35,22439.15,22443.35,0
43,1736756100,22441.65,22454.65,22418.75,22427.3,0
44,1736757000,22427.55,22441.2,22396.85,22409.3,0
45,1736757900,22408.9,22424.95,22393.1,22413.5,0
46,1736758800,22413.4,22423.9,22357.95,22386.2,0
47,1736759700,22387.35,22415.7,22373.35,22411.8,0
48,1736760600,22410.9,22416.4,22367.45,22407.2,0
49,1736761500,22406.95,22431.6,22386.35,22398.2,0
50,1736826300,22521.1,22636.9,22505.55,22625.45,0
51,1736827200,22625.7,22644.95,22592.1,22630.75,0
52,1736828100,22630.25,22674.2,22592.8,22622.7,0
53,1736829000,22622.6,22625.0,22580.85,22599.7,0
54,1736829900,22600.05,22608.75,22547.9,22606.7,0
55,1736830800,22606.6,22666.9,22606.6,22660.9,0
56,1736831700,22660.8,22698.4,22654.1,22681.1,0
57,1736832600,22683.8,22739.75,22680.1,22731.15,0
58,1736833500,22730.2,22733.45,22678.5,22704.4,0
59,1736834400,22705.15,22705.15,22639.95,22647.85,0
60,1736835300,22646.7,22657.85,22616.4,22655.65,0
61,1736836200,22654.85,22670.7,22633.85,22649.9,0
62,1736837100,22649.25,22649.25,22611.4,22637.85,0
63,1736838000,22637.6,22658.0,22613.65,22641.65,0
64,1736838900,22641.6,22685.6,22641.6,22675.0,0
65,1736839800,22675.2,22681.9,22657.45,22680.55,0
66,1736840700,22680.5,22700.75,22674.0,22696.9,0
67,1736841600,22696.4,22701.0,22671.45,22692.8,0
68,1736842500,22693.15,22712.05,22673.15,22708.75,0
69,1736843400,22709.15,22790.95,22702.25,22782.65,0
70,1736844300,22782.3,22809.15,22770.6,22774.7,0
71,1736845200,22774.35,22778.85,22711.0,22719.7,0
72,1736846100,22720.05,22731.45,22689.3,22719.1,0
73,1736847000,22717.25,22724.9,22663.1,22719.4,0
74,1736847900,22719.2,22804.55,22714.05,22786.8,0
75,1736912700,22773.95,22821.9,22683.45,22691.1,0
76,1736913600,22688.95,22691.5,22622.7,22679.55,0
77,1736914500,22679.7,22721.4,22663.85,22691.6,0
78,1736915400,22691.65,22718.9,22681.05,22718.9,0
79,1736916300,22715.95,22744.7,22710.9,22710.9,0
80,1736917200,22710.6,22765.9,22700.7,22763.95,0
81,1736918100,22764.85,22796.85,22763.9,22789.0,0
82,1736919000,22788.3,22805.9,22736.8,22764.25,0
83,1736919900,22764.5,22773.65,22731.7,22733.95,0
84,1736920800,22731.95,22736.45,22678.6,22704.4,0
85,1736921700,22704.2,22752.9,22699.65,22737.25,0
86,1736922600,22737.1,22747.85,22724.35,22729.25,0
87,1736923500,22728.25,22732.85,22692.55,22707.05,0
88,1736924400,22706.1,22732.55,22703.3,22724.85,0
89,1736925300,22724.5,22726.2,22704.6,22711.8,0
90,1736926200,22712.0,22716.0,22677.7,22678.6,0
91,1736927100,22677.9,22678.75,22609.85,22612.85,0
92,1736928000,22610.15,22613.55,22567.35,22582.7,0
93,1736928900,22580.25,22628.8,22567.65,22617.7,0
94,1736929800,22618.2,22632.5,22608.35,22623.05,0
95,1736930700,22623.0,22654.05,22615.1,22625.15,0
96,1736931600,22625.05,22693.75,22624.95,22689.35,0
97,1736932500,22690.4,22708.9,22676.3,22693.9,0
98,1736933400,22693.65,22695.35,22662.7,22672.95,0
99,1736934300,22673.65,22697.8,22655.85,22697.25,0
100,1736999100,22842.75,22983.6,22832.4,22965.8,0
101,1737000000,22964.15,22994.85,22930.7,22934.2,0
102,1737000900,22931.3,22953.95,22917.7,22931.95,0
103,1737001800,22930.0,22952.95,22902.65,22920.6,0
104,1737002700,22920.95,22956.45,22920.05,22927.85,0
105,1737003600,22927.65,22957.05,22922.15,22938.4,0
106,1737004500,22938.15,22941.65,22888.85,22918.25,0
107,1737005400,22916.6,22936.3,22904.0,22915.4,0
108,1737006300,22913.4,22918.05,22881.05,22885.25,0
109,1737007200,22884.7,22957.55,22882.05,22951.65,0
110,1737008100,22950.05,22952.95,22915.4,22932.3,0
111,1737009000,22932.15,22937.15,22914.3,22928.2,0
112,1737009900,22929.7,22939.75,22918.8,22933.75,0
113,1737010800,22933.65,22970.5,22929.15,22960.6,0
114,1737011700,22959.6,22980.6,22953.9,22970.55,0
115,1737012600,22970.65,22993.35,22955.5,22989.3,0
116,1737013500,22989.15,22989.25,22962.95,22972.35,0
117,1737014400,22972.8,22980.0,22955.15,22973.45,0
118,1737015300,22972.05,22976.05,22950.35,22968.25,0
119,1737016200,22966.55,22973.1,22944.35,22956.95,0
120,1737017100,22954.65,22955.85,22894.4,22904.25,0
121,1737018000,22903.75,22913.55,22884.4,22900.65,0
122,1737018900,22897.85,22911.25,22884.0,22907.2,0
123,1737019800,22905.3,22961.95,22898.75,22960.65,0
124,1737020700,22960.8,22987.9,22941.2,22984.85,0
125,1737085500,22803.95,22839.3,22716.1,22753.3,0
126,1737086400,22754.3,22785.9,22662.95,22676.25,0
127,1737087300,22675.85,22726.8,22656.7,22719.95,0
128,1737088200,22718.25,22721.75,22668.75,22670.25,0
129,1737089100,22670.45,22706.85,22664.5,22703.6,0
130,1737090000,22705.45,22705.45,22617.55,22618.05,0
131,1737090900,22620.2,22628.75,22521.9,22527.0,0
132,1737091800,22528.55,22573.4,22518.3,22560.5,0
133,1737092700,22562.35,22585.1,22552.1,22575.1,0
134,1737093600,22574.85,22615.9,22565.05,22586.6,0
135,1737094500,22585.75,22599.8,22562.6,22592.65,0
136,1737095400,22592.5,22642.9,22579.65,22609.8,0
137,1737096300,22609.25,22657.0,22580.5,22597.65,0
138,1737097200,22597.55,22647.7,22597.55,22621.1,0
