,datetime,open,high,low,close,volume
0,1736480700,56103.09,56155.93,55473.15,55643.16,0
1,1736491500,55643.43,55760.46,55193.99,55207.31,0
2,1736502300,55202.45,55385.89,55194.39,55374.53,0
3,1736739900,54864.5,55251.41,54651.65,54910.96,0
4,1736750700,54906.55,54950.97,54457.19,54635.62,0
5,1736761500,54637.46,54714.82,54594.59,54620.29,0
6,1736826300,54556.82,55414.43,54556.82,55142.28,0
7,1736837100,55145.07,55653.45,55031.89,55324.01,0
8,1736847900,55323.46,55542.31,55306.28,55514.26,0
9,1736912700,55555.93,55690.24,55226.35,55499.62,0
10,1736923500,55500.17,55514.26,55036.61,55312.62,0
11,1736934300,55308.71,55356.92,55279.23,55337.5,0
12,1736999100,55755.04,56057.14,55640.69,55873.49,0
13,1737009900,55867.88,56082.16,55737.5,55935.34,0
14,1737020700,55932.67,56058.82,55925.19,56058.82,0
15,1737085500,55484.97,55546.62,54628.92,54855.35,0
16,1737096300,54853.27,54989.32,54707.38,54914.6,0
17,1737107100,54916.49,54966.68,54906.43,54924.52,0
18,1737344700,55457.13,56059.23,55297.87,56024.22,0
19,1737355500,56023.17,56347.25,56010.29,56098.48,0
20,1737366300,56096.97,56100.19,55981.96,56055.06,0
21,1737431100,56303.03,56303.03,55257.49,55514.78,0
22,1737441900,55501.26,55537.1,54851.06,55029.18,0
23,1737452700,55031.21,55104.4,55031.21,55101.99,0
24,1737517500,55296.77,55296.77,54720.89,54758.39,0
25,1737528300,54754.94,55228.42,54492.78,55218.06,0
26,1737539100,55221.03,55225.55,55128.21,55185.86,0
27,1737603900,55173.98,55323.66,54876.8,55034.16,0
28,1737614700,55034.65,55213.18,54909.08,54939.53,0
29,1737625500,54940.36,55008.5,54918.47,55002.47,0
30,1737690300,54938.88,55280.69,54728.22,55228.94,0
31,1737701100,55229.49,55325.62,54583.28,54692.24,0
32,1737711900,54691.7,54775.47,54691.7,54757.79,0
33,1737949500,54298.76,54899.73,54277.32,54761.49,0
34,1737960300,54762.0,54937.24,54620.21,54757.0,0
35,1737971100,54751.6,54760.46,54634.64,54667.58,0
36,1738035900,55181.32,55836.67,55106.55,55830.9,0
37,1738046700,55829.39,55923.48,55407.89,55533.61,0
38,1738057500,55531.6,55602.72,55496.41,55527.79,0
39,1738122300,55669.52,55916.29,55505.23,55804.7,0
40,1738133100,55803.87,55933.31,55710.83,55887.69,0
41,1738143900,55883.63,55932.88,55854.22,55882.9,0
42,1738208700,55936.13,56083.46,55740.81,55983.87,0
43,1738219500,55983.87,56087.02,55899.0,56034.9,0
44,1738230300,56031.56,56146.33,55988.36,56117.23,0
45,1738295100,56021.03,56113.76,55732.76,56072.58,0
46,1738305900,56073.12,56358.59,55950.45,56256.01,0
47,1738316700,56246.72,56312.1,56208.86,56252.56,0
48,1738381500,56316.78,56753.71,55938.66,55938.66,0
49,1738392300,55939.32,56344.04,55483.48,56231.13,0
50,1738403100,56230.44,56267.08,56151.26,56267.08,0
51,1738554300,55771.83,55990.13,55597.93,55800.14,0
52,1738565100,55799.58,55987.88,55727.89,55842.58,0
53,1738575900,55841.82,55874.6,55789.5,55864.66,0
54,1738640700,56270.91,56728.46,56132.09,56624.29,0
55,1738651500,56628.6,57102.85,56619.16,57075.07,0
56,1738662300,57073.16,57076.8,56944.25,56967.65,0
57,1738727100,57256.11,57329.28,57034.1,57072.78,0
58,1738737900,57068.05,57286.42,57030.2,57065.15,0
59,1738748700,57062.99,57067.6,56954.33,56999.32,0
60,1738813500,57181.23,57236.32,56825.93,56975.49,0
61,1738824300,56978.72,57130.18,56854.76,57035.51,0
62,1738835100,57036.09,57115.68,57013.41,57103.83,0
63,1738899900,57232.47,57251.85,56567.87,56682.06,0
64,1738910700,56675.61,56820.48,56424.8,56770.86,0
65,1738921500,56769.8,56882.36,56732.87,56832.92,0
66,1739159100,56739.01,56784.58,56320.04,56453.36,0
67,1739169900,56452.27,56701.1,56431.5,56654.58,0
68,1739180700,56651.04,56666.19,56604.89,56629.27,0
69,1739245500,56589.97,56613.05,56075.14,56221.69,0
70,1739256300,56221.09,56278.19,55750.63,56045.49,0
71,1739267100,56046.59,56064.13,55957.55,55982.65,0
72,1739331900,56045.38,56242.5,55303.55,56048.04,0
73,1739342700,56048.73,56401.26,55898.54,56208.61,0
74,1739353500,56204.13,56265.71,56189.22,56207.63,0
75,1739418300,56265.12,56638.16,56191.64,56490.06,0
76,1739429100,56489.57,56546.16,56044.06,56124.29,0
77,1739439900,56121.49,56164.81,56068.35,56088.41,0
78,1739504700,56263.76,56369.51,55549.64,55588.86,0
79,1739515500,55579.5,55991.23,55425.37,55851.14,0
80,1739526300,55851.7,55862.69,55706.45,55790.4,0
81,1739763900,55667.3,55724.66,55186.68,55446.04,0
82,1739774700,55439.22,55991.62,55387.13,55964.86,0
83,1739785500,55965.98,56016.38,55941.34,55990.82,0
84,1739850300,55952.84,56020.8,55567.41,55797.79,0
85,1739861100,55796.67,55992.5,55690.83,55914.45,0
86,1739871900,55914.09,55931.66,55875.42,55900.43,0
87,1739936700,55796.64,56579.23,55652.37,56438.23,0
88,1739947500,56437.68,56515.82,56154.63,56488.44,0
89,1739958300,56488.72,56490.18,56372.47,56385.02,0
90,1740023100,56308.61,56366.16,55993.79,56059.93,0
91,1740033900,56062.95,56254.82,56045.81,56181.06,0
92,1740044700,56180.7,56189.29,56134.97,56137.82,0
93,1740109500,56041.28,56136.35,55553.44,55740.54,0
94,1740120300,55741.1,55871.28,55536.11,55783.43,0
95,1740131100,55779.71,55780.05,55653.75,55654.3,0
96,1740368700,55385.69,55455.23,55009.95,55302.74,0
97,1740379500,55301.31,55531.14,55288.43,55461.43,0
98,1740390300,55462.53,55468.49,55417.74,55447.49,0
99,1740455100,55510.9,55654.82,55385.99,55466.33,0
100,1740465900,55469.7,55522.85,55407.31,55426.27,0
101,1740476700,55427.33,55454.35,55364.01,55407.15,0
102,1740627900,55557.87,55721.82,55523.06,55585.56,0
103,1740638700,55583.41,55631.03,55409.63,55416.91,0
104,1740649500,55427.31,55439.55,55283.64,55312.91,0
105,1740714300,55135.19,55279.3,54784.76,55093.52,0
106,1740725100,55092.96,55165.67,54669.45,54904.37,0
107,1740735900,54899.67,54900.24,54771.45,54777.69,0
108,1740973500,54936.63,55149.88,54313.11,54645.83,0
109,1740984300,54645.01,54825.88,54589.6,54713.7,0
110,1740995100,54717.07,54771.8,54667.77,54768.51,0
111,1741059900,54604.71,55097.6,54535.36,54886.41,0
112,1741070700,54881.37,55114.71,54863.54,54957.18,0
113,1741081500,54954.95,55054.18,54946.35,55052.22,0
114,1741146300,55092.96,55505.01,54924.53,55453.76,0
115,1741157100,55464.83,55497.37,55251.07,55366.26,0
116,1741167900,55368.7,55401.62,55328.52,55401.62,0
