datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-06-09 12:15:00,16369.8,16479.5,16332.5,16477.6,116.56,51.65,24.56,19.72,-2.54,-28.17,25.63,20.29,16433.81,16806.91,16515.79,16227.55,16459.12,16690.7,147.0,107.8,1.9,37.3,12,3,6,2.0,0.0,2.0
2022-06-09 15:15:00,16477.7,16492.8,16474.7,16481.8,109.53,51.9,37.0,25.51,0.25,-20.3,20.55,20.42,16435.69,16803.68,16510.56,16248.32,16461.28,16674.25,18.1,4.1,11.0,3.0,15,3,6,2.0,0.0,1.0
2022-06-10 09:15:00,16284.0,16324.7,16227.3,16254.2,119.88,40.12,31.75,31.1,-15.72,-29.02,13.3,21.89,16428.57,16798.21,16496.85,16200.4,16441.56,16682.72,97.4,29.8,40.7,26.9,9,4,6,2.0,0.0,3.0
2022-06-10 12:15:00,16254.2,16254.7,16172.6,16211.9,117.18,38.38,20.57,29.78,-31.43,-35.78,4.35,23.49,16420.07,16792.38,16480.4,16185.86,16419.69,16653.52,82.1,42.3,0.5,39.3,12,4,6,2.0,0.0,2.0
2022-06-10 15:15:00,16211.3,16215.6,16177.8,16191.5,111.51,37.53,6.76,19.7,-45.01,-39.49,-5.52,24.97,16411.11,16786.4,16462.47,16179.2,16397.96,16616.72,37.8,19.8,4.3,13.7,15,4,6,2.0,0.0,1.0
2022-06-13 09:15:00,15877.5,15886.2,15749.9,15794.2,135.09,25.66,6.21,11.18,-86.83,-65.05,-21.78,27.66,16386.92,16776.52,16420.6,16058.42,16340.46,16622.5,136.3,83.3,8.7,44.3,9,0,6,2.0,0.0,10.0
2022-06-13 12:15:00,15794.7,15808.0,15684.0,15767.8,134.3,25.09,6.58,6.52,-120.71,-79.14,-41.57,30.3,16362.64,16766.49,16377.12,16007.12,16285.92,16564.72,124.0,26.9,13.3,83.8,12,0,6,2.0,0.0,9.0
2022-06-13 15:15:00,15767.8,15805.1,15767.8,15801.0,127.37,27.27,9.84,7.54,-143.23,-81.33,-61.9,32.75,16340.61,16756.88,16329.3,15980.38,16239.74,16499.09,37.3,33.2,4.1,0.0,15,0,6,2.0,0.0,7.0
2022-06-14 09:15:00,15674.2,15858.0,15659.5,15822.9,132.45,28.75,14.43,10.29,-157.49,-76.47,-81.02,35.25,16320.31,16747.59,16291.59,15927.58,16200.04,16472.5,198.5,148.7,35.1,14.7,9,1,6,2.0,0.0,6.0
2022-06-14 12:15:00,15822.9,15826.8,15679.7,15722.5,133.5,26.13,13.53,12.6,-174.88,-75.09,-99.79,37.58,16296.87,16737.39,16248.54,15880.02,16154.56,16429.09,147.1,100.4,3.9,42.8,12,1,6,2.0,0.0,6.0
2022-06-14 15:15:00,15722.2,15752.5,15718.3,15742.0,126.4,27.51,12.13,13.36,-184.96,-68.13,-116.83,39.74,16275.11,16727.48,16207.68,15860.37,16115.26,16370.17,34.2,19.8,10.5,3.9,15,1,6,2.0,0.0,5.0
