datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-03-14 15:15:00,56479.9,56545.8,56397.5,56535.0,119.09,80.49,95.66,95.79,202.26,24.04,178.22,41.93,55863.92,54633.16,56185.6,55973.81,56200.13,56426.44,148.3,55.1,10.8,82.4,15,0,3,2.0,0.0,3.0
2022-03-15 09:15:00,56663.9,56720.6,56462.5,56637.9,129.02,83.0,92.49,94.2,212.23,27.21,185.02,43.33,55894.26,54653.12,56225.92,55987.9,56241.82,56495.74,258.1,26.0,56.7,175.4,9,1,3,2.0,0.0,1.0
2022-03-15 09:30:00,56629.0,56672.2,56346.2,56402.7,143.09,63.01,79.31,89.15,198.86,11.07,187.79,43.11,55914.2,54670.52,56250.83,55965.3,56257.14,56548.98,326.0,226.3,43.2,56.5,9,1,3,2.0,0.0,12.0
2022-03-15 09:45:00,56403.8,56447.9,56265.3,56317.2,145.91,57.58,58.67,76.83,179.3,-6.79,186.09,41.99,55930.01,54686.9,56268.47,55964.04,56262.86,56561.69,182.6,86.6,44.1,51.9,9,1,3,2.0,0.0,13.0
2022-03-15 10:00:00,56308.5,56516.5,56286.3,56442.8,151.93,62.67,47.29,61.76,171.96,-11.31,183.27,41.35,55950.12,54704.38,56287.12,55965.78,56280.0,56594.21,230.2,134.3,73.7,22.2,10,1,3,2.0,0.0,10.0
2022-03-15 10:15:00,56445.0,56557.3,56377.6,56546.0,153.92,66.25,54.05,53.34,172.47,-8.64,181.11,40.98,55973.49,54722.7,56310.92,55986.82,56305.33,56623.85,179.7,101.0,11.3,67.4,10,1,3,2.0,0.0,9.0
2022-03-15 10:30:00,56549.1,56559.7,56464.4,56501.2,149.73,63.41,63.29,54.88,167.34,-11.02,178.35,40.65,55994.18,54740.4,56331.5,56017.65,56323.99,56630.32,95.3,47.9,10.6,36.8,10,1,3,2.0,0.0,8.0
2022-03-15 10:45:00,56501.9,56501.9,56366.1,56369.1,148.74,55.8,56.74,58.03,150.87,-21.99,172.86,39.23,56008.88,54756.6,56348.78,56025.26,56328.28,56631.31,135.8,132.8,0.0,3.0,10,1,3,2.0,0.0,9.0
2022-03-15 11:00:00,56372.7,56462.3,56357.4,56408.4,145.6,57.44,47.07,55.7,139.38,-26.78,166.16,37.81,56024.55,54773.04,56365.3,56041.76,56335.92,56630.06,104.9,35.7,53.9,15.3,11,1,3,2.0,0.0,6.0
2022-03-15 11:15:00,56404.1,56435.5,56337.7,56417.4,142.19,57.82,37.09,46.97,129.51,-29.32,158.83,36.27,56039.96,54789.4,56380.68,56058.92,56343.67,56628.44,97.8,13.3,18.1,66.4,11,1,3,2.0,0.0,5.0
2022-03-15 11:30:00,56416.3,56424.6,56332.6,56377.5,138.61,55.43,33.63,39.26,117.12,-33.37,150.49,34.78,56053.2,54805.2,56391.93,56071.73,56346.9,56622.06,92.0,38.8,8.3,44.9,11,1,3,2.0,0.0,5.0
2022-03-15 11:45:00,56378.0,56518.9,56377.4,56510.8,138.81,61.21,37.51,36.08,116.71,-27.02,143.73,34.15,56071.14,54822.18,56408.8,56086.6,56362.5,56638.42,141.5,132.8,8.1,0.6,11,1,3,2.0,0.0,3.0
2022-03-15 12:00:00,56512.0,56550.4,56494.3,56520.1,132.9,61.58,44.84,38.66,115.8,-22.35,138.15,33.8,56088.74,54839.07,56425.96,56117.2,56377.52,56637.83,56.1,8.1,30.3,17.7,12,1,3,2.0,0.0,2.0
2022-03-15 12:15:00,56518.4,56521.7,56436.3,56483.1,129.51,59.14,52.57,44.98,110.82,-21.86,132.68,32.74,56104.21,54855.43,56439.4,56135.78,56387.57,56639.36,85.4,35.3,3.3,46.8,12,1,3,2.0,0.0,1.0
2022-03-15 12:30:00,56480.5,56480.5,56105.4,56183.0,147.24,43.91,38.8,45.41,81.71,-40.78,122.49,31.8,56107.3,54868.64,56437.88,56068.33,56368.08,56667.84,375.1,297.5,0.0,77.6,12,1,3,2.0,0.0,3.0
2022-03-15 12:45:00,56183.4,56240.4,56086.0,56153.9,147.75,42.76,24.01,38.46,55.65,-53.47,109.12,31.05,56109.13,54881.42,56432.48,56047.07,56347.69,56648.3,154.4,29.5,57.0,67.9,12,1,3,2.0,0.0,2.0
2022-03-15 13:00:00,56148.1,56148.1,56010.3,56053.5,147.45,38.97,10.69,24.5,26.59,-66.02,92.61,30.78,56106.94,54893.09,56413.94,56020.33,56319.67,56619.01,137.8,94.6,0.0,43.2,13,1,3,2.0,0.0,4.0
2022-03-15 13:15:00,56055.3,56055.3,55847.6,55973.4,151.76,36.21,12.37,15.69,-2.86,-76.38,73.52,31.33,56101.71,54903.84,56391.14,55976.3,56286.69,56597.08,207.7,81.9,0.0,125.8,13,1,3,2.0,0.0,4.0
2022-03-15 13:30:00,55974.6,56048.3,55873.8,55983.1,153.38,36.8,14.85,12.64,-25.14,-78.93,53.79,31.84,56097.06,54914.58,56365.1,55943.7,56257.78,56571.85,174.5,8.5,65.2,100.8,13,1,3,2.0,0.0,2.0
2022-03-15 13:45:00,55989.4,56006.8,55779.8,55779.8,158.64,30.5,12.23,13.15,-58.52,-89.85,31.33,32.72,56084.62,54923.19,56329.8,55884.86,56212.26,56539.65,227.0,209.6,17.4,0.0,13,1,3,2.0,0.0,2.0
2022-03-15 14:00:00,55778.6,55778.6,55672.5,55714.9,154.97,28.81,7.95,11.68,-89.19,-96.41,7.22,33.94,56070.12,54931.06,56288.79,55848.24,56164.89,56481.54,106.1,63.7,0.0,42.4,14,1,3,1.0,6.0,0.0
2022-03-15 14:15:00,55708.5,55708.5,55418.9,55515.8,165.05,24.34,4.46,8.22,-128.08,-108.24,-19.84,35.82,56048.38,54936.88,56232.68,55760.2,56103.07,56445.95,289.6,192.7,0.0,96.9,14,1,3,4.0,0.0,2.0
2022-03-15 14:30:00,55510.3,55611.6,55449.8,55577.9,164.81,28.08,9.15,7.19,-152.13,-105.84,-46.3,37.56,56029.93,54943.26,56191.44,55712.01,56053.06,56394.1,161.8,67.6,33.7,60.5,14,1,3,4.0,0.0,1.0
