datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2024-01-02 11:15:00,47859.9,47928.1,47835.4,47873.8,108.78,27.99,10.23,10.64,-104.77,-46.56,-58.21,29.79,48190.72,47892.46,48189.72,47892.94,48118.2,48343.48,92.7,13.9,54.3,24.5,11,1,1
2024-01-02 11:35:00,47874.9,47965.1,47830.6,47885.4,110.62,29.28,9.26,9.76,-109.75,-41.23,-68.52,30.94,48178.75,47892.38,48168.35,47866.6,48096.03,48325.46,134.5,10.5,79.7,44.3,11,1,1
2024-01-02 11:55:00,47889.4,47908.1,47853.5,47859.6,106.61,28.07,9.15,9.55,-114.46,-36.75,-77.71,32.02,48166.24,47892.06,48145.05,47855.53,48073.51,48291.5,54.6,29.8,18.7,6.1,11,1,1
2024-01-02 12:15:00,47865.5,47928.2,47855.7,47896.8,104.18,32.39,10.36,9.59,-113.88,-28.93,-84.94,32.65,48155.67,47892.1,48122.15,47845.65,48056.68,48267.72,72.5,31.3,31.4,9.8,12,1,1
2024-01-02 12:35:00,47899.8,47906.1,47856.4,47893.8,100.29,32.22,10.8,10.1,-112.36,-21.94,-90.43,33.24,48145.4,47892.12,48100.96,47840.77,48041.17,48241.57,49.7,6.0,6.3,37.4,12,1,1
2024-01-02 12:55:00,47892.2,47908.9,47765.1,47831.8,103.39,28.89,11.77,10.98,-114.84,-19.53,-95.31,34.44,48133.1,47891.52,48076.54,47812.52,48021.23,48229.94,143.8,60.4,16.7,66.7,12,1,1
2024-01-02 13:15:00,47834.1,47873.3,47810.9,47869.8,100.47,33.43,14.81,12.46,-112.44,-13.71,-98.73,35.56,48122.78,47891.3,48054.65,47806.1,48006.81,48207.52,62.4,35.7,3.5,23.2,13,1,1
2024-01-02 13:35:00,47869.4,47869.4,47798.2,47837.9,98.4,31.61,15.96,14.18,-111.82,-10.47,-101.35,36.68,48111.6,47890.78,48031.14,47795.48,47990.72,48185.96,71.2,31.5,0.0,39.7,13,1,1
2024-01-02 13:55:00,47837.4,47874.8,47800.6,47867.8,96.68,35.18,20.11,16.96,-107.68,-5.06,-102.62,37.61,48102.04,47890.54,48008.9,47788.24,47979.02,48169.8,74.2,30.4,7.0,36.8,13,1,1
2024-01-02 14:15:00,47868.1,47870.2,47807.4,47853.8,94.26,34.28,20.7,18.92,-104.33,-1.37,-102.96,38.46,48092.31,47890.18,47983.74,47782.52,47967.09,48151.66,62.8,14.3,2.1,46.4,14,1,1
