datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-04-13 12:15:00,17483.2,17511.9,17457.4,17508.8,75.5,39.97,20.83,24.88,-61.61,-5.0,-56.61,19.06,17635.66,17124.75,17610.81,17439.24,17589.12,17739.01,54.5,25.6,3.1,25.8,12,2,4,2.0,0.0,4.0
2022-04-13 13:15:00,17509.1,17519.5,17475.2,17510.7,73.27,40.18,18.27,21.42,-60.19,-2.86,-57.33,18.81,17630.76,17128.59,17597.98,17437.61,17581.66,17725.7,44.3,1.6,8.8,33.9,13,2,4,2.0,0.0,3.0
2022-04-13 14:15:00,17511.3,17528.6,17467.1,17470.0,72.43,37.11,17.85,18.98,-61.63,-3.44,-58.19,18.43,17624.46,17131.99,17581.46,17428.98,17571.02,17713.06,61.5,41.3,17.3,2.9,14,2,4,2.0,0.0,2.0
2022-04-13 15:15:00,17469.8,17481.1,17463.1,17467.4,68.54,36.92,15.04,17.06,-62.26,-3.26,-59.0,18.13,17618.3,17135.33,17569.41,17429.21,17561.15,17693.1,18.0,2.4,11.3,4.3,15,2,4,2.0,0.0,1.0
2022-04-18 09:15:00,17183.4,17237.8,17137.2,17153.2,87.23,21.96,8.58,13.82,-87.11,-22.49,-64.62,20.46,17600.06,17135.5,17542.76,17340.03,17522.3,17704.57,100.6,30.2,54.4,16.0,9,0,4,2.0,0.0,12.0
2022-04-18 10:15:00,17152.9,17170.9,17129.6,17155.2,83.95,22.18,6.39,10.01,-105.43,-32.65,-72.78,22.66,17582.61,17135.7,17514.15,17314.56,17487.34,17660.12,41.3,2.3,15.7,23.3,10,0,4,2.0,0.0,11.0
2022-04-18 11:15:00,17154.9,17178.4,17136.9,17142.1,80.92,21.75,3.39,6.12,-119.63,-37.47,-82.15,24.58,17565.34,17135.76,17484.22,17290.23,17454.46,17618.69,41.5,12.8,23.5,5.2,11,0,4,2.0,0.0,10.0
2022-04-18 12:15:00,17142.0,17151.8,17067.8,17098.0,81.14,20.34,4.07,4.62,-132.9,-40.6,-92.3,26.72,17547.01,17135.39,17452.18,17255.92,17420.51,17585.1,84.0,44.0,9.8,30.2,12,0,4,4.0,0.0,4.0
2022-04-18 13:15:00,17099.2,17161.1,17099.2,17142.0,79.85,25.54,6.62,4.69,-138.28,-36.78,-101.5,28.55,17531.13,17135.45,17425.16,17233.05,17393.98,17554.92,61.9,42.8,19.1,0.0,13,0,4,2.0,0.0,8.0
2022-04-18 14:15:00,17142.6,17194.2,17123.8,17179.4,79.18,29.73,12.08,7.59,-137.93,-29.15,-108.79,29.69,17517.33,17135.89,17400.14,17214.53,17373.55,17532.56,70.4,36.8,14.8,18.8,14,0,4,2.0,0.0,7.0
2022-04-18 15:15:00,17179.3,17199.8,17179.3,17185.8,74.99,30.46,16.99,11.9,-135.58,-21.44,-114.14,30.65,17504.33,17136.39,17384.63,17207.89,17355.67,17503.44,20.5,6.5,14.0,0.0,15,0,4,2.0,0.0,6.0
2022-04-19 09:15:00,17258.9,17275.7,17152.6,17194.1,78.42,31.44,21.19,16.75,-131.53,-13.91,-117.62,30.32,17492.17,17136.96,17369.14,17183.13,17340.28,17497.43,123.1,64.8,16.8,41.5,9,1,4,2.0,0.0,5.0
2022-04-19 10:15:00,17193.8,17195.8,17162.9,17194.0,75.17,31.43,23.43,20.54,-126.86,-7.39,-119.47,30.02,17480.48,17137.53,17352.53,17177.9,17326.35,17474.8,32.9,0.2,1.8,30.9,10,1,4,2.0,0.0,4.0
2022-04-19 11:15:00,17194.1,17242.2,17189.9,17238.2,73.54,36.94,29.16,24.59,-118.24,0.99,-119.22,29.03,17470.98,17138.53,17340.9,17173.68,17317.95,17462.23,52.3,44.1,4.0,4.2,11,1,4,2.0,0.0,3.0
2022-04-19 12:15:00,17238.5,17255.4,17170.3,17181.5,74.36,33.25,29.04,27.21,-114.65,3.66,-118.31,28.32,17459.62,17138.96,17322.52,17158.22,17304.96,17451.7,85.1,57.0,16.9,11.2,12,1,4,2.0,0.0,2.0
2022-04-19 13:15:00,17181.8,17269.6,17180.8,17245.4,75.39,40.47,33.4,30.53,-105.44,10.29,-115.74,27.44,17451.22,17140.02,17308.35,17149.6,17299.28,17448.97,88.8,63.6,24.2,1.0,13,1,4,2.0,0.0,1.0
2022-04-19 14:15:00,17245.8,17250.8,16928.3,16962.6,93.04,26.71,23.14,28.52,-119.58,-3.08,-116.51,28.62,17432.06,17138.25,17280.48,17070.37,17267.22,17464.07,322.5,283.2,5.0,34.3,14,1,4,4.0,0.0,5.0
2022-04-19 15:15:00,16962.2,16973.7,16824.7,16869.2,97.04,23.82,18.2,24.91,-136.75,-16.2,-120.55,30.23,17409.99,17135.58,17246.31,17022.83,17229.32,17435.8,149.0,93.0,11.5,44.5,15,1,4,4.0,0.0,1.0
