datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-03-25 11:45:00,16650.2,16655.1,16573.9,16584.2,75.14,30.73,12.42,16.14,-75.76,-2.12,-73.64,17.07,16795.44,16390.5,16707.48,16571.24,16716.13,16861.01,81.2,66.0,4.9,10.3,11,4,3
2022-03-25 12:15:00,16583.8,16628.8,16576.8,16622.1,73.48,36.36,14.96,15.21,-73.92,-0.23,-73.69,17.06,16788.64,16392.8,16693.18,16566.18,16707.17,16848.16,52.0,38.3,6.7,7.0,12,4,3
2022-03-25 12:45:00,16622.5,16641.2,16590.8,16622.1,71.84,36.36,17.48,14.95,-71.64,1.65,-73.28,16.81,16782.11,16395.08,16687.31,16561.9,16699.07,16836.24,50.4,0.4,18.7,31.3,12,4,3
2022-03-25 13:15:00,16622.2,16644.6,16590.4,16593.5,70.58,33.94,19.38,17.27,-71.31,1.58,-72.89,16.5,16774.72,16397.06,16675.81,16554.59,16689.02,16823.44,54.2,28.7,22.4,3.1,13,4,3
2022-03-25 13:45:00,16589.5,16599.7,16531.2,16558.4,70.43,31.21,15.07,17.31,-73.05,-0.13,-72.92,17.1,16766.23,16398.66,16665.05,16541.9,16676.58,16811.25,68.5,31.1,10.2,27.2,13,4,3
2022-03-25 14:15:00,16558.3,16600.6,16550.2,16565.1,69.0,32.33,11.68,15.38,-73.04,-0.09,-72.94,17.64,16758.34,16400.32,16651.88,16534.51,16665.96,16797.4,50.4,6.8,35.5,8.1,14,4,3
2022-03-25 14:45:00,16565.3,16611.2,16553.6,16583.1,68.18,35.38,15.55,14.1,-70.76,1.74,-72.51,17.88,16751.47,16402.14,16640.13,16528.17,16658.07,16787.96,57.6,17.8,28.1,11.7,14,4,3
2022-03-25 15:15:00,16583.8,16681.7,16580.6,16661.9,70.53,46.71,29.8,19.01,-61.89,8.5,-70.38,16.64,16747.96,16404.72,16637.26,16521.65,16658.43,16795.22,101.1,78.1,19.8,3.2,15,4,3
2022-03-28 09:15:00,16657.2,16684.5,16410.8,16423.3,85.05,29.72,26.28,23.88,-73.26,-2.3,-70.96,17.66,16735.23,16404.91,16624.48,16460.15,16636.04,16811.93,273.7,233.9,27.3,12.5,9,0,3
2022-03-28 09:45:00,16422.8,16455.2,16394.8,16409.9,83.29,29.08,20.74,25.61,-82.41,-9.16,-73.25,18.75,16722.47,16404.96,16613.34,16443.86,16614.5,16785.14,60.4,12.9,32.4,15.1,9,0,3
