datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-03-15 09:30:00,16570.7,16587.6,16490.8,16515.4,57.98,64.59,78.71,84.67,73.89,3.65,70.24,37.19,16322.64,15986.1,16444.04,16328.71,16445.09,16561.46,96.8,55.3,16.9,24.6,9,1,3
2022-03-15 09:45:00,16514.8,16528.3,16472.8,16496.8,57.8,61.38,64.4,76.26,68.96,-1.02,69.99,36.76,16329.48,15991.18,16452.08,16334.14,16450.01,16565.88,55.5,18.0,13.5,24.0,9,1,3
2022-03-15 10:00:00,16493.2,16574.5,16485.2,16559.9,60.05,67.32,61.26,68.13,69.35,-0.51,69.86,36.97,16338.51,15996.84,16461.68,16338.64,16460.48,16582.32,89.3,66.7,14.6,8.0,10,1,3
2022-03-15 10:15:00,16559.4,16625.9,16540.6,16624.9,61.85,72.08,74.48,66.71,74.05,3.35,70.7,37.71,16349.74,16003.09,16474.12,16349.65,16476.14,16602.62,85.3,65.5,1.0,18.8,10,1,3
2022-03-15 10:30:00,16626.1,16636.2,16601.7,16626.7,59.9,72.2,90.52,75.42,77.03,5.06,71.96,38.5,16360.6,16009.3,16486.82,16369.46,16490.48,16611.48,34.5,0.6,9.5,24.4,10,1,3
2022-03-15 10:45:00,16626.3,16626.9,16561.7,16570.8,60.28,63.07,88.8,84.6,74.03,1.65,72.38,38.16,16368.85,16014.88,16497.66,16376.22,16498.12,16620.03,65.2,55.5,0.6,9.1,10,1,3
2022-03-15 11:00:00,16571.0,16591.8,16559.4,16576.8,58.29,63.61,80.1,86.47,71.31,-0.85,72.16,37.79,16377.0,16020.48,16507.84,16389.15,16505.62,16622.08,32.4,5.8,15.0,11.6,11,1,3
2022-03-15 11:15:00,16577.1,16598.2,16547.8,16586.6,57.72,64.51,72.46,80.45,69.15,-2.41,71.56,37.14,16385.22,16026.11,16517.14,16398.36,16513.33,16628.3,50.4,9.5,11.6,29.3,11,1,3
2022-03-15 11:30:00,16586.1,16591.5,16566.1,16571.9,55.41,62.03,69.64,74.07,65.5,-4.85,70.35,36.53,16392.54,16031.54,16524.8,16410.05,16518.91,16627.77,25.4,14.2,5.4,5.8,11,1,3
2022-03-15 11:45:00,16571.8,16632.2,16571.7,16632.2,55.78,67.53,77.7,73.27,66.7,-2.92,69.62,36.56,16401.94,16037.52,16535.42,16419.68,16529.7,16639.72,60.5,60.4,0.0,0.1,11,1,3
2022-03-15 12:00:00,16632.2,16651.8,16620.0,16628.1,54.07,66.82,82.43,76.59,66.55,-2.45,69.0,36.85,16410.81,16043.39,16545.67,16433.47,16539.07,16644.67,31.8,4.1,19.6,8.1,12,1,3
