datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,skew_close_20,kurt_close_20,roc_close_5,roc_close_10,roc_close_20,acf_close_lag1,pacf_close_lag1,acf_close_lag2,pacf_close_lag2,acf_close_lag3,pacf_close_lag3,acf_close_lag4,pacf_close_lag4,acf_close_lag5,pacf_close_lag5,acf_close_lag6,pacf_close_lag6,acf_close_lag7,pacf_close_lag7,acf_close_lag8,pacf_close_lag8,acf_close_lag9,pacf_close_lag9,acf_close_lag10,pacf_close_lag10,cci_20,hour,day_of_week,month
2022-11-24 12:15:00,49060.1,49161.4,48929.0,49141.6,203.02,76.58,90.15,85.84,257.9,26.33,231.57,39.62,48037.26,46030.94,48611.14,48203.22,48591.17,48979.12,232.4,81.5,19.8,131.1,1.2755,0.888,1.1725,1.6976,1.4293,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,214.6,12,3,11
2022-11-24 15:15:00,49144.1,49269.9,49144.1,49215.3,197.68,77.86,96.11,90.2,276.64,36.06,240.58,41.07,48083.45,46062.64,48645.68,48275.17,48650.62,49026.05,125.8,71.2,54.6,0.0,1.1263,0.1862,0.9089,1.6287,1.4236,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,204.65,15,3,11
2022-11-25 09:15:00,49232.9,49411.2,48964.7,48992.2,215.46,66.08,85.3,90.52,270.37,23.83,246.54,41.12,48119.08,46091.78,48664.46,48258.42,48683.14,49107.88,446.5,240.7,178.3,27.5,0.8866,-0.4707,0.3303,1.1174,0.7726,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,141.33,9,4,11
2022-11-25 12:15:00,48993.8,49095.5,48889.1,49049.5,214.81,67.44,75.54,85.65,266.95,16.33,250.62,40.67,48155.58,46121.21,48687.43,48294.44,48718.04,49141.63,206.4,55.7,46.0,104.7,0.6582,-0.9754,0.5012,1.124,0.9453,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,92.87,12,4,11
2022-11-25 15:15:00,49032.3,49047.2,48981.1,48991.2,204.35,64.59,64.93,75.26,256.58,4.76,251.81,40.25,48188.34,46149.77,48710.68,48347.77,48744.05,49140.33,66.1,41.1,14.9,10.1,0.4439,-1.2502,-0.1278,0.9938,0.9582,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,81.02,15,4,11
2022-11-28 09:15:00,48759.7,49153.8,48728.5,49153.8,220.13,68.58,68.52,69.66,258.5,5.34,253.15,38.33,48226.2,46179.66,48743.01,48343.52,48783.08,49222.62,425.3,394.1,0.0,31.2,0.2562,-1.4381,0.0248,1.1976,1.333,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,74.01,9,0,11
2022-11-28 12:15:00,49157.2,49226.0,49048.3,49066.6,217.1,64.39,67.56,67.0,250.1,-2.44,252.54,36.83,48259.16,46208.38,48772.04,48378.54,48810.08,49241.62,177.7,90.6,68.8,18.3,0.0543,-1.5143,-0.3021,0.604,1.1977,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,90.4,12,0,11
2022-11-28 15:15:00,49064.0,49088.6,49013.8,49026.6,206.94,62.51,66.83,67.64,237.48,-12.05,249.53,35.24,48289.26,46236.42,48799.98,48426.02,48830.7,49235.38,74.8,37.4,24.6,12.8,-0.1421,-1.4697,0.0702,0.4008,1.1525,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,65.71,15,0,11
2022-11-29 09:15:00,48989.6,49368.5,48974.0,49273.7,220.34,68.62,70.38,68.26,244.59,-3.95,248.54,34.81,48327.86,46266.65,48835.28,48431.6,48872.89,49314.18,394.5,284.1,94.8,15.6,-0.2512,-1.3621,0.4571,0.9606,1.4538,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,97.79,9,1,11
2022-11-29 12:15:00,49272.2,49296.4,49117.9,49124.7,217.35,62.05,69.42,68.88,235.5,-10.44,245.93,34.4,48359.11,46295.08,48864.06,48463.62,48896.87,49330.13,178.5,147.5,24.2,6.8,-0.4554,-1.2104,0.2725,0.1443,1.1854,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,83.51,12,1,11
2022-11-29 15:15:00,49121.7,49156.0,49068.9,49090.6,208.04,60.62,66.95,68.91,222.96,-18.37,241.34,33.72,48387.8,46322.9,48902.52,48506.74,48915.32,49323.9,87.1,31.1,34.3,21.7,-0.5773,-1.0787,-0.1286,-0.1038,1.5921,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,59.33,15,1,11
2022-11-30 09:15:00,49253.5,49351.0,48912.6,48969.8,224.5,55.73,50.41,62.26,200.97,-32.3,233.26,33.76,48410.62,46349.24,48929.68,48467.33,48920.51,49373.69,438.4,283.7,97.5,57.2,-0.7211,-0.7153,-0.1973,-0.4988,1.1217,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,47.31,9,2,11
2022-11-30 12:15:00,48963.8,49404.6,48931.6,49404.6,242.25,66.28,62.52,59.96,216.13,-13.71,229.84,33.96,48449.6,46379.64,48977.37,48466.5,48966.62,49466.72,473.0,440.8,0.0,32.2,-0.5801,-0.3177,0.771,0.8418,1.9686,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,98.86,12,2,11
2022-11-30 15:15:00,49398.7,49461.0,49322.1,49353.5,234.87,64.34,73.23,62.05,221.47,-6.69,228.16,34.33,48485.04,46409.24,49019.83,48524.52,49003.46,49482.4,138.9,45.2,62.3,31.4,-0.5664,-0.0227,0.162,0.6198,1.7508,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,149.68,15,2,11
2022-12-01 09:15:00,49541.1,49645.2,49438.2,49490.3,238.93,67.12,89.15,74.97,234.04,4.7,229.34,35.2,48524.47,46439.89,49068.89,48560.94,49049.82,49538.72,207.0,50.8,104.1,52.1,-0.1679,-0.0328,0.7442,1.0188,2.0227,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,198.82,9,3,12
2022-12-01 12:15:00,49484.4,49527.0,49187.7,49344.0,246.1,61.59,78.52,80.3,229.56,0.17,229.38,34.43,48556.61,46468.78,49107.48,48570.88,49077.84,49584.8,339.3,140.4,42.6,156.3,0.1642,-0.6081,0.5162,0.3869,1.5892,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,118.35,12,3,12
2022-12-01 15:15:00,49345.1,49362.2,49276.7,49288.0,234.62,59.57,70.43,79.37,218.96,-8.34,227.3,33.72,48585.29,46496.84,49133.28,48622.9,49097.86,49572.82,85.5,57.1,17.1,11.3,0.1457,-0.6345,0.6498,0.4512,1.058,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,87.31,15,3,12
2022-12-02 09:15:00,48988.7,49191.5,48980.9,49012.7,239.8,50.76,53.06,67.34,186.2,-32.88,219.08,31.54,48602.05,46521.87,49142.38,48601.52,49089.74,49577.97,210.6,24.0,178.8,7.8,0.2884,-0.5225,-0.7932,-0.0284,0.3723,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-42.64,9,4,12
2022-12-02 12:15:00,49009.9,49194.3,48977.7,49169.4,238.14,54.85,46.71,56.73,170.91,-38.54,209.44,29.5,48624.3,46548.22,49160.6,48614.35,49097.33,49580.32,216.6,159.5,24.9,32.2,0.6259,-0.7183,-0.373,-0.2117,0.7469,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-25.95,12,4,12
2022-12-02 15:15:00,49174.4,49208.7,49166.2,49177.0,224.17,55.05,38.4,46.06,157.59,-41.49,199.07,27.68,48645.98,46574.37,49166.76,48659.84,49104.92,49550.0,42.5,2.6,31.7,8.2,0.5454,-0.7069,-0.6331,0.1065,0.2509,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,10.5,15,4,12
2022-12-05 09:15:00,49263.4,49337.9,49023.3,49267.1,230.63,57.4,44.19,43.1,152.54,-37.22,189.77,26.1,48670.33,46601.16,49173.03,48657.76,49120.36,49582.98,314.6,3.7,70.8,240.1,0.4182,-0.8671,-0.1558,0.3595,0.2554,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,22.52,9,0,12
2022-12-05 12:15:00,49273.5,49458.0,49224.6,49422.1,230.83,61.17,51.34,44.64,159.22,-24.44,183.66,24.42,48699.81,46629.24,49183.37,48686.09,49149.1,49612.12,233.4,148.6,35.9,48.9,0.3458,-1.1423,0.2721,0.9236,0.4202,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,108.61,12,0,12
2022-12-05 15:15:00,49423.6,49437.6,49349.8,49368.8,220.61,59.23,60.07,51.87,158.38,-20.22,178.6,22.85,48726.04,46656.5,49202.2,48734.38,49170.02,49605.67,87.8,54.8,14.0,19.0,0.1674,-1.2519,0.7265,-0.0725,0.7687,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,103.44,15,0,12
2022-12-06 09:15:00,49083.4,49372.3,49083.4,49207.0,225.49,53.67,57.33,56.25,143.01,-28.47,171.48,22.25,48744.91,46681.87,49210.08,48724.36,49173.54,49622.72,288.9,123.6,165.3,0.0,0.0759,-1.1446,0.0765,-0.2968,0.3211,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,9.23,9,1,12
2022-12-06 12:15:00,49209.5,49260.0,49130.5,49209.6,218.63,53.74,47.67,55.02,129.55,-33.55,163.1,21.7,48763.14,46707.02,49221.0,48745.92,49176.98,49608.04,129.5,0.1,50.4,79.0,0.0379,-0.9802,0.0663,-0.5672,0.4458,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-9.09,12,1,12
2022-12-06 15:15:00,49206.2,49216.9,49165.7,49196.1,206.67,53.26,39.26,48.09,116.45,-37.32,153.77,21.18,48780.11,46731.79,49223.11,48779.04,49178.8,49578.56,51.2,10.1,10.7,30.4,-0.0009,-0.9444,-0.1441,-0.2997,0.0861,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-20.5,15,1,12
2022-12-07 09:15:00,49222.8,49364.1,48959.9,49148.5,220.78,51.5,35.04,40.66,101.06,-42.17,143.23,21.54,48794.56,46755.84,49227.2,48737.24,49175.92,49614.6,404.2,74.3,141.3,188.6,-0.0264,-0.8134,-0.5536,-0.283,0.1669,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-46.27,9,2,12
2022-12-07 12:15:00,49148.4,49233.2,49053.8,49142.1,217.83,51.25,30.39,34.9,87.34,-44.71,132.05,21.88,48808.19,46779.58,49232.98,48741.62,49172.7,49603.77,179.4,6.3,84.8,88.3,-0.0039,-0.638,-0.4592,0.264,0.2356,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-61.64,12,2,12
2022-12-07 15:15:00,49144.1,49157.0,49111.0,49154.6,205.55,51.74,29.48,31.64,76.59,-44.36,120.96,22.19,48821.78,46803.22,49227.02,48772.19,49170.98,49569.76,46.0,10.5,2.4,33.1,0.1179,-0.6726,-0.1065,-0.0301,-0.2417,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-59.48,15,2,12
2022-12-08 09:15:00,49257.9,49499.4,49097.2,49440.2,219.6,61.2,49.98,36.62,90.08,-24.7,114.78,20.74,48846.02,46829.46,49242.8,48759.2,49196.62,49634.02,402.2,182.3,59.2,160.7,-0.0386,-0.8194,0.4686,0.5352,0.6422,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,71.4,9,3,12
2022-12-08 12:15:00,49442.6,49673.2,49356.6,49646.6,226.53,66.33,73.21,50.89,116.09,1.05,115.04,20.15,48877.42,46857.48,49270.6,48783.41,49239.47,49695.52,316.6,204.0,26.6,86.0,0.2876,-0.1657,0.9157,0.7703,1.1326,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,173.35,12,3,12
2022-12-08 15:15:00,49640.8,49707.6,49640.8,49695.9,215.12,67.44,94.58,72.59,139.08,19.23,119.85,19.74,48909.52,46885.72,49306.9,48857.59,49282.94,49708.28,66.8,55.1,11.7,0.0,0.6469,-0.1243,1.1138,0.554,1.4828,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,200.48,15,3,12
2022-12-09 09:15:00,49816.9,49914.3,49681.0,49800.3,216.42,69.71,94.25,87.35,163.83,35.18,128.65,20.15,48944.45,46914.72,49326.69,48902.94,49332.21,49761.49,233.3,16.6,97.4,119.3,0.8349,-0.0766,1.3394,0.874,0.8009,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,207.79,9,4,12
2022-12-09 12:15:00,49800.1,49801.7,49396.4,49726.2,229.91,66.18,88.93,92.59,175.45,37.44,138.01,19.09,48975.1,46942.7,49345.32,48904.14,49369.74,49835.33,405.3,73.9,1.6,329.8,0.6924,-0.6546,1.1629,1.0551,0.7552,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,122.95,12,4,12
2022-12-09 15:15:00,49729.0,49762.6,49664.2,49666.1,220.52,63.38,80.78,87.99,177.75,31.8,145.96,18.12,49002.2,46969.8,49354.12,48957.96,49397.96,49837.96,98.4,62.9,33.6,1.9,0.6245,-0.9205,0.4569,0.9277,0.3552,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,134.14,15,4,12
2022-12-12 09:15:00,49346.6,49763.5,49335.9,49729.0,235.31,65.05,78.29,82.67,182.55,29.28,153.28,17.76,49030.7,46997.26,49373.36,48949.95,49429.49,49909.02,427.6,382.4,34.5,10.7,0.4679,-1.265,0.166,1.0832,0.7802,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,89.14,9,0,12
2022-12-12 12:15:00,49730.8,49754.3,49572.2,49694.1,231.51,63.32,77.17,78.75,181.45,22.54,158.91,17.42,49056.72,47024.09,49393.67,48986.14,49454.69,49923.24,182.1,36.7,23.5,121.9,0.2832,-1.4955,-0.0036,1.1101,0.8239,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,96.95,12,0,12
2022-12-12 15:15:00,49697.0,49744.4,49663.4,49663.4,220.76,61.77,77.07,77.51,176.06,13.72,162.34,17.11,49080.51,47050.35,49426.2,49035.2,49474.56,49913.92,81.0,33.6,47.4,0.0,0.1776,-1.6818,-0.2749,1.0608,1.3276,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,90.01,15,0,12
2022-12-13 09:15:00,49849.6,49986.6,49756.4,49962.9,228.07,69.6,82.78,79.01,193.73,25.11,168.62,16.08,49115.12,47079.33,49465.88,49062.0,49521.08,49980.15,230.2,113.3,23.7,93.2,0.1668,-1.4122,0.476,1.6444,1.6138,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,134.31,9,1,12
2022-12-13 12:15:00,49957.2,49963.1,49838.5,49929.4,220.68,67.92,88.61,82.82,202.7,27.26,175.43,15.12,49147.04,47107.69,49503.5,49120.88,49559.96,49999.05,124.6,27.8,5.9,90.9,0.0428,-1.401,0.5301,0.9895,1.53,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,120.55,12,1,12
2022-12-13 15:15:00,49928.2,49967.0,49908.0,49912.3,209.13,67.03,94.72,88.7,206.04,24.49,181.56,14.25,49177.06,47135.6,49535.76,49185.01,49593.52,50002.02,59.0,15.9,38.8,4.3,-0.1211,-1.4001,0.3686,0.5352,1.3096,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,113.09,15,1,12
2022-12-15 09:15:00,49911.1,50107.2,49823.0,49849.8,214.5,63.76,86.99,90.11,201.33,15.82,185.51,14.07,49203.44,47162.6,49557.14,49194.19,49617.92,50041.66,284.2,61.3,196.1,26.8,-0.2681,-1.4283,0.3133,0.3097,0.8654,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,101.58,9,3,12
2022-12-15 12:15:00,49839.6,49869.2,49429.3,49434.2,230.6,47.22,66.64,82.78,162.19,-18.65,180.85,13.95,49212.49,47185.2,49560.42,49133.26,49600.43,50067.6,439.9,405.4,29.6,4.9,-0.2973,-1.3828,-0.4615,-0.7351,0.1325,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,7.54,12,3,12
2022-12-15 15:15:00,49425.4,49446.0,49303.3,49322.5,224.32,43.93,36.76,63.46,120.77,-48.06,168.83,14.28,49216.8,47206.48,49566.19,49124.1,49573.96,50023.82,142.7,102.9,20.6,19.2,-0.308,-1.3163,-1.2818,-0.8118,0.2347,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-56.34,15,3,12
2022-12-16 09:15:00,49258.8,49536.0,48989.6,49110.8,247.32,38.45,15.53,39.64,70.05,-79.02,149.08,15.49,49212.65,47225.42,49561.25,49018.76,49529.85,50040.94,546.4,148.0,277.2,121.2,-0.3402,-1.2983,-1.6395,-1.1181,-0.2008,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-97.84,9,4,12
2022-12-16 12:15:00,49114.4,49361.4,48986.5,49083.7,256.44,37.8,7.3,19.86,27.36,-97.38,124.73,16.62,49207.59,47243.92,49555.63,48953.53,49487.36,50021.18,374.9,30.7,247.0,97.2,-0.3753,-1.2773,-1.6601,-1.2976,-0.2285,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-114.94,12,4,12
2022-12-16 15:15:00,49075.4,49174.4,49068.8,49164.7,245.66,41.01,11.81,11.55,0.06,-99.74,99.8,17.67,49205.9,47263.02,49556.44,48953.52,49456.63,49959.72,105.6,89.3,9.7,6.6,-0.3723,-1.2754,-1.3743,-1.0653,0.033,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-116.17,15,4,12
2022-12-19 09:15:00,49187.0,49377.6,49028.1,49282.5,253.08,45.42,17.0,12.03,-11.94,-89.39,77.45,17.6,49208.91,47283.12,49563.46,48918.29,49440.04,49961.8,349.5,95.5,95.1,158.9,-0.3695,-1.2119,-0.3069,-0.767,0.2857,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-93.58,9,0,12
2022-12-19 12:15:00,49296.5,49408.2,49148.5,49374.9,253.55,48.66,25.66,18.15,-13.83,-73.02,59.19,17.38,49215.42,47303.94,49574.48,48912.31,49433.84,49955.37,259.7,78.4,33.3,148.0,-0.3881,-1.0651,0.1062,-1.1769,0.4482,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-76.24,12,0,12
2022-12-19 15:15:00,49377.5,49405.3,49340.7,49393.3,240.06,49.31,32.46,25.04,-13.68,-58.3,44.62,17.17,49222.4,47324.72,49572.13,48945.81,49429.98,49914.15,64.6,15.8,12.0,36.8,-0.3653,-1.1095,0.5752,-1.0737,-0.0949,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-56.65,15,0,12
2022-12-20 09:15:00,49152.3,49318.0,48883.0,49019.4,259.36,38.66,27.37,28.49,-43.24,-70.29,27.05,18.43,49214.44,47341.58,49540.77,48855.62,49390.88,49926.14,435.0,132.9,165.7,136.4,-0.2874,-1.2501,-0.131,-1.7889,-1.2633,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-124.99,9,1,12
2022-12-20 12:15:00,49021.9,49375.1,48985.9,49370.0,268.63,49.64,29.07,29.63,-37.94,-51.99,14.05,19.3,49220.54,47361.77,49524.48,48830.48,49388.88,49947.3,389.2,348.1,5.1,36.0,-0.1392,-1.2966,0.4176,-0.9625,-0.6558,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-71.04,12,1,12
2022-12-20 15:15:00,49379.7,49395.2,49320.5,49375.2,254.78,49.78,30.38,28.94,-32.94,-37.59,4.65,20.0,49226.6,47381.8,49503.22,48868.12,49387.58,49907.04,74.7,4.5,15.5,54.7,0.0231,-1.2301,0.1881,-0.1194,-0.8536,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-35.69,15,1,12
2022-12-21 09:15:00,49718.6,49725.1,49138.7,49140.6,278.47,43.73,33.68,31.04,-47.36,-41.61,-5.75,19.08,49223.23,47399.3,49473.94,48782.38,49364.06,49945.74,586.4,578.0,6.5,1.9,0.2064,-1.2392,-0.4745,-0.3688,-1.1776,0.9974,0.9987,0.9947,0.0126,0.992,-0.009,0.9894,0.0331,0.9868,0.0386,0.9843,-0.002,0.9814,-0.0042,0.9785,-0.02,0.9757,-0.0014,0.9729,0.0271,-39.27,9,2,12
