datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-04-05 10:00:00,60352.8,60410.2,60227.4,60265.6,253.03,65.33,77.49,82.93,505.33,4.68,500.65,52.2,59081.7,56733.86,59763.62,59354.84,59876.46,60398.09,182.8,87.2,57.4,38.2,10,1,4
2022-04-05 10:45:00,60269.6,60482.7,60265.0,60403.7,250.51,67.54,74.26,78.73,485.69,-11.97,497.66,51.44,59133.55,56770.38,59844.78,59413.26,59926.68,60440.1,217.7,134.1,79.0,4.6,10,1,4
2022-04-05 11:30:00,60400.9,60441.1,60377.1,60432.5,237.18,68.0,73.34,75.03,467.07,-24.47,491.54,50.73,59184.49,56806.82,59926.96,59498.14,59974.85,60451.56,64.0,31.6,8.6,23.8,11,1,4
2022-04-05 12:15:00,60434.8,60440.1,60323.7,60384.4,228.56,66.31,69.32,72.31,443.32,-38.57,481.9,49.78,59231.54,56842.42,60006.1,59560.38,60013.86,60467.34,116.4,50.4,5.3,60.7,12,1,4
2022-04-05 13:00:00,60386.7,60682.8,60386.3,60625.6,233.54,70.29,67.68,70.11,438.9,-34.39,473.3,49.46,59286.22,56880.06,60098.1,59604.99,60072.12,60539.24,296.5,238.9,57.2,0.4,13,1,4
2022-04-05 13:45:00,60625.3,60641.4,60279.5,60320.5,242.71,60.56,54.98,63.99,406.1,-53.76,459.86,48.57,59326.78,56914.29,60172.1,59604.2,60095.78,60587.35,361.9,304.8,16.1,41.0,13,1,4
2022-04-05 14:30:00,60319.4,60408.9,60152.6,60160.1,243.68,56.15,40.23,54.3,362.98,-77.5,440.48,47.08,59359.46,56946.58,60230.58,59608.32,60101.9,60595.48,256.3,159.3,89.5,7.5,14,1,4
2022-04-05 15:15:00,60160.8,60186.1,60067.2,60109.6,234.77,54.8,18.37,37.86,321.03,-95.56,416.59,45.27,59388.87,56978.06,60287.56,59633.42,60102.64,60571.85,118.9,51.2,25.3,42.4,15,1,4
2022-04-06 09:15:00,59815.7,59941.6,59652.6,59672.8,250.64,44.77,7.13,21.91,249.66,-133.55,383.2,42.2,59400.01,57004.87,60306.95,59550.12,60061.7,60573.28,289.0,142.9,125.9,20.2,9,2,4
2022-04-06 10:00:00,59668.5,59748.9,59509.8,59593.8,249.82,43.23,4.89,10.13,184.59,-158.89,343.48,39.83,59407.6,57030.64,60319.55,59508.74,60017.14,60525.53,239.1,74.7,80.4,84.0,10,2,4
2022-04-06 10:45:00,59592.3,59706.1,59523.9,59649.6,244.99,44.68,6.44,6.15,135.97,-166.01,301.98,37.62,59417.1,57056.69,60279.76,59487.45,59982.14,60476.82,182.2,57.3,56.5,68.4,10,2,4
2022-04-06 11:30:00,59645.5,59836.4,59622.1,59784.7,242.8,48.13,13.02,8.12,107.09,-155.91,263.0,35.05,59431.51,57083.84,60237.88,59474.94,59963.33,60451.72,214.3,139.2,51.7,23.4,11,2,4
2022-04-06 12:15:00,59783.4,59931.4,59758.8,59786.8,237.78,48.18,18.07,12.51,83.42,-143.66,227.09,32.79,59445.44,57110.73,60200.78,59471.76,59946.52,60421.27,172.6,3.4,144.6,24.6,12,2,4
2022-04-06 13:00:00,59771.4,59815.0,59565.8,59699.2,238.6,46.02,19.8,16.96,56.94,-136.12,193.06,30.93,59455.4,57136.49,60175.4,59445.96,59922.96,60399.97,249.2,72.2,43.6,133.4,13,2,4
2022-04-06 13:45:00,59699.0,59741.8,59572.3,59686.4,233.66,45.7,17.64,18.5,34.52,-126.83,161.35,29.21,59464.46,57161.86,60151.53,59436.57,59900.44,60364.3,169.5,12.6,42.8,114.1,13,2,4
2022-04-06 14:30:00,59689.4,59746.4,59530.3,59633.1,232.41,44.31,13.9,17.11,12.3,-119.24,131.54,27.76,59471.06,57186.45,60113.81,59414.12,59874.98,60335.82,216.1,56.3,57.0,102.8,14,2,4
