datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-03-25 11:45:00,35513.5,35516.8,35322.4,35348.8,176.78,33.21,18.9,23.32,-155.21,-5.27,-149.94,15.1,35791.37,34982.69,35612.56,35287.31,35629.98,35972.66,194.4,164.7,3.3,26.4,11,4,3,4.0,0.0,18.0
2022-03-25 12:15:00,35348.4,35438.9,35331.8,35424.2,171.8,37.73,19.07,21.79,-152.43,-2.0,-150.44,15.15,35776.97,34987.08,35579.52,35279.94,35610.39,35940.82,107.1,75.8,14.7,16.6,12,4,3,2.0,0.0,7.0
2022-03-25 12:45:00,35423.9,35457.1,35348.5,35420.1,167.29,37.58,18.44,18.81,-148.85,1.27,-150.12,15.05,35762.98,34991.4,35566.6,35272.61,35592.26,35911.92,108.6,3.8,33.2,71.6,12,4,3,2.0,0.0,6.0
2022-03-25 13:15:00,35420.8,35483.6,35338.4,35350.3,165.71,35.04,19.19,18.9,-149.91,0.17,-150.08,14.7,35746.79,34994.96,35541.22,35252.35,35569.22,35886.08,145.2,70.5,62.8,11.9,13,4,3,2.0,0.0,7.0
2022-03-25 13:45:00,35341.9,35362.3,35203.9,35272.4,165.19,32.41,15.05,17.56,-155.25,-4.14,-151.11,15.28,35728.19,34997.73,35516.85,35224.09,35540.95,35857.81,158.4,69.5,20.4,68.5,13,4,3,4.0,0.0,11.0
2022-03-25 14:15:00,35272.9,35367.7,35256.5,35282.1,161.33,33.09,11.88,15.37,-156.89,-4.62,-152.27,15.77,35710.7,35000.56,35487.62,35208.43,35516.3,35824.16,111.2,9.2,85.6,16.4,14,4,3,4.0,0.0,10.0
2022-03-25 14:45:00,35282.4,35378.9,35243.6,35316.1,159.47,35.51,16.81,14.58,-153.67,-1.12,-152.55,16.3,35695.22,35003.7,35460.94,35192.92,35497.23,35801.55,135.3,33.7,62.8,38.8,14,4,3,4.0,0.0,9.0
2022-03-25 15:15:00,35318.7,35575.1,35306.8,35536.4,167.24,48.54,33.94,20.88,-131.83,16.58,-148.4,15.24,35688.99,35009.0,35456.82,35174.52,35500.96,35827.4,268.3,217.7,38.7,11.9,15,4,3,2.0,0.0,1.0
2022-03-28 09:15:00,35488.7,35572.9,35049.8,35084.2,192.66,33.56,30.58,27.11,-149.28,-0.7,-148.58,15.64,35665.28,35009.74,35433.66,35066.28,35461.27,35856.26,523.1,404.5,84.2,34.4,9,0,3,4.0,0.0,6.0
2022-03-28 09:45:00,35082.5,35171.2,35019.9,35058.4,189.71,32.93,25.52,30.02,-163.32,-11.79,-151.53,16.17,35641.48,35010.23,35414.34,35036.72,35422.9,35809.09,151.3,24.1,88.7,38.5,9,0,3,4.0,0.0,5.0
