datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-07-26 13:15:00,16822.0,16845.1,16697.8,16703.9,153.51,65.03,79.41,83.97,220.52,13.94,206.58,37.33,16207.97,16301.65,16439.14,16202.26,16508.3,16814.32,147.3,118.1,23.1,6.1,13,1,7,4.0,0.0,3.0
2022-07-27 09:15:00,16717.7,16843.3,16661.6,16824.2,155.53,68.85,78.33,80.71,218.66,9.66,209.0,37.64,16232.14,16306.85,16475.36,16226.89,16538.38,16849.88,181.7,106.5,19.1,56.1,9,2,7,4.0,0.0,2.0
2022-07-27 13:15:00,16822.7,16891.8,16794.2,16888.8,151.39,70.7,79.85,79.2,219.87,8.7,211.17,38.15,16257.89,16312.64,16517.4,16271.34,16571.75,16872.17,97.6,66.1,3.0,28.5,13,2,7,4.0,0.0,1.0
2022-07-28 09:15:00,17022.5,17250.8,16998.2,17238.8,166.43,78.24,89.69,82.62,246.23,28.04,218.19,39.85,16296.36,16321.86,16577.65,16294.52,16635.28,16976.04,252.6,216.3,12.0,24.3,9,3,7,4.0,0.0,5.0
2022-07-28 13:15:00,17238.2,17310.4,17216.2,17271.3,161.27,78.79,94.51,88.02,266.67,38.79,227.88,41.57,16334.59,16331.3,16641.01,16369.61,16695.86,17022.1,94.2,33.1,39.1,22.0,13,3,7,4.0,0.0,4.0
2022-07-29 09:15:00,17470.8,17506.8,17290.4,17438.8,166.58,81.38,95.84,93.35,293.0,52.1,240.91,43.58,16377.89,16342.32,16710.26,16426.58,16766.61,17106.65,216.4,32.0,36.0,148.4,9,4,7,4.0,0.0,16.0
2022-07-29 13:15:00,17438.4,17463.4,17339.8,17452.1,163.51,81.58,94.53,94.96,311.36,56.36,255.0,45.44,16420.02,16353.37,16777.03,16500.7,16831.9,17163.09,123.6,13.7,11.3,98.6,13,4,7,4.0,0.0,15.0
2022-08-01 09:15:00,17512.6,17557.2,17414.0,17535.8,162.06,82.78,95.37,95.25,328.87,59.1,269.77,47.34,16463.78,16365.13,16841.48,16572.01,16898.94,17225.86,143.2,23.2,21.4,98.6,9,0,8,4.0,0.0,14.0
2022-08-01 13:15:00,17533.6,17602.4,17518.4,17566.7,156.48,83.22,96.31,95.4,341.31,57.23,284.08,49.18,16507.03,16377.09,16902.55,16650.74,16962.53,17274.32,84.0,33.1,35.7,15.2,13,0,8,2.0,0.0,5.0
2022-08-02 09:15:00,17518.5,17531.9,17385.9,17468.1,158.22,76.54,93.3,95.0,339.29,44.17,295.12,49.51,16544.72,16387.94,16958.36,16694.15,17010.68,17327.22,146.0,50.4,13.4,82.2,9,1,8,4.0,0.0,12.0
2022-08-02 13:15:00,17469.3,17595.8,17466.8,17474.7,156.13,76.68,89.48,93.03,334.38,31.4,302.97,50.0,16581.18,16398.76,17010.5,16743.91,17054.87,17365.83,129.0,5.4,121.1,2.5,13,1,8,4.0,0.0,11.0
2022-08-03 09:15:00,17513.2,17552.7,17375.6,17447.9,157.63,74.79,85.24,89.34,324.58,17.28,307.29,49.58,16615.17,16409.2,17054.72,16777.23,17092.3,17407.38,177.1,65.3,39.5,72.3,9,2,8,4.0,0.0,8.0
2022-08-03 13:15:00,17448.3,17574.6,17398.1,17558.1,158.98,77.27,88.43,87.72,321.99,11.76,310.23,49.28,16652.15,16420.63,17108.02,16817.98,17136.67,17455.36,176.5,109.8,16.5,50.2,13,2,8,4.0,0.0,9.0
2022-08-04 09:15:00,17613.2,17641.8,17245.8,17422.8,175.91,68.4,85.51,86.39,305.5,-3.79,309.29,47.65,16682.37,16430.6,17150.87,16800.15,17163.92,17527.68,396.0,190.4,28.6,177.0,9,3,8,4.0,0.0,8.0
2022-08-04 13:15:00,17422.5,17504.8,17369.7,17437.4,172.99,68.82,84.03,85.99,290.27,-15.22,305.48,46.15,16711.98,16440.62,17192.2,16835.11,17189.96,17544.82,135.1,14.9,67.4,52.8,13,3,8,4.0,0.0,7.0
2022-08-05 09:15:00,17515.7,17616.9,17466.2,17522.2,173.46,71.19,80.9,83.48,281.79,-18.96,300.74,45.27,16743.76,16451.38,17227.19,16866.35,17221.6,17576.86,150.7,6.5,94.7,49.5,9,4,8,4.0,0.0,6.0
2022-08-05 13:15:00,17520.8,17561.3,17471.4,17520.5,167.49,71.07,82.06,82.33,271.8,-23.16,294.95,44.45,16774.22,16462.02,17260.22,16911.53,17250.07,17588.61,89.9,0.3,40.5,49.1,13,4,8,4.0,0.0,5.0
2022-08-08 09:15:00,17519.8,17720.9,17440.7,17707.0,175.54,75.76,88.1,83.69,275.75,-15.36,291.11,44.36,16810.8,16474.41,17305.41,16933.92,17293.59,17653.26,280.2,187.2,13.9,79.1,9,0,8,4.0,0.0,6.0
2022-08-08 13:15:00,17707.2,17729.4,17661.3,17699.3,167.86,75.22,90.72,86.96,275.09,-12.82,287.91,44.3,16845.64,16486.59,17350.0,16993.84,17332.23,17670.62,68.1,7.9,22.2,38.0,13,0,8,4.0,0.0,5.0
2022-08-10 09:15:00,17741.2,17764.9,17643.8,17711.8,164.52,75.53,93.6,90.81,272.43,-12.38,284.81,44.39,16879.6,16498.78,17394.51,17039.15,17368.38,17697.6,121.1,29.4,23.7,68.0,9,2,8,4.0,0.0,4.0
2022-08-10 13:15:00,17711.7,17736.5,17673.7,17687.4,157.26,73.61,89.54,91.29,265.3,-15.61,280.91,44.47,16911.28,16510.61,17443.68,17088.93,17398.76,17708.59,62.8,24.3,24.8,13.7,13,2,8,4.0,0.0,3.0
2022-08-11 09:15:00,17898.7,17989.8,17858.3,17984.2,167.63,80.19,91.36,91.5,280.37,-0.43,280.8,45.42,16953.36,16525.28,17501.68,17116.59,17454.52,17792.44,131.5,85.5,5.6,40.4,9,3,8,4.0,0.0,6.0
2022-08-11 13:15:00,17982.8,17998.5,17940.2,17954.0,159.82,78.06,92.8,91.23,286.57,4.61,281.96,46.32,16992.6,16539.49,17554.94,17185.24,17502.09,17818.93,58.3,28.8,15.7,13.8,13,3,8,4.0,0.0,5.0
