datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-03-14 15:15:00,16873.3,16887.9,16851.8,16886.4,35.3,79.11,95.99,96.06,56.31,8.0,48.31,34.0,16698.19,16350.45,16784.36,16724.45,16791.12,16857.78,36.1,13.1,1.5,21.5,15,0,3
2022-03-15 09:15:00,16900.7,16927.8,16852.2,16904.6,38.18,80.81,93.15,94.67,58.4,8.07,50.33,35.81,16706.28,16355.97,16795.2,16727.21,16801.92,16876.64,75.6,3.9,23.2,48.5,9,1,3
2022-03-15 09:30:00,16904.6,16917.2,16826.4,16845.6,41.94,62.95,80.82,89.99,54.66,3.46,51.19,36.21,16711.75,16360.84,16801.92,16721.19,16806.08,16890.98,90.8,59.0,12.6,19.2,9,1,3
2022-03-15 09:45:00,16845.6,16860.3,16807.7,16821.4,42.7,57.35,60.87,78.28,49.18,-1.61,50.79,35.76,16716.05,16365.42,16806.88,16720.71,16807.54,16894.37,52.6,24.2,14.7,13.7,9,1,3
2022-03-15 10:00:00,16818.8,16878.9,16811.2,16861.2,44.48,63.16,51.62,64.44,47.5,-2.64,50.13,35.74,16721.74,16370.36,16812.32,16721.2,16812.65,16904.11,67.7,42.4,17.7,7.6,10,1,3
2022-03-15 10:15:00,16861.2,16892.4,16842.1,16887.8,44.9,66.44,58.89,57.13,47.76,-1.9,49.66,35.99,16728.25,16375.5,16819.32,16727.48,16819.81,16912.14,50.3,26.6,4.6,19.1,10,1,3
2022-03-15 10:30:00,16888.4,16892.2,16861.3,16875.6,43.9,63.64,68.58,59.7,46.45,-2.57,49.02,36.22,16734.03,16380.48,16825.6,16735.7,16825.12,16914.54,30.9,12.8,3.8,14.3,10,1,3
2022-03-15 10:45:00,16875.4,16875.4,16836.1,16838.1,43.58,55.84,61.12,62.87,41.9,-5.69,47.59,35.32,16738.11,16385.03,16830.95,16737.93,16826.36,16914.78,39.3,37.3,0.0,2.0,10,1,3
2022-03-15 11:00:00,16838.8,16866.9,16833.2,16852.2,42.88,57.93,51.46,60.39,38.99,-6.89,45.87,34.36,16742.59,16389.68,16836.12,16742.4,16828.82,16915.24,33.7,13.4,14.7,5.6,11,1,3
2022-03-15 11:15:00,16852.8,16858.1,16829.6,16851.2,41.85,57.72,40.76,51.11,36.18,-7.75,43.93,33.31,16746.85,16394.27,16840.76,16747.33,16830.95,16914.57,28.5,1.6,5.3,21.6,11,1,3
2022-03-15 11:30:00,16850.7,16854.8,16828.6,16837.5,40.73,54.81,36.12,42.78,32.47,-9.17,41.64,32.29,16750.4,16398.68,16844.13,16750.93,16831.57,16912.22,26.2,13.2,4.1,8.9,11,1,3
2022-03-15 11:45:00,16837.6,16879.5,16837.6,16879.5,40.82,61.26,40.27,39.05,32.55,-7.27,39.82,32.06,16755.46,16403.47,16849.07,16755.17,16836.14,16917.11,41.9,41.9,0.0,0.0,11,1,3
2022-03-15 12:00:00,16879.2,16887.2,16871.5,16878.4,39.03,61.01,47.82,41.4,32.15,-6.14,38.29,32.06,16760.28,16408.19,16854.16,16763.92,16840.16,16916.41,15.7,0.8,8.0,6.9,12,1,3
2022-03-15 12:15:00,16878.3,16878.3,16853.4,16865.8,38.03,58.14,55.68,47.92,30.47,-6.26,36.72,31.18,16764.42,16412.75,16857.88,16768.86,16842.6,16916.35,24.9,12.5,0.0,12.4,12,1,3
2022-03-15 12:30:00,16866.0,16866.0,16753.9,16778.3,43.32,42.99,40.43,47.97,21.82,-11.92,33.74,30.57,16764.97,16416.38,16857.18,16748.4,16836.48,16924.56,112.1,87.7,0.0,24.4,12,1,3
2022-03-15 12:45:00,16779.2,16792.3,16747.5,16764.6,43.42,41.18,24.16,40.09,13.71,-16.03,29.74,30.14,16764.95,16419.85,16854.88,16741.41,16829.64,16917.86,44.8,14.6,13.1,17.1,12,1,3
2022-03-15 13:00:00,16764.1,16764.1,16724.5,16736.6,43.19,37.69,10.44,25.01,4.96,-19.82,24.78,30.2,16763.84,16423.0,16848.84,16733.32,16820.78,16908.23,39.6,27.5,0.0,12.1,13,1,3
2022-03-15 13:15:00,16736.6,16737.7,16677.2,16715.4,44.42,35.25,11.68,15.43,-3.64,-22.74,19.1,31.03,16761.94,16425.91,16841.51,16720.09,16810.74,16901.39,60.5,21.2,1.1,38.2,13,1,3
2022-03-15 13:30:00,16715.0,16740.2,16686.4,16723.1,45.09,36.85,15.43,12.52,-9.73,-23.06,13.33,31.71,16760.42,16428.87,16833.82,16710.13,16802.39,16894.66,53.8,8.1,17.1,28.6,13,1,3
2022-03-15 13:45:00,16722.2,16728.7,16660.7,16661.1,46.73,30.36,13.08,13.4,-19.33,-26.13,6.8,32.73,16756.52,16431.18,16823.22,16692.51,16788.94,16885.37,68.0,61.1,6.5,0.4,13,1,3
2022-03-15 14:00:00,16661.2,16662.4,16630.3,16643.6,45.68,28.81,8.89,12.47,-28.03,-27.86,-0.17,34.07,16752.1,16433.29,16811.08,16681.73,16775.09,16868.46,32.1,17.6,1.2,13.3,14,1,3
2022-03-15 14:15:00,16642.8,16643.4,16555.0,16584.0,48.75,24.28,4.69,8.89,-39.28,-31.29,-7.99,36.06,16745.5,16434.79,16795.05,16655.55,16756.9,16858.24,88.4,58.8,0.6,29.0,14,1,3
2022-03-15 14:30:00,16583.9,16613.2,16563.6,16604.8,48.81,28.51,9.63,7.74,-45.98,-30.4,-15.59,37.9,16739.98,16436.48,16783.01,16641.27,16742.41,16843.55,49.6,20.9,8.4,20.3,14,1,3
2022-03-15 14:45:00,16604.9,16700.3,16598.3,16698.5,52.61,43.73,22.31,12.21,-43.24,-22.12,-21.12,37.03,16738.36,16439.09,16776.86,16627.29,16738.23,16849.17,102.0,93.6,1.8,6.6,14,1,3
2022-03-15 15:00:00,16699.0,16708.2,16641.9,16668.1,53.59,40.7,30.74,20.89,-43.02,-17.52,-25.5,36.02,16735.6,16441.37,16767.21,16618.55,16731.55,16844.55,66.3,30.9,9.2,26.2,15,1,3
2022-03-15 15:15:00,16668.8,16678.7,16638.9,16645.0,52.6,38.52,34.78,29.28,-44.2,-14.96,-29.24,35.14,16732.05,16443.4,16755.07,16613.49,16723.31,16833.13,39.8,23.8,9.9,6.1,15,1,3
2022-03-16 09:15:00,16876.7,16933.5,16837.8,16928.8,69.45,64.04,53.3,39.61,-21.99,5.8,-27.79,34.85,16739.76,16448.22,16757.73,16588.56,16742.88,16897.19,95.7,52.1,4.7,38.9,9,2,3
2022-03-16 09:30:00,16929.4,16942.6,16898.9,16911.9,67.61,62.38,72.64,53.57,-5.68,17.69,-23.37,34.66,16746.52,16452.84,16761.42,16611.03,16758.98,16906.91,43.7,17.5,13.2,13.0,9,2,3
