datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-07-26 13:15:00,55531.0,55596.3,55203.4,55215.1,426.47,57.69,71.5,80.46,525.27,9.16,516.11,25.83,54353.9,55332.97,54786.58,54162.26,54999.64,55837.02,392.9,315.9,65.3,11.7,13,1,7,4.0,0.0,3.0
2022-07-27 09:15:00,55258.3,55693.1,55158.0,55652.7,434.23,63.21,67.97,73.73,512.75,-2.69,515.44,25.44,54404.84,55336.15,54886.38,54202.28,55061.84,55921.38,535.1,394.4,40.4,100.3,9,2,7,4.0,0.0,2.0
2022-07-27 13:15:00,55656.0,55853.1,55595.9,55808.0,421.59,64.96,69.4,69.62,509.48,-4.76,514.25,25.39,54459.86,55340.84,54999.47,54306.22,55132.9,55959.58,257.2,152.0,45.1,60.1,13,2,7,4.0,0.0,1.0
2022-07-28 09:15:00,56267.6,56829.7,56236.4,56807.5,464.45,73.64,84.13,73.83,580.85,53.28,527.57,26.79,54551.92,55355.44,55162.69,54349.83,55292.38,56234.94,593.3,539.9,22.2,31.2,9,3,7,4.0,0.0,4.0
2022-07-28 13:15:00,56805.2,56914.2,56671.9,56822.1,448.58,73.74,91.48,81.67,631.31,82.99,548.32,28.18,54640.96,55370.03,55331.44,54539.13,55438.07,56337.02,242.3,16.9,92.1,133.3,13,3,7,4.0,0.0,3.0
2022-07-29 09:15:00,57258.1,57531.8,57104.8,57389.5,467.23,77.41,95.94,90.52,708.91,128.48,580.44,30.09,54748.74,55390.12,55524.08,54675.41,55623.92,56572.44,427.0,131.4,142.3,153.3,9,4,7,4.0,0.0,5.0
2022-07-29 13:15:00,57384.4,57619.3,57243.8,57585.2,460.68,78.52,95.79,94.4,777.25,157.45,619.8,31.94,54859.98,55411.97,55715.06,54881.01,55810.71,56740.41,375.5,200.8,34.1,140.6,13,4,7,4.0,0.0,7.0
2022-08-01 09:15:00,57823.1,58009.4,57540.4,57960.6,461.28,80.51,96.97,96.23,851.87,185.66,666.21,33.98,54981.56,55437.33,55897.32,55084.98,56015.46,56945.96,469.0,137.5,48.8,282.7,9,0,8,4.0,0.0,10.0
2022-08-01 13:15:00,57960.7,58170.7,57926.6,58091.4,445.76,81.16,98.09,96.95,911.07,195.88,715.18,36.0,55103.52,55463.74,56074.92,55324.8,56213.17,57101.54,244.1,130.7,79.3,34.1,13,0,8,4.0,0.0,11.0
2022-08-02 09:15:00,58049.0,58147.0,57744.7,57892.6,442.66,76.94,95.48,96.84,931.2,172.81,758.39,37.29,55212.9,55487.9,56243.6,55492.72,56373.12,57253.5,402.3,156.4,98.0,147.9,9,1,8,4.0,0.0,8.0
