datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-07-07 15:15:00,16169.2,16196.8,16167.3,16185.5,122.4,71.46,96.29,96.08,161.46,47.45,114.01,27.44,15701.28,16075.05,15742.0,15586.31,15824.67,16063.04,29.5,16.3,11.3,1.9,15,3,7
2022-07-08 09:15:00,16332.4,16332.4,16208.0,16216.3,124.15,72.33,93.63,95.35,172.08,46.45,125.62,29.32,15721.47,16076.46,15782.73,15618.32,15861.97,16105.62,124.4,116.1,0.0,8.3,9,4,7
2022-07-08 12:15:00,16216.0,16277.8,16188.5,16269.7,121.66,73.82,91.77,93.9,182.69,45.66,137.04,30.85,15742.97,16078.38,15826.49,15663.35,15900.8,16138.26,89.3,53.7,8.1,27.5,12,4,7
2022-07-08 15:15:00,16268.8,16275.3,16248.5,16267.2,114.89,73.62,89.08,91.5,188.73,41.36,147.37,32.28,15763.53,16080.26,15867.21,15715.76,15935.7,16155.64,26.8,1.6,6.5,18.7,15,4,7
2022-07-11 09:15:00,16217.7,16326.0,16211.5,16310.3,114.86,74.89,92.93,91.26,194.75,37.9,156.85,33.8,15784.97,16082.55,15908.76,15750.57,15971.37,16192.18,114.5,92.6,15.7,6.2,9,0,7
2022-07-11 12:15:00,16309.8,16403.9,16284.5,16366.8,115.18,76.48,93.89,91.97,201.75,35.92,165.83,35.48,15807.79,16085.38,15955.84,15786.52,16009.03,16231.55,119.4,57.0,37.1,25.3,12,0,7
2022-07-11 15:15:00,16366.8,16375.9,16335.5,16349.3,109.84,74.89,94.53,93.79,203.54,30.17,173.37,37.04,15829.02,16088.0,15999.34,15832.42,16041.44,16250.46,40.4,17.5,9.1,13.8,15,0,7
2022-07-12 09:15:00,16282.8,16298.4,16213.8,16238.0,111.67,65.61,87.88,92.1,193.75,16.3,177.45,37.03,15845.06,16089.49,16030.26,15845.24,16060.16,16275.08,84.6,44.8,15.6,24.2,9,1,7
2022-07-12 12:15:00,16237.8,16306.4,16196.0,16196.0,111.58,62.46,79.26,87.22,180.52,2.45,178.06,36.83,15858.82,16090.55,16058.47,15857.61,16073.1,16288.58,110.4,41.8,68.6,0.0,12,1,7
2022-07-12 15:15:00,16196.0,16201.8,16168.2,16172.7,106.01,60.72,66.8,77.98,166.23,-9.46,175.7,36.33,15871.13,16091.37,16082.5,15881.22,16082.58,16283.94,33.6,23.3,5.8,4.5,15,1,7
2022-07-13 09:15:00,16260.7,16291.6,16162.5,16183.2,107.66,61.24,57.2,67.75,153.99,-17.37,171.35,36.37,15883.37,16092.28,16102.6,15885.39,16092.17,16298.94,129.1,77.5,30.9,20.7,9,2,7
2022-07-13 12:15:00,16183.2,16203.3,16026.0,16038.0,112.64,51.09,35.29,53.1,131.05,-32.24,163.29,35.02,15889.44,16091.74,16116.35,15866.15,16087.01,16307.86,177.3,145.2,20.1,12.0,12,2,7
2022-07-13 15:15:00,16037.2,16064.0,16032.9,16047.8,106.81,51.67,18.91,37.13,112.37,-40.74,153.11,33.76,15895.65,16091.31,16120.24,15877.53,16083.27,16289.02,31.1,10.6,16.2,4.3,15,2,7
2022-07-14 09:15:00,16065.6,16165.9,16029.0,16047.6,108.96,51.66,4.89,19.7,96.44,-45.33,141.78,33.24,15901.6,16090.87,16135.88,15867.65,16079.88,16292.1,136.9,18.0,100.3,18.6,9,3,7
2022-07-14 12:15:00,16048.4,16072.0,15950.7,16004.5,109.84,48.7,7.79,10.53,79.42,-49.88,129.31,32.01,15905.64,16090.01,16151.0,15857.58,16072.7,16287.82,121.3,43.9,23.6,53.8,12,3,7
2022-07-14 15:15:00,16004.5,16010.0,15995.7,16004.3,103.02,48.69,9.8,7.49,65.17,-51.31,116.48,30.86,15909.51,16089.16,16156.42,15868.83,16066.18,16263.54,14.3,0.2,5.5,8.6,15,3,7
2022-07-15 09:15:00,16035.8,16107.5,15976.1,16020.3,105.05,49.92,13.02,10.2,54.53,-49.56,104.09,30.44,15913.86,16088.48,16158.18,15858.22,16061.81,16265.4,131.4,15.5,71.7,44.2,9,4,7
2022-07-15 12:15:00,16020.3,16122.0,15996.6,16117.7,106.5,56.74,21.34,14.72,53.35,-40.59,93.94,30.14,15921.85,16088.76,16164.27,15859.05,16067.14,16275.22,125.4,97.4,4.3,23.7,12,4,7
2022-07-15 15:15:00,16117.8,16128.8,16101.5,16116.7,100.84,56.65,29.61,21.32,51.73,-33.77,85.5,29.91,15929.49,16089.04,16166.04,15878.39,16071.86,16265.32,27.3,1.1,11.0,15.2,15,4,7
2022-07-18 09:15:00,16144.7,16218.4,16120.0,16205.2,100.9,62.09,44.44,31.8,56.94,-22.85,79.79,30.25,15940.3,16090.2,16167.86,15890.14,16084.56,16278.97,98.4,60.5,13.2,24.7,9,0,7
2022-07-18 12:15:00,16205.0,16351.6,16203.0,16333.7,104.31,68.3,64.01,46.02,70.62,-7.34,77.95,31.25,15955.73,16092.62,16175.26,15904.08,16108.28,16312.48,148.6,128.7,17.9,2.0,12,0,7
2022-07-18 15:15:00,16334.2,16350.3,16327.7,16345.3,98.47,68.8,84.61,64.35,81.46,2.8,78.65,32.19,15971.01,16095.14,16181.72,15941.8,16130.86,16319.92,22.6,11.1,5.0,6.5,15,0,7
2022-07-19 09:15:00,16248.0,16443.3,16246.1,16408.6,105.53,71.43,95.64,81.42,94.07,12.33,81.74,33.47,15988.17,16098.26,16188.66,15948.69,16157.31,16365.92,197.2,160.6,34.7,1.9,9,1,7
2022-07-19 12:15:00,16408.7,16458.8,16336.0,16439.9,106.76,72.66,95.89,92.04,105.38,18.91,86.46,34.74,16005.88,16101.66,16197.3,15972.08,16184.22,16396.36,122.8,31.2,18.9,72.7,12,1,7
2022-07-19 15:15:00,16439.4,16443.4,16421.1,16431.8,100.73,71.8,94.64,95.39,112.39,20.74,91.65,35.91,16022.58,16104.94,16203.37,16011.62,16207.8,16403.98,22.3,7.6,4.0,10.7,15,1,7
2022-07-20 09:15:00,16593.2,16614.8,16515.9,16590.6,106.6,77.44,95.77,95.43,129.27,30.09,99.17,37.67,16044.86,16109.77,16214.56,16031.9,16244.26,16456.61,98.9,2.6,21.6,74.7,9,2,7
2022-07-20 12:15:00,16589.3,16617.8,16517.9,16517.9,106.12,70.49,92.02,94.15,135.22,28.84,106.38,39.32,16063.41,16113.83,16222.99,16059.16,16270.32,16481.48,99.9,71.4,28.5,0.0,12,2,7
2022-07-20 15:15:00,16517.8,16530.3,16487.9,16492.2,101.57,68.16,87.52,91.77,136.29,23.93,112.36,40.42,16080.22,16117.6,16235.7,16092.33,16291.45,16490.58,42.4,25.6,12.5,4.3,15,2,7
