datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-04-18 15:15:00,42367.1,42504.5,42367.1,42403.1,253.91,38.84,19.26,13.5,-252.24,-83.51,-168.73,21.04,42868.82,41331.06,42877.78,42230.0,42735.76,43241.52,137.4,36.0,101.4,0.0,-70.66,15,0,4
2022-04-19 09:15:00,42432.0,42634.7,42291.6,42346.1,260.28,37.7,24.27,18.85,-250.73,-65.6,-185.13,20.31,42848.32,41341.16,42849.05,42175.71,42698.65,43221.6,343.1,85.9,202.7,54.5,-63.17,9,1,4
2022-04-19 10:15:00,42339.3,42460.4,42258.3,42458.9,256.13,41.37,28.0,23.84,-237.69,-42.05,-195.64,19.75,42833.04,41352.28,42818.12,42164.18,42675.82,43187.46,202.1,119.6,1.5,81.0,-60.76,10,1,4
2022-04-19 11:15:00,42473.0,42658.1,42395.8,42658.1,256.57,47.28,35.92,29.4,-208.88,-10.59,-198.29,18.4,42826.18,41365.28,42800.65,42161.26,42674.14,43187.0,262.3,185.1,0.0,77.2,-32.34,11,1,4
2022-04-19 12:15:00,42655.1,42699.8,42413.4,42449.5,258.7,42.46,38.88,34.27,-200.56,-1.82,-198.74,17.19,42811.42,41376.07,42754.45,42134.16,42652.74,43171.32,286.4,205.6,44.7,36.1,-35.16,12,1,4
2022-04-19 13:15:00,42436.0,42855.3,42436.0,42778.2,270.17,50.95,47.8,40.87,-165.54,26.57,-192.1,16.65,42810.11,41390.02,42726.08,42115.64,42664.69,43213.74,419.3,342.2,77.1,0.0,-6.44,13,1,4
2022-04-19 14:15:00,42768.8,42790.9,41890.1,41994.9,315.21,36.95,34.34,40.34,-198.7,-5.28,-193.42,16.66,42778.14,41396.04,42657.69,41932.55,42600.9,43269.24,900.8,773.9,22.1,104.8,-73.01,14,1,4
2022-04-19 15:15:00,41970.8,42005.3,41468.1,41614.0,331.07,32.3,26.41,36.18,-252.8,-47.5,-205.3,17.65,42732.49,41398.2,42570.2,41799.89,42506.9,43213.92,537.2,356.8,34.5,145.9,-150.69,15,1,4
2022-04-20 09:15:00,42117.2,42140.3,41763.4,41915.7,345.02,38.86,17.19,25.98,-268.24,-50.35,-217.88,18.07,42700.46,41403.36,42495.61,41710.67,42450.6,43190.53,376.9,201.5,23.1,152.3,-105.35,9,2,4
2022-04-20 10:15:00,41916.4,42023.3,41761.2,41963.5,339.09,39.86,26.17,23.25,-273.46,-44.46,-229.0,18.47,42671.56,41408.92,42434.74,41684.83,42404.21,43123.6,262.1,47.1,59.8,155.2,-105.45,10,2,4
2022-04-20 11:15:00,41979.6,42013.4,41800.5,41916.1,330.08,39.18,33.42,25.59,-278.22,-39.38,-238.84,18.84,42641.94,41413.97,42363.7,41666.3,42357.72,43049.15,212.9,63.5,33.8,115.6,-102.64,11,2,4
2022-04-20 12:15:00,41932.8,42115.1,41915.9,41989.9,320.73,40.87,35.21,31.6,-272.89,-27.24,-245.65,18.75,42616.36,41419.7,42298.88,41659.18,42322.7,42986.21,199.2,57.1,125.2,16.9,-76.86,12,2,4
2022-04-20 13:15:00,41970.7,41996.8,41691.1,41833.0,319.66,38.42,32.07,33.57,-278.12,-25.98,-252.15,19.27,42585.64,41423.82,42238.54,41617.5,42276.06,42934.61,305.7,137.7,26.1,141.9,-111.12,13,2,4
2022-04-20 14:15:00,41830.8,42073.8,41714.4,41878.6,322.5,39.55,31.17,32.82,-275.41,-18.61,-256.8,19.43,42557.92,41428.34,42180.0,41573.91,42238.2,42902.5,359.4,47.8,195.2,116.4,-89.0,14,2,4
2022-04-20 15:15:00,41880.6,41965.0,41862.3,41948.0,306.8,41.32,30.16,31.14,-264.62,-6.25,-258.36,19.58,42534.0,41433.51,42164.93,41589.98,42210.56,42831.15,102.7,67.4,17.0,18.3,-70.5,15,2,4
2022-04-21 09:15:00,42132.7,42237.6,42066.8,42091.0,305.57,44.9,36.36,32.57,-241.73,13.3,-255.04,18.58,42516.62,41440.06,42154.77,41582.53,42199.18,42815.82,170.8,41.7,104.9,24.2,-10.34,9,3,4
2022-04-21 10:15:00,42090.3,42259.1,42004.2,42259.1,301.95,48.85,45.51,37.34,-207.64,37.92,-245.56,17.86,42506.52,41448.2,42153.54,41598.42,42204.88,42811.36,254.9,168.8,0.0,86.1,4.07,10,3,4
2022-04-21 11:15:00,42260.8,42302.8,42190.3,42248.5,288.42,48.62,52.73,44.87,-179.41,52.92,-232.33,17.01,42496.4,41456.17,42161.83,41638.9,42209.04,42779.18,112.5,12.3,42.0,58.2,23.67,11,3,4
2022-04-21 12:15:00,42254.1,42326.3,42208.9,42231.7,276.2,48.22,56.11,51.45,-156.59,60.59,-217.18,16.12,42486.02,41463.88,42166.11,41673.0,42211.2,42749.4,117.4,22.4,72.2,22.8,24.16,12,3,4
2022-04-21 13:15:00,42220.7,42352.1,42204.6,42315.7,267.01,50.41,58.46,55.77,-130.22,69.57,-199.79,15.18,42479.35,41472.36,42164.68,41706.11,42221.15,42736.19,147.5,95.0,36.4,16.1,33.88,13,3,4
2022-04-21 14:15:00,42316.4,42513.2,42316.4,42494.9,262.04,54.8,72.46,62.34,-93.79,84.8,-178.59,14.57,42479.96,41482.54,42169.27,41743.61,42247.22,42750.83,196.8,178.5,18.3,0.0,76.93,14,3,4
2022-04-21 15:15:00,42494.0,42588.1,42466.5,42579.4,252.01,56.75,87.12,72.68,-57.43,96.93,-154.36,14.31,42483.86,41493.45,42180.94,41800.05,42278.86,42757.66,121.6,85.4,8.7,27.5,102.25,15,3,4
2022-04-22 09:15:00,42166.9,42181.6,41811.5,41853.9,288.86,40.59,71.81,77.13,-86.16,54.55,-140.72,14.86,42459.15,41497.04,42150.68,41658.91,42238.38,42817.86,370.1,313.0,14.7,42.4,-58.64,9,4,4
2022-04-22 10:15:00,41842.8,42001.2,41800.4,41979.3,282.57,43.58,49.77,69.57,-97.69,34.42,-132.11,15.41,42440.34,41501.83,42116.74,41651.18,42213.71,42776.24,200.8,136.5,21.9,42.4,-58.68,10,4,4
2022-04-22 11:15:00,41976.6,41998.9,41880.6,41933.9,270.84,42.74,25.78,49.12,-109.23,18.3,-127.54,15.91,42420.48,41506.13,42090.96,41655.57,42187.06,42718.56,118.3,42.7,22.3,53.3,-49.81,11,4,4
2022-04-22 12:15:00,41934.9,41976.8,41856.2,41897.8,260.11,42.05,27.41,34.32,-119.91,6.1,-126.01,16.45,42399.98,41510.03,42046.94,41655.67,42159.51,42663.36,120.6,37.1,41.9,41.6,-53.26,12,4,4
2022-04-22 13:15:00,41899.2,41935.1,41559.5,41656.3,268.36,37.65,19.84,24.35,-146.17,-16.13,-130.04,17.78,42370.81,41511.48,42030.02,41584.18,42111.58,42638.99,375.6,242.9,35.9,96.8,-113.19,13,4,4
2022-04-22 14:15:00,41650.5,41698.7,41537.7,41593.8,260.69,36.59,12.6,19.95,-170.07,-32.02,-138.05,19.07,42340.34,41512.3,42029.0,41554.43,42062.28,42570.12,161.0,56.7,48.2,56.1,-147.62,14,4,4
2022-04-22 15:15:00,41605.4,41605.4,41515.7,41532.5,248.47,35.52,5.44,12.63,-191.74,-42.96,-148.79,20.32,42308.66,41512.5,42009.84,41535.26,42011.82,42488.38,89.7,72.9,0.0,16.8,-150.68,15,4,4
2022-04-25 09:15:00,41335.9,41793.1,40984.6,41710.2,288.48,40.88,17.39,11.81,-192.36,-34.86,-157.5,22.61,42285.19,41514.47,41997.18,41397.92,41983.1,42568.27,808.5,374.3,82.9,351.3,-149.67,9,0,4
2022-04-25 10:15:00,41752.9,41759.1,41581.6,41672.5,280.55,40.12,29.91,17.58,-193.67,-28.93,-164.74,24.73,42261.16,41516.05,41985.0,41390.26,41953.52,42516.76,177.5,80.4,6.2,90.9,-88.87,10,0,4
2022-04-25 11:15:00,41675.3,41728.7,41531.6,41589.5,274.59,38.42,41.96,29.75,-199.1,-27.49,-171.61,26.79,42234.82,41516.78,41964.98,41371.7,41918.85,42466.0,197.1,85.8,53.4,57.9,-94.69,11,0,4
2022-04-25 12:15:00,41567.7,41730.9,41429.3,41725.8,276.52,42.71,42.28,38.05,-190.22,-14.89,-175.33,28.88,42214.86,41518.86,41959.62,41347.97,41900.46,42452.95,301.6,158.1,5.1,138.4,-85.61,12,0,4
2022-04-25 13:15:00,41733.4,41826.4,41533.7,41645.0,277.67,40.89,41.71,41.98,-187.53,-9.76,-177.77,30.25,42192.52,41520.11,41947.94,41320.51,41876.13,42431.76,292.7,88.4,93.0,111.3,-69.35,13,0,4
2022-04-25 14:15:00,41631.6,41637.2,41396.4,41560.9,275.6,39.03,41.12,41.7,-190.0,-9.79,-180.22,31.79,42167.74,41520.52,41928.58,41296.05,41846.11,42396.17,240.8,70.7,5.6,164.5,-92.99,14,0,4
2022-04-25 15:15:00,41563.3,41748.4,41546.9,41708.2,270.3,43.85,45.86,42.9,-178.02,1.76,-179.78,32.56,42149.72,41522.38,41909.44,41296.92,41832.98,42369.02,201.5,144.9,40.2,16.4,-54.1,15,0,4
2022-04-26 09:15:00,42094.7,42173.1,42003.6,42064.4,284.2,53.44,62.42,49.8,-138.19,33.27,-171.46,31.22,42146.38,41527.78,41899.71,41281.46,41855.02,42428.57,169.5,30.3,78.4,60.8,47.49,9,1,4
2022-04-26 10:15:00,42064.5,42104.3,42026.7,42049.4,269.45,53.03,80.3,62.86,-106.61,51.88,-158.49,29.98,42142.58,41532.97,41889.76,41339.82,41873.53,42407.24,77.6,15.1,39.8,22.7,46.41,10,1,4
2022-04-26 11:15:00,42048.4,42218.4,42048.4,42119.4,262.34,54.78,90.81,77.84,-75.06,66.74,-141.8,28.35,42141.67,41538.8,41884.14,41381.68,41896.94,42412.2,170.0,71.0,99.0,0.0,67.11,11,1,4
2022-04-26 12:15:00,42118.2,42180.9,41872.6,41962.7,265.63,50.27,86.95,86.02,-61.99,63.85,-125.84,27.43,42134.65,41543.02,41866.49,41378.29,41903.21,42428.12,308.3,155.5,62.7,90.1,40.95,12,1,4
2022-04-26 13:15:00,41964.9,42135.2,41960.0,42072.2,259.17,53.17,86.47,88.07,-42.31,66.82,-109.14,26.57,42132.2,41548.28,41845.36,41411.01,41919.3,42427.6,175.2,107.3,63.0,4.9,65.43,13,1,4
2022-04-26 14:15:00,42066.6,42099.9,41778.1,41951.9,263.64,49.74,81.94,85.12,-36.01,58.5,-94.51,26.36,42125.13,41552.3,41813.98,41401.23,41922.4,42443.58,321.8,114.7,33.3,173.8,47.05,14,1,4
2022-04-26 15:15:00,41960.1,42005.2,41918.7,41918.7,250.99,48.8,80.75,83.05,-33.3,48.96,-82.27,26.16,42117.04,41555.95,41817.22,41434.04,41922.06,42410.08,86.5,41.4,45.1,0.0,48.57,15,1,4
2022-04-27 09:15:00,41591.1,41682.2,41507.9,41590.1,262.4,40.65,59.22,73.97,-57.02,20.2,-77.22,27.08,42096.37,41556.29,41797.76,41370.65,41890.44,42410.22,174.3,1.0,91.1,82.2,-67.58,9,2,4
2022-04-27 10:15:00,41594.9,41598.0,41500.9,41571.4,250.6,40.24,40.19,60.06,-76.44,0.62,-77.06,27.95,42075.78,41556.44,41779.64,41371.27,41860.06,42348.84,97.1,23.5,3.1,70.5,-73.37,10,2,4
2022-04-27 11:15:00,41564.3,41566.1,41359.7,41386.4,247.82,36.32,15.99,38.47,-105.55,-22.79,-82.76,29.08,42048.75,41554.74,41754.07,41332.39,41814.94,42297.5,206.4,177.9,1.8,26.7,-104.55,11,2,4
2022-04-27 12:15:00,41391.9,41454.6,41170.5,41219.4,250.41,33.17,9.69,21.95,-140.47,-46.17,-94.3,30.52,42016.22,41551.41,41732.22,41267.52,41758.23,42248.94,284.1,172.5,62.7,48.9,-138.97,12,2,4
2022-04-27 13:15:00,41218.3,41475.3,41218.3,41431.2,250.88,40.24,10.88,12.19,-149.33,-44.02,-105.31,31.74,41993.28,41550.22,41724.09,41234.15,41727.08,42220.01,257.0,212.9,44.1,0.0,-102.18,13,2,4
2022-04-27 14:15:00,41430.2,41585.0,41326.0,41482.1,251.46,41.83,19.76,13.44,-150.52,-36.17,-114.35,32.23,41973.24,41549.54,41721.57,41208.43,41703.75,42199.06,259.0,51.9,102.9,104.2,-72.99,14,2,4
2022-04-27 15:15:00,41480.6,41551.7,41459.2,41545.4,240.11,43.83,30.13,20.26,-144.68,-24.26,-120.42,32.68,41956.46,41549.5,41713.33,41222.9,41688.67,42154.43,92.5,64.8,6.3,21.4,-57.4,15,2,4
2022-04-28 09:15:00,41752.5,41752.5,41481.5,41543.0,242.31,43.77,33.69,27.86,-138.65,-14.58,-124.06,31.98,41940.24,41549.43,41706.86,41201.77,41674.79,42147.82,271.0,209.5,0.0,61.5,-33.91,9,3,4
2022-04-28 10:15:00,41541.5,41565.8,41423.8,41505.8,235.15,42.77,34.44,32.75,-135.31,-9.0,-126.31,31.52,41923.21,41549.0,41702.67,41203.68,41658.7,42113.72,142.0,35.7,24.3,82.0,-58.71,10,3,4
2022-04-28 11:15:00,41505.0,41672.4,41485.4,41641.0,231.71,47.48,38.04,35.39,-120.37,4.76,-125.12,30.52,41912.14,41549.91,41698.43,41209.71,41657.02,42104.32,187.0,136.0,31.4,19.6,-28.96,11,3,4
2022-04-28 12:15:00,41642.3,41893.7,41625.8,41886.9,234.29,54.77,50.94,41.14,-87.67,29.96,-117.63,28.55,41911.15,41553.26,41710.52,41223.18,41678.91,42134.64,267.9,244.6,6.8,16.5,26.79,12,3,4
2022-04-28 13:15:00,41881.9,42000.7,41812.8,41967.4,230.98,56.88,68.86,52.61,-54.64,50.4,-105.03,26.74,41913.36,41557.39,41730.85,41258.26,41706.38,42154.5,187.9,85.5,33.3,69.1,55.39,13,3,4
2022-04-28 14:15:00,41965.4,42102.2,41882.5,41934.0,230.17,55.71,80.65,66.82,-30.79,59.39,-90.19,25.47,41914.17,41561.13,41742.14,41280.77,41728.06,42175.35,219.7,31.4,136.8,51.5,61.49,14,3,4
2022-04-28 15:15:00,41923.1,42100.2,41923.1,42020.4,226.38,58.1,86.3,78.6,-4.87,68.25,-73.12,24.29,41918.33,41565.7,41739.94,41317.48,41755.9,42194.33,177.1,97.3,79.8,0.0,74.45,15,3,4
2022-04-29 09:15:00,42075.2,42158.0,41855.3,41905.4,231.83,53.94,82.53,83.16,6.32,63.55,-57.23,22.86,41917.82,41569.08,41732.74,41315.82,41770.14,42224.47,302.7,169.8,82.8,50.1,65.53,9,4,4
2022-04-29 10:15:00,41912.8,42091.9,41903.9,42077.3,228.7,58.7,85.82,84.89,28.73,68.77,-40.04,21.53,41924.08,41574.14,41730.64,41352.53,41799.4,42246.26,188.0,164.5,14.6,8.9,82.89,10,4,4
2022-04-29 11:15:00,42073.2,42258.4,42059.9,42169.9,226.55,61.03,86.04,84.8,53.35,74.71,-21.36,21.05,41933.72,41580.07,41741.0,41392.56,41834.68,42276.8,198.5,96.7,88.5,13.3,115.7,11,4,4
2022-04-29 12:15:00,42165.5,42218.5,42079.8,42199.5,220.27,61.78,92.68,88.18,74.38,76.6,-2.21,20.6,41944.14,41586.23,41747.36,41443.0,41869.42,42295.86,138.7,34.0,19.0,85.7,112.55,12,4,4
2022-04-29 13:15:00,42198.9,42215.2,41915.6,41968.3,225.94,53.23,85.03,87.91,71.58,59.03,12.54,19.27,41945.09,41590.03,41748.18,41435.96,41878.84,42321.72,299.6,230.6,16.3,52.7,74.69,13,4,4
2022-04-29 14:15:00,41959.0,41974.7,41505.6,41512.6,243.31,41.14,57.95,78.55,32.21,15.73,16.48,19.43,41928.13,41589.26,41727.88,41353.9,41843.96,42334.02,469.1,446.4,15.7,7.0,-18.43,14,4,4
2022-04-29 15:15:00,41523.4,41537.9,41408.4,41525.2,235.18,41.53,31.09,58.02,2.01,-11.58,13.58,19.89,41912.33,41588.62,41724.63,41345.55,41813.6,42281.66,129.5,1.8,12.7,115.0,-62.61,15,4,4
2022-05-02 09:15:00,41019.5,41458.2,40959.5,41255.9,258.79,35.97,15.73,34.93,-43.16,-45.4,2.23,21.47,41886.58,41585.31,41708.86,41229.26,41760.49,42291.72,498.7,236.4,202.3,60.0,-121.24,9,0,5
2022-05-02 10:15:00,41257.9,41361.6,41166.2,41255.9,254.26,35.97,19.79,22.21,-78.06,-64.24,-13.83,22.94,41861.85,41582.04,41702.33,41194.58,41712.43,42230.28,195.4,2.0,103.7,89.7,-106.74,10,0,5
2022-05-02 11:15:00,41254.5,41332.9,41184.0,41332.9,246.73,38.69,24.8,20.11,-98.37,-67.64,-30.73,24.3,41841.11,41579.56,41708.0,41179.39,41676.28,42173.18,148.9,78.4,0.0,70.5,-101.46,11,0,5
2022-05-02 12:15:00,41324.2,41431.4,41213.8,41326.8,244.65,38.55,26.61,23.73,-113.65,-66.33,-47.32,24.99,41820.94,41577.04,41702.78,41151.98,41643.0,42134.02,217.6,2.6,104.6,110.4,-90.23,12,0,5
2022-05-02 13:15:00,41331.4,41354.5,41199.6,41312.8,238.24,38.21,28.08,26.5,-125.44,-62.5,-62.94,25.68,41801.01,41574.42,41694.32,41137.79,41611.56,42085.32,154.9,18.6,23.1,113.2,-93.87,13,0,5
2022-05-02 14:15:00,41314.3,41605.6,41226.3,41540.9,248.32,46.52,33.41,29.37,-115.05,-41.69,-73.36,24.96,41790.81,41574.08,41694.1,41103.94,41604.82,42105.72,379.3,226.6,64.7,88.0,-53.27,14,0,5
2022-05-02 15:15:00,41549.4,41582.4,41489.6,41546.3,237.21,46.7,39.05,33.51,-105.17,-25.45,-79.73,24.29,41781.22,41573.8,41694.26,41128.39,41599.25,42070.12,92.8,3.1,33.0,56.7,-33.47,15,0,5
2022-05-04 09:15:00,41745.8,41745.8,41516.1,41516.4,236.67,45.77,44.27,38.91,-98.62,-15.11,-83.51,22.87,41770.84,41573.23,41694.79,41121.59,41591.36,42061.13,229.7,229.4,0.0,0.3,-22.65,9,2,5
2022-05-04 10:15:00,41509.7,41514.1,41355.1,41452.5,231.29,43.76,42.0,41.77,-97.46,-11.16,-86.3,22.19,41758.36,41572.03,41685.36,41122.38,41578.14,42033.89,159.0,57.2,4.4,97.4,-54.85,10,2,5
2022-05-04 11:15:00,41455.0,41556.1,41242.4,41279.3,237.17,38.79,35.41,40.56,-109.25,-18.37,-90.89,21.96,41739.57,41569.12,41654.98,41077.58,41549.68,42021.78,313.7,175.7,101.1,36.9,-66.88,11,2,5
2022-05-04 12:15:00,41290.2,41301.7,41075.9,41295.0,236.36,39.46,30.02,35.81,-116.0,-20.09,-95.91,22.29,41722.13,41566.39,41621.36,41055.27,41525.42,41995.57,225.8,4.8,6.7,214.3,-88.68,12,2,5
2022-05-04 13:15:00,41290.4,41596.1,40880.5,41056.3,270.59,33.45,22.73,29.39,-139.0,-34.47,-104.53,21.23,41696.02,41561.32,41577.48,40919.07,41480.74,42042.42,715.6,234.1,305.7,175.8,-92.08,13,2,5
2022-05-04 14:15:00,41052.7,41257.8,40430.1,40695.2,310.39,26.8,20.98,24.58,-184.25,-63.77,-120.47,21.56,41656.77,41552.7,41511.22,40740.08,41405.93,42071.77,827.7,357.5,205.1,265.1,-164.19,14,2,5
2022-05-04 15:15:00,40700.9,40700.9,40536.9,40632.6,299.93,25.84,17.2,20.3,-222.59,-81.69,-140.9,21.87,41616.61,41543.54,41447.58,40698.61,41332.28,41965.94,164.0,68.3,0.0,95.7,-183.84,15,2,5
2022-05-05 09:15:00,41138.1,41263.8,40961.8,41259.6,323.59,46.49,32.86,23.68,-200.07,-47.34,-152.73,20.48,41602.61,41540.72,41406.7,40631.81,41325.36,42018.9,302.0,121.5,4.2,176.3,-59.4,9,3,5
2022-05-05 10:15:00,41266.4,41387.4,41212.4,41353.9,312.98,48.8,49.55,33.2,-172.63,-15.92,-156.71,19.54,41592.86,41538.86,41365.9,40667.25,41328.08,41988.9,175.0,87.5,33.5,54.0,-14.73,10,3,5
2022-05-05 11:15:00,41362.2,41362.2,41059.4,41128.6,312.25,43.93,62.12,48.18,-167.14,-8.34,-158.8,18.19,41574.65,41534.77,41312.35,40653.51,41309.08,41964.64,302.8,233.6,0.0,69.2,-46.18,11,3,5
2022-05-05 12:15:00,41128.7,41275.0,41014.5,41029.0,308.56,41.93,56.27,55.98,-168.87,-8.06,-160.81,16.99,41553.26,41529.74,41265.39,40639.65,41282.4,41925.16,260.5,99.7,146.3,14.5,-65.54,12,3,5
2022-05-05 13:15:00,41018.0,41128.9,40614.4,40696.9,323.27,36.05,39.63,52.67,-194.8,-27.19,-167.61,16.99,41519.67,41521.46,41224.6,40547.1,41226.64,41906.18,514.5,321.1,110.9,82.5,-156.35,13,3,5
2022-05-05 14:15:00,40685.0,40791.8,40500.2,40614.1,321.0,34.74,26.59,40.83,-219.5,-41.51,-177.99,17.26,41484.16,41512.42,41179.05,40497.94,41168.3,41838.66,291.6,70.9,106.8,113.9,-182.46,14,3,5
2022-05-05 15:15:00,40612.5,40684.2,40476.7,40498.8,312.9,32.95,13.16,26.46,-245.55,-54.05,-191.5,17.57,41445.52,41502.34,41141.19,40458.5,41104.54,41750.58,207.5,113.7,71.7,22.1,-166.62,15,3,5
2022-05-06 09:15:00,39801.1,39995.6,39674.2,39695.3,349.45,23.75,6.77,15.51,-327.25,-108.6,-218.65,19.38,41376.88,41484.36,41063.16,40228.74,40970.33,41711.91,321.4,105.8,194.5,21.1,-262.28,9,4,5
2022-05-06 10:15:00,39693.5,39777.5,39608.4,39716.4,336.56,24.35,3.92,7.95,-385.86,-133.76,-252.09,21.16,41311.76,41466.77,40982.34,40147.74,40850.9,41554.07,169.1,22.9,61.1,85.1,-210.9,10,4,5
2022-05-06 11:15:00,39710.8,39964.9,39673.2,39897.5,333.36,29.46,7.03,5.9,-412.93,-128.67,-284.26,22.12,41256.3,41451.16,40910.87,40068.35,40760.1,41451.86,291.7,186.7,67.4,37.6,-154.31,11,4,5
2022-05-06 12:15:00,39895.3,39920.5,39636.9,39668.4,329.81,26.97,7.67,6.2,-447.7,-130.76,-316.95,23.08,41194.03,41433.42,40828.65,39976.24,40656.13,41336.03,283.6,226.9,25.2,31.5,-142.99,12,4,5
2022-05-06 13:15:00,39660.8,40080.6,39624.3,40012.3,338.84,35.73,13.42,9.37,-442.42,-100.37,-342.04,23.37,41147.69,41419.27,40752.22,39892.76,40594.82,41296.88,456.3,351.5,68.3,36.5,-107.19,13,4,5
2022-05-06 14:15:00,40023.7,40113.1,39718.0,39870.2,342.86,33.92,13.48,11.52,-444.57,-82.02,-362.55,23.52,41097.6,41403.86,40668.42,39815.36,40525.8,41236.26,395.1,153.5,89.4,152.2,-95.32,14,4,5
2022-05-06 15:15:00,39877.0,39991.5,39875.7,39981.2,327.03,36.62,19.46,15.45,-432.33,-55.83,-376.5,23.66,41053.81,41389.71,40591.66,39808.04,40473.94,41139.83,115.8,104.2,10.3,1.3,-80.14,15,4,5
2022-05-09 09:15:00,39318.9,39479.9,39113.6,39315.7,365.65,28.97,14.85,15.93,-470.91,-75.52,-395.38,25.2,40985.65,41369.07,40484.82,39595.9,40363.63,41131.36,366.3,3.2,161.0,202.1,-135.75,9,0,5
2022-05-09 10:15:00,39306.9,39440.6,39278.6,39371.3,351.1,30.28,13.77,16.03,-491.33,-76.75,-414.57,26.63,40922.34,41349.19,40389.42,39543.65,40269.12,40994.6,162.0,64.4,69.3,28.3,-112.99,10,0,5
2022-05-09 11:15:00,39369.0,39662.2,39282.8,39646.6,353.12,36.52,15.0,14.54,-479.77,-52.15,-427.61,27.11,40872.31,41332.25,40307.0,39481.19,40209.84,40938.48,379.4,277.6,15.6,86.2,-85.29,11,0,5
2022-05-09 12:15:00,39660.5,39838.9,39555.9,39612.6,348.11,36.09,20.29,16.35,-467.95,-32.27,-435.68,26.92,40822.92,41315.14,40234.81,39439.8,40152.95,40866.11,283.0,47.9,178.4,56.7,-64.02,12,0,5
2022-05-09 13:15:00,39609.2,39635.6,39328.7,39437.4,345.17,33.88,22.91,19.4,-467.34,-25.33,-442.01,27.2,40768.58,41296.45,40171.92,39381.11,40084.81,40788.5,306.9,171.8,26.4,108.7,-79.36,13,0,5
2022-05-09 14:15:00,39432.0,39760.5,39400.1,39535.3,346.26,36.23,23.63,22.28,-453.73,-9.37,-444.36,27.02,40720.22,41278.93,40117.06,39327.15,40032.47,40737.8,360.4,103.3,225.2,31.9,-63.3,14,0,5
2022-05-09 15:15:00,39548.3,39582.9,39511.0,39562.2,326.66,36.9,30.34,25.63,-435.74,6.89,-442.63,26.86,40674.8,41261.85,40032.18,39335.84,39987.68,40639.53,71.9,13.9,20.7,37.3,-61.47,15,0,5
