datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-03-14 15:15:00,40510.3,40564.6,40340.9,40539.6,133.04,70.74,86.4,91.98,192.59,8.53,184.07,38.14,39986.2,39158.44,40304.69,40048.89,40304.33,40559.78,223.7,29.3,25.0,169.4,15,0,3,4.0,0.0,6.0
2022-03-15 09:15:00,40716.2,40790.5,40504.4,40633.5,143.97,73.89,78.95,85.48,195.25,8.95,186.3,38.28,40011.58,39173.11,40338.48,40050.07,40335.68,40621.3,286.1,82.7,74.3,129.1,9,1,3,2.0,0.0,15.0
2022-03-15 09:30:00,40636.5,40656.3,40414.0,40485.1,151.0,62.44,69.57,78.31,183.27,-2.43,185.7,37.55,40030.15,39186.17,40361.39,40045.35,40349.92,40654.48,242.3,151.4,19.8,71.1,9,1,3,4.0,0.0,3.0
2022-03-15 09:45:00,40490.3,40521.0,40376.9,40444.2,150.5,59.7,53.85,67.45,168.53,-13.73,182.26,36.54,40046.39,39198.69,40379.55,40055.89,40358.89,40661.9,144.1,46.1,30.7,67.3,9,1,3,4.0,0.0,2.0
2022-03-15 10:00:00,40428.1,40662.9,40420.9,40618.8,157.04,66.47,51.05,58.15,168.99,-10.62,179.61,36.32,40068.84,39212.82,40402.44,40063.4,40383.64,40703.89,242.0,190.7,44.1,7.2,10,1,3,2.0,0.0,12.0
2022-03-15 10:15:00,40620.3,40801.1,40579.2,40783.5,161.67,71.37,66.93,57.27,180.57,0.77,179.8,36.68,40096.86,39228.44,40433.45,40089.72,40421.73,40753.74,221.9,163.2,17.6,41.1,10,1,3,2.0,0.0,9.0
2022-03-15 10:30:00,40814.5,40820.2,40723.4,40776.7,157.04,70.91,85.71,67.9,187.03,5.79,181.25,37.1,40123.52,39243.85,40463.26,40136.7,40455.54,40774.36,96.8,37.8,5.7,53.3,10,1,3,2.0,0.0,8.0
2022-03-15 10:45:00,40763.8,40764.0,40586.7,40598.2,159.39,59.98,81.88,78.17,175.73,-4.41,180.14,36.27,40142.14,39257.33,40485.18,40144.46,40469.12,40793.78,177.3,165.6,0.2,11.5,10,1,3,2.0,0.0,10.0
2022-03-15 11:00:00,40605.9,40648.5,40572.1,40619.2,153.46,60.74,69.86,79.15,166.55,-10.88,177.42,35.37,40160.84,39270.88,40506.76,40175.12,40483.42,40791.7,76.4,13.3,29.3,33.8,11,1,3,2.0,0.0,8.0
2022-03-15 11:15:00,40619.1,40670.2,40543.6,40639.4,151.55,61.51,59.9,70.55,159.07,-14.69,173.75,34.29,40179.61,39284.5,40524.34,40195.23,40498.27,40801.31,126.6,20.3,30.8,75.5,11,1,3,2.0,0.0,7.0
2022-03-15 11:30:00,40639.4,40658.0,40583.5,40612.2,146.04,59.82,59.88,63.22,149.22,-19.62,168.85,33.29,40196.58,39297.71,40538.29,40220.75,40509.12,40797.49,74.5,27.2,18.6,28.7,11,1,3,2.0,0.0,6.0
2022-03-15 11:45:00,40614.1,40771.7,40614.1,40761.1,147.0,65.41,68.85,62.88,151.69,-13.73,165.41,33.01,40218.72,39312.26,40560.57,40241.83,40533.12,40824.4,157.6,147.0,10.6,0.0,11,1,3,2.0,0.0,3.0
2022-03-15 12:00:00,40765.5,40831.3,40752.6,40764.4,142.12,65.53,76.88,68.54,152.15,-10.61,162.76,33.05,40240.11,39326.72,40582.36,40276.61,40555.14,40833.68,78.7,1.1,65.8,11.8,12,1,3,2.0,0.0,2.0
2022-03-15 12:15:00,40758.4,40762.0,40664.1,40695.1,139.14,60.96,82.08,75.94,145.26,-14.01,159.26,32.25,40257.96,39340.33,40597.45,40297.36,40568.47,40839.59,97.9,63.3,3.6,31.0,12,1,3,2.0,0.0,1.0
