datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-04-13 12:15:00,37552.9,37705.4,37522.1,37696.7,214.66,51.06,57.38,61.81,0.66,4.49,-3.83,14.48,37550.12,35953.42,37682.24,37250.48,37671.5,38092.51,183.3,143.8,8.7,30.8,12,2,4
2022-04-13 13:15:00,37699.5,37728.4,37532.9,37649.6,213.29,49.4,51.42,55.94,-0.94,2.31,-3.25,13.93,37554.03,35970.3,37679.19,37251.26,37669.41,38087.57,195.5,49.9,28.9,116.7,13,2,4
2022-04-13 14:15:00,37652.6,37690.3,37430.4,37441.4,216.62,42.78,45.77,51.53,-18.8,-12.43,-6.36,13.06,37549.61,35984.93,37661.1,37219.86,37647.7,38075.54,259.9,211.2,37.7,11.0,14,2,4
2022-04-13 15:15:00,37442.3,37478.4,37408.2,37439.8,206.16,42.73,33.95,43.71,-32.7,-21.07,-11.63,12.39,37545.3,35999.41,37642.97,37227.43,37627.9,38028.36,70.2,2.5,36.1,31.6,15,2,4
2022-04-18 09:15:00,36833.1,36965.9,36671.9,36729.9,246.28,27.93,17.69,32.47,-99.85,-70.58,-29.27,14.48,37513.33,36006.68,37589.24,37033.78,37542.37,38050.96,294.0,103.2,132.8,58.0,9,0,4
2022-04-18 10:15:00,36730.7,36765.1,36656.6,36749.9,236.44,28.68,11.88,21.17,-149.73,-96.36,-53.36,16.47,37483.39,36014.08,37535.23,36986.08,37466.9,37947.72,108.5,19.2,15.2,74.1,10,0,4
2022-04-18 11:15:00,36749.4,36871.3,36697.9,36713.4,231.94,28.1,5.22,11.6,-190.01,-109.32,-80.69,17.69,37453.2,36021.04,37477.25,36927.08,37395.14,37863.2,173.4,36.0,121.9,15.5,11,0,4
2022-04-18 12:15:00,36714.2,36763.4,36441.4,36531.9,238.37,25.38,5.71,7.6,-233.88,-122.55,-111.33,19.48,37417.07,36026.12,37412.74,36828.11,37312.92,37797.74,322.0,182.3,49.2,90.5,12,0,4
2022-04-18 13:15:00,36532.3,36646.9,36517.6,36588.1,230.58,27.72,6.53,5.82,-261.11,-119.82,-141.29,21.13,37384.56,36031.71,37361.58,36780.62,37243.9,37707.16,129.3,55.8,58.8,14.7,13,0,4
2022-04-18 14:15:00,36588.9,36758.6,36539.4,36745.4,229.77,33.95,11.66,7.97,-266.92,-100.5,-166.41,22.01,37359.49,36038.81,37316.56,36735.52,37196.42,37657.32,219.2,156.5,13.2,49.5,14,0,4
2022-04-18 15:15:00,36743.2,36885.6,36743.2,36791.6,223.53,35.7,17.25,11.82,-264.74,-78.66,-186.08,22.12,37337.22,36046.3,37288.76,36713.74,37157.86,37601.99,142.4,48.4,94.0,0.0,15,0,4
2022-04-19 09:15:00,36806.8,36943.6,36627.3,36695.2,230.15,33.69,20.22,16.38,-267.7,-65.3,-202.4,22.59,37312.04,36052.76,37253.24,36651.72,37113.8,37575.88,316.3,111.6,136.8,67.9,9,1,4
2022-04-19 10:15:00,36694.5,36775.5,36610.8,36775.5,225.48,36.88,21.86,19.78,-260.57,-46.54,-214.04,23.08,37291.0,36059.95,37216.27,36632.14,37081.58,37531.02,164.7,81.0,0.0,83.7,10,1,4
2022-04-19 11:15:00,36777.4,36928.1,36715.9,36925.5,224.53,42.44,26.85,22.98,-240.05,-20.81,-219.24,22.68,37276.67,36068.56,37189.02,36619.66,37066.72,37513.77,212.2,148.1,2.6,61.5,11,1,4
2022-04-19 12:15:00,36926.3,36975.9,36712.6,36756.4,227.3,38.34,28.88,25.86,-234.72,-12.39,-222.34,22.05,37256.26,36075.4,37139.46,36582.53,37037.16,37491.8,263.3,169.9,49.6,43.8,12,1,4
2022-04-19 13:15:00,36757.4,37123.6,36755.4,37045.5,237.36,47.66,36.82,30.85,-204.81,14.02,-218.83,20.71,37248.0,36085.06,37104.95,36556.49,37037.96,37519.42,368.2,288.1,78.1,2.0,13,1,4
2022-04-19 14:15:00,37049.4,37078.6,36276.0,36365.6,277.74,34.47,26.77,30.82,-233.28,-11.56,-221.72,21.15,37213.4,36087.85,37035.84,36385.43,36973.92,37562.42,802.6,683.8,29.2,89.6,14,1,4
2022-04-19 15:15:00,36365.1,36390.7,35926.3,36070.6,291.07,30.52,22.62,28.74,-276.46,-43.79,-232.67,22.4,37168.58,36087.68,36952.76,36266.99,36887.89,37508.79,464.4,294.5,25.6,144.3,15,1,4
2022-04-20 09:15:00,36482.6,36504.8,36187.5,36328.3,301.29,37.28,17.69,22.36,-286.59,-43.13,-243.45,23.03,37135.63,36090.07,36880.22,36190.12,36834.6,37479.07,317.3,154.3,22.2,140.8,9,2,4
2022-04-20 10:15:00,36328.8,36443.6,36212.2,36393.2,296.3,38.89,28.21,22.84,-286.07,-34.1,-251.98,23.61,37106.52,36093.09,36821.68,36165.39,36792.56,37419.73,231.4,64.4,50.4,116.6,10,2,4
2022-04-20 11:15:00,36391.1,36430.9,36225.4,36327.9,289.82,37.83,35.37,27.09,-287.62,-28.51,-259.11,24.15,37075.98,36095.42,36753.24,36141.72,36748.3,37354.89,205.5,63.2,39.8,102.5,11,2,4
2022-04-20 12:15:00,36327.9,36513.9,36327.9,36378.2,282.4,39.2,36.76,33.45,-281.54,-17.95,-263.59,24.22,37048.62,36098.24,36689.66,36128.82,36713.06,37297.3,186.0,50.3,135.7,0.0,12,2,4
2022-04-20 13:15:00,36376.4,36409.2,36114.1,36238.1,283.31,36.78,32.44,34.86,-284.75,-16.92,-267.82,24.9,37016.83,36099.63,36629.5,36083.02,36667.82,37252.63,295.1,138.3,32.8,124.0,13,2,4
2022-04-20 14:15:00,36238.6,36460.4,36145.6,36290.2,285.56,38.3,31.39,33.53,-279.86,-9.63,-270.23,25.25,36988.34,36101.53,36572.02,36042.78,36631.86,37220.93,314.8,51.6,170.2,93.0,14,2,4
2022-04-20 15:15:00,36290.9,36363.3,36266.6,36351.6,272.07,40.14,30.65,31.5,-267.94,1.83,-269.77,25.58,36963.37,36104.02,36553.1,36053.78,36605.17,37156.56,96.7,60.7,11.7,24.3,15,2,4
2022-04-21 09:15:00,36513.1,36615.2,36452.1,36469.1,271.46,43.6,37.08,33.04,-246.18,18.88,-265.05,24.59,36943.98,36107.65,36539.07,36043.12,36592.21,37141.3,163.1,44.0,102.1,17.0,9,3,4
2022-04-21 10:15:00,36468.4,36608.6,36395.7,36605.5,267.28,47.4,45.86,37.87,-215.44,39.69,-255.13,23.87,36930.71,36112.6,36533.67,36056.13,36593.48,37130.82,212.9,137.1,3.1,72.7,10,3,4
2022-04-21 11:15:00,36605.2,36644.7,36542.2,36602.9,255.51,47.34,52.86,45.27,-189.11,52.82,-241.93,23.03,36917.86,36117.48,36537.22,36088.68,36594.37,37100.07,102.5,2.3,39.5,60.7,11,3,4
2022-04-21 12:15:00,36603.1,36668.9,36563.4,36577.9,244.79,46.67,55.89,51.54,-168.32,58.89,-227.21,22.12,36904.52,36122.06,36536.71,36115.18,36592.8,37070.43,105.5,25.2,65.8,14.5,12,3,4
2022-04-21 13:15:00,36578.8,36689.1,36552.4,36665.4,237.07,49.36,58.36,55.7,-143.13,67.26,-210.39,21.17,36895.14,36127.47,36532.71,36141.54,36599.72,37057.9,136.7,86.6,23.7,26.4,13,3,4
2022-04-21 14:15:00,36665.2,36834.6,36664.3,36812.0,232.3,53.59,72.03,62.09,-110.07,80.25,-190.33,19.78,36891.89,36134.28,36533.73,36172.96,36619.93,37066.92,170.3,146.8,22.6,0.9,14,3,4
2022-04-21 15:15:00,36813.0,36913.4,36795.7,36911.2,224.12,56.25,87.13,72.5,-75.0,92.26,-167.26,18.87,36892.64,36142.01,36544.53,36220.85,36647.68,37074.5,117.7,98.2,2.2,17.3,15,3,4
2022-04-22 09:15:00,36514.1,36578.9,36253.5,36287.1,255.09,40.51,72.96,77.37,-96.46,56.64,-153.1,19.19,36868.9,36143.45,36520.11,36101.88,36613.34,37124.79,325.4,227.0,64.8,33.6,9,4,4
