datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-04-05 10:00:00,38192.6,38317.1,38090.6,38213.4,261.63,66.45,76.62,84.28,525.45,4.28,521.17,56.18,37038.24,35444.06,37714.14,37256.46,37806.68,38356.9,226.5,20.8,103.7,102.0,10,1,4,2.0,0.0,8.0
2022-04-05 10:45:00,38213.7,38425.5,38213.7,38357.1,258.09,68.74,71.45,77.71,505.03,-12.91,517.94,55.06,37089.96,35473.05,37798.91,37320.89,37859.1,38397.31,211.8,143.4,68.4,0.0,10,1,4,2.0,0.0,7.0
2022-04-05 11:30:00,38356.2,38372.3,38269.7,38360.1,246.98,68.78,73.55,73.87,483.52,-27.54,511.06,54.02,37139.78,35501.77,37880.58,37400.32,37906.82,38413.31,102.6,3.9,12.2,86.5,11,1,4,2.0,0.0,6.0
2022-04-05 12:15:00,38357.4,38370.9,38259.1,38321.4,237.33,67.35,70.45,71.82,458.06,-42.4,500.46,53.0,37186.11,35529.83,37959.4,37466.74,37946.3,38425.86,111.8,36.0,13.5,62.3,12,1,4,2.0,0.0,5.0
2022-04-05 13:00:00,38321.8,38631.0,38321.8,38566.4,242.49,71.41,68.69,70.9,452.44,-38.41,490.86,52.64,37240.24,35560.04,38048.5,37512.5,38005.36,38498.21,309.2,244.6,64.6,0.0,13,1,4,2.0,0.0,2.0
2022-04-05 13:45:00,38564.2,38590.9,38274.9,38301.5,247.74,62.38,54.47,64.54,421.75,-55.28,477.03,52.03,37281.86,35587.32,38116.8,37527.45,38033.56,38539.67,316.0,262.7,26.7,26.6,13,1,4,2.0,0.0,3.0
2022-04-05 14:30:00,38304.4,38382.5,38029.1,38035.4,255.29,54.86,34.89,52.68,371.67,-84.29,455.96,50.15,37311.41,35611.68,38167.91,37508.52,38033.74,38558.96,353.4,269.0,78.1,6.3,14,1,4,2.0,0.0,3.0
2022-04-05 15:15:00,38037.2,38070.2,37935.9,37968.0,246.65,53.12,12.52,33.96,322.82,-106.51,429.33,47.95,37337.16,35635.12,38211.39,37526.7,38027.48,38528.26,134.3,69.2,33.0,32.1,15,1,4,2.0,0.0,10.0
2022-04-06 09:15:00,37711.3,37827.2,37546.0,37575.1,259.17,44.28,2.39,16.6,249.53,-143.84,393.37,44.7,37346.49,35654.43,38233.9,37450.92,37984.39,38517.86,281.2,136.2,115.9,29.1,9,2,4,2.0,0.0,54.0
2022-04-06 10:00:00,37576.4,37669.2,37513.9,37572.6,251.75,44.23,3.67,6.19,189.07,-163.45,352.51,41.79,37355.36,35673.52,38254.59,37432.93,37945.17,38457.42,155.3,3.8,92.8,58.7,10,2,4,2.0,0.0,53.0
2022-04-06 10:45:00,37574.9,37676.4,37539.2,37597.1,243.57,44.89,4.6,3.55,141.49,-168.82,310.31,39.06,37364.84,35692.66,38219.6,37422.43,37912.02,38401.61,137.2,22.2,79.3,35.7,10,2,4,2.0,0.0,52.0
2022-04-06 11:30:00,37599.4,37761.9,37576.6,37722.1,239.41,48.27,9.37,5.88,112.58,-158.18,270.76,36.36,37378.85,35712.85,38181.16,37415.68,37893.94,38372.2,185.3,122.7,39.8,22.8,11,2,4,2.0,0.0,51.0
2022-04-06 12:15:00,37722.3,37868.5,37705.7,37705.7,233.94,47.85,12.93,8.97,87.33,-146.74,234.08,34.27,37391.66,35732.68,38150.35,37412.29,37876.01,38339.73,162.8,16.6,146.2,0.0,12,2,4,2.0,0.0,50.0
2022-04-06 13:00:00,37699.2,37752.3,37584.3,37685.1,229.23,47.3,15.82,12.71,64.92,-135.33,200.24,31.83,37403.17,35752.1,38127.42,37406.27,37857.83,38309.38,168.0,14.1,53.1,100.8,13,2,4,2.0,0.0,49.0
2022-04-06 13:45:00,37682.1,37741.1,37548.3,37682.6,226.62,47.23,15.28,14.68,46.41,-123.06,169.48,29.72,37414.13,35771.32,38099.04,37395.86,37841.14,38286.42,192.8,0.5,58.5,133.8,13,2,4,2.0,0.0,48.0
2022-04-06 14:30:00,37682.2,37738.9,37595.2,37641.5,220.7,46.01,13.95,15.01,28.11,-113.09,141.21,27.76,37423.05,35789.92,38062.58,37391.89,37822.12,38252.36,143.7,40.7,56.7,46.3,14,2,4,2.0,0.0,47.0
2022-04-06 15:15:00,37644.6,37646.9,37579.9,37591.6,209.72,44.51,11.16,13.46,9.47,-105.39,114.86,26.01,37429.66,35807.85,38016.82,37398.14,37800.17,38202.2,67.0,53.0,2.3,11.7,15,2,4,2.0,0.0,46.0
2022-04-07 09:15:00,37421.8,37588.8,37346.8,37515.2,212.23,42.23,10.5,11.87,-11.34,-100.96,89.62,25.38,37433.01,35824.84,37960.28,37362.66,37773.03,38183.4,242.0,93.4,73.6,75.0,9,3,4,4.0,0.0,3.0
2022-04-07 10:00:00,37516.2,37567.6,37445.6,37497.3,205.78,41.7,10.72,10.79,-28.94,-94.85,65.91,24.8,37435.53,35841.48,37905.1,37352.25,37746.77,38141.29,122.0,18.9,51.4,51.7,10,3,4,4.0,0.0,2.0
2022-04-07 10:45:00,37500.3,37686.0,37473.9,37672.3,206.23,48.59,18.88,13.37,-28.44,-75.48,47.04,23.6,37444.82,35859.7,37879.08,37342.33,37739.68,38137.03,212.1,172.0,13.7,26.4,10,3,4,2.0,0.0,43.0
2022-04-07 11:30:00,37677.5,37975.9,37656.9,37903.4,214.29,55.99,40.16,23.25,-9.29,-45.06,35.77,22.67,37462.8,35880.04,37863.58,37335.0,37755.27,38175.54,319.0,225.9,72.5,20.6,11,3,4,2.0,0.0,6.0
2022-04-07 12:15:00,37907.1,37962.1,37830.9,37877.9,208.35,55.05,64.26,41.1,3.79,-25.59,29.38,21.8,37479.08,35899.92,37839.61,37361.72,37766.95,38172.18,131.2,29.2,55.0,47.0,12,3,4,2.0,0.0,5.0
2022-04-07 13:00:00,37878.6,37932.2,37673.4,37679.4,211.96,48.25,71.41,58.61,-1.85,-24.98,23.13,20.26,37486.94,35917.62,37805.58,37342.68,37758.61,38174.55,258.8,199.2,53.6,6.0,13,3,4,2.0,0.0,40.0
2022-04-07 13:45:00,37678.4,37680.7,37489.8,37619.4,210.45,46.38,60.21,65.29,-11.02,-27.32,16.3,19.61,37492.13,35934.55,37770.48,37332.67,37745.35,38158.04,190.9,59.0,2.3,129.6,13,3,4,2.0,0.0,39.0
2022-04-07 14:30:00,37616.8,37641.9,37521.2,37533.8,204.04,43.78,41.98,57.86,-24.92,-32.97,8.06,19.01,37493.76,35950.46,37718.85,37328.84,37725.21,38121.58,120.7,83.0,25.1,12.6,14,3,4,4.0,0.0,29.0
2022-04-07 15:15:00,37530.7,37605.9,37509.4,37599.3,196.36,46.26,37.73,46.64,-30.29,-30.68,0.39,18.5,37497.9,35966.87,37683.74,37336.21,37713.22,38090.22,96.5,68.6,6.6,21.3,15,3,4,2.0,0.0,37.0
2022-04-08 09:15:00,37619.7,37721.7,37437.2,37593.6,202.66,46.07,36.36,38.69,-34.62,-28.0,-6.61,17.4,37501.66,35983.06,37661.65,37306.54,37701.82,38097.11,284.5,26.1,102.0,156.4,9,4,4,2.0,0.0,36.0
2022-04-08 10:00:00,37588.2,37801.2,37406.6,37531.2,216.37,43.94,36.23,36.77,-42.59,-28.78,-13.81,16.34,37502.82,35998.46,37639.81,37252.77,37685.58,38118.38,394.6,57.0,213.0,124.6,10,4,4,4.0,0.0,26.0
2022-04-08 10:45:00,37531.1,37596.2,37405.2,37447.2,214.55,41.17,28.17,33.59,-55.05,-32.99,-22.06,15.35,37500.63,36012.88,37633.42,37234.9,37662.87,38090.84,191.0,83.9,65.1,42.0,10,4,4,4.0,0.0,4.0
2022-04-08 11:30:00,37447.7,37637.1,37426.0,37606.9,214.31,47.89,28.87,31.09,-51.44,-23.51,-27.93,14.65,37504.8,36028.74,37635.13,37230.12,37657.54,38084.96,211.1,159.2,30.2,21.7,11,4,4,2.0,0.0,33.0
2022-04-08 12:15:00,37605.6,37742.4,37597.3,37641.8,209.36,49.25,34.73,30.59,-45.25,-13.85,-31.4,14.54,37510.17,36044.79,37637.36,37241.7,37656.04,38070.39,145.1,36.2,100.6,8.3,12,4,4,2.0,0.0,32.0
2022-04-08 13:00:00,37637.9,37774.6,37579.0,37732.5,208.38,52.71,48.53,37.38,-32.64,-1.0,-31.64,14.61,37518.89,36061.58,37637.89,37251.18,37663.32,38075.46,195.6,94.6,42.1,58.9,13,4,4,2.0,0.0,13.0
2022-04-08 13:45:00,37732.9,37884.2,37678.6,37742.9,208.18,53.11,54.47,45.91,-21.56,8.06,-29.63,15.19,37527.68,36078.31,37639.74,37258.85,37670.9,38082.95,205.6,10.0,141.3,54.3,13,4,4,2.0,0.0,12.0
2022-04-08 14:30:00,37743.2,37823.6,37691.3,37710.7,202.76,51.67,56.68,53.23,-15.21,11.54,-26.74,15.73,37534.86,36094.56,37641.02,37276.68,37674.69,38072.7,132.3,32.5,80.4,19.4,14,4,4,2.0,0.0,11.0
