datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-08-19 09:15:00,45597.7,45607.1,44554.8,44874.2,399.99,65.7,83.65,90.82,666.42,-11.75,678.17,48.5,43136.46,41400.36,44352.14,43610.8,44419.85,45228.9,1052.3,723.5,9.4,319.4,70.87,9,4,8
2022-08-19 13:15:00,44891.0,44943.0,44593.8,44638.8,396.36,60.06,68.85,82.56,604.11,-59.25,663.36,47.01,43195.38,41432.58,44399.8,43642.19,44440.7,45239.21,349.2,252.2,52.0,45.0,36.57,13,4,8
2022-08-22 09:15:00,44251.1,44335.2,43891.9,43911.9,421.4,46.71,38.01,63.51,490.41,-138.36,628.77,43.73,43223.48,41457.25,44433.39,43525.61,44390.34,45255.06,443.3,339.2,84.1,20.0,-45.13,9,0,8
2022-08-22 13:15:00,43909.0,43979.4,43830.7,43941.1,401.92,47.22,20.04,42.3,398.08,-184.55,582.63,40.83,43251.62,41481.96,44465.17,43536.86,44347.56,45158.25,148.7,32.1,38.3,78.3,-68.66,13,0,8
2022-08-23 09:15:00,43437.5,44229.4,43402.1,44101.7,432.31,50.03,14.92,24.33,334.01,-198.9,532.91,39.07,43284.96,41508.04,44489.92,43433.07,44324.14,45215.2,827.3,664.2,127.7,35.4,-73.61,9,1,8
2022-08-23 13:15:00,44093.1,44571.8,44091.7,44566.5,435.72,57.16,30.25,21.74,317.08,-172.66,489.74,36.58,43335.22,41538.46,44542.08,43449.56,44347.22,45244.88,480.1,473.4,5.3,1.4,-15.44,13,1,8
2022-08-24 09:15:00,44221.3,44616.7,44199.2,44339.5,434.42,53.17,42.35,29.17,282.1,-166.11,448.21,34.15,43374.6,41566.34,44567.02,43454.8,44346.48,45238.17,417.5,118.2,277.2,22.1,-26.52,9,2,8
2022-08-24 13:15:00,44338.9,44776.6,44249.9,44745.3,441.01,58.72,52.08,41.56,283.85,-131.49,415.34,31.91,43428.35,41597.97,44611.26,43477.38,44384.47,45291.56,526.7,406.4,31.3,89.0,0.01,13,2,8
2022-08-25 09:15:00,44832.0,45177.2,44822.5,45120.6,440.36,63.08,60.46,51.63,311.92,-82.73,394.66,30.69,43494.72,41633.02,44672.17,43551.61,44454.58,45357.54,354.7,288.6,56.6,9.5,70.6,9,3,8
2022-08-25 13:15:00,45119.6,45142.4,44413.2,44435.9,460.99,52.24,61.91,58.15,275.75,-95.13,370.88,28.57,43531.62,41660.91,44701.16,43496.94,44452.8,45408.66,729.2,683.7,22.8,22.7,-4.7,13,3,8
2022-08-26 09:15:00,44713.4,45049.2,44595.3,44787.7,471.87,56.39,62.55,61.64,272.32,-78.84,351.16,26.61,43580.88,41692.02,44712.09,43503.04,44484.69,45466.34,453.9,74.3,261.5,118.1,21.79,9,4,8
2022-08-26 13:15:00,44794.2,44887.7,44525.7,44734.4,464.02,55.6,56.72,60.39,262.28,-71.1,333.39,24.8,43626.12,41722.29,44722.29,43551.36,44508.48,45465.58,362.0,59.8,93.5,208.7,0.52,13,4,8
2022-08-29 09:15:00,43544.5,44012.9,43510.4,43822.1,518.31,44.22,47.44,55.57,178.65,-123.79,302.44,25.0,43633.8,41743.19,44677.32,43344.0,44443.1,45542.2,502.5,277.6,190.8,34.1,-161.92,9,0,8
2022-08-29 13:15:00,43822.9,43922.2,43763.9,43901.8,492.59,45.27,34.04,46.06,117.45,-147.99,265.44,25.19,43644.31,41764.66,44633.64,43366.98,44391.55,45416.13,158.3,78.9,20.4,59.0,-123.99,13,0,8
2022-08-30 09:15:00,44080.7,44888.3,44080.7,44830.7,527.87,55.76,40.73,40.74,142.27,-98.54,240.81,23.49,43690.84,41795.17,44631.91,43318.48,44433.38,45548.28,807.6,750.0,57.6,0.0,-1.29,9,1,8
2022-08-30 13:15:00,44833.1,45374.7,44816.3,45267.9,530.05,59.68,65.91,46.89,194.96,-36.68,231.64,22.69,43752.68,41829.73,44647.42,43397.78,44512.86,45627.94,558.4,434.8,106.8,16.8,87.54,13,1,8
2022-09-01 09:15:00,44486.8,45420.7,44446.1,45011.5,561.8,56.52,84.93,63.86,213.57,-14.45,228.03,21.28,43802.04,41861.39,44643.27,43365.82,44560.34,45754.86,974.6,524.7,409.2,40.7,56.98,9,3,9
2022-09-01 13:15:00,45014.7,45150.2,44653.4,45061.4,557.16,57.0,85.5,78.78,229.7,1.34,228.36,19.97,43851.44,41893.23,44640.88,43432.68,44608.06,45783.45,496.8,46.7,88.8,361.3,58.57,13,3,9
2022-09-02 09:15:00,45133.9,45365.2,44923.1,45230.3,548.94,58.65,83.99,84.81,253.19,19.86,233.33,19.12,43905.51,41926.43,44641.26,43519.67,44667.32,45814.98,442.1,96.4,134.9,210.8,95.92,9,4,9
2022-09-02 13:15:00,45249.1,45353.1,45071.5,45176.1,529.85,57.88,86.48,85.32,264.39,24.85,239.54,18.33,43955.34,41958.77,44624.97,43623.78,44715.78,45807.78,281.6,73.0,104.0,104.6,104.41,13,4,9
2022-09-05 09:15:00,45124.0,45706.9,45124.0,45600.4,533.64,62.08,90.79,87.09,303.99,51.56,252.43,18.2,44019.85,41995.0,44661.28,43701.01,44800.02,45899.05,582.9,476.4,106.5,0.0,140.73,9,0,9
2022-09-05 13:15:00,45605.0,45660.0,45533.8,45564.9,504.53,61.53,91.96,89.74,328.73,61.04,267.69,18.07,44080.44,42030.52,44707.58,43854.48,44872.88,45891.26,126.2,40.1,55.0,31.1,138.38,13,0,9
2022-09-06 09:15:00,45606.6,45896.6,45312.7,45657.1,510.2,62.46,92.88,91.88,351.72,67.22,284.5,18.35,44142.27,42066.61,44794.84,43914.94,44947.56,45980.18,583.9,50.5,239.5,293.9,128.59,9,1,9
2022-09-06 13:15:00,45654.3,45705.5,45360.5,45423.8,498.4,58.58,87.89,90.91,347.11,50.09,297.02,18.61,44192.52,42100.02,44868.98,43992.93,44992.92,45992.9,345.0,230.5,51.2,63.3,101.05,13,1,9
2022-09-07 09:15:00,45043.8,45292.7,44938.2,45223.1,497.49,55.4,80.64,87.14,323.53,21.21,302.32,17.81,44232.94,42131.09,44925.05,44017.6,45014.84,46012.09,354.5,179.3,69.6,105.6,43.68,9,2,9
2022-09-07 13:15:00,45221.7,45312.8,45098.4,45172.8,477.27,54.6,73.88,80.8,297.36,-3.97,301.33,17.1,44269.8,42161.36,44955.36,44086.78,45029.88,45972.99,214.4,48.9,91.1,74.4,46.11,13,2,9
2022-09-08 09:15:00,45377.7,45928.0,45377.7,45818.5,497.12,62.16,78.79,77.77,324.97,18.92,306.06,17.54,44330.53,42197.74,45029.32,44107.85,45104.99,46102.13,550.3,440.8,109.5,0.0,121.86,9,3,9
2022-09-08 13:15:00,45823.6,46121.6,45819.9,46093.3,483.26,64.85,87.74,80.14,364.83,47.02,317.81,18.26,44399.66,42236.51,45096.72,44239.21,45199.12,46159.02,301.7,269.7,28.3,3.7,153.75,13,3,9
2022-09-09 09:15:00,46342.5,46584.6,46219.4,46235.2,483.84,66.18,92.4,86.31,403.22,68.32,334.89,19.55,44471.64,42276.3,45152.44,44335.72,45297.79,46259.86,365.2,107.3,242.1,15.8,175.76,9,4,9
2022-09-09 13:15:00,46226.9,46351.4,46123.8,46247.1,465.53,66.3,88.83,89.66,429.64,75.8,353.84,20.49,44541.26,42315.8,45243.0,44474.4,45388.2,46301.99,227.6,20.2,104.3,103.1,142.15,13,4,9
2022-09-12 09:15:00,46313.0,46633.1,46242.4,46540.1,460.19,69.1,87.73,89.65,468.83,91.99,376.84,21.74,44619.65,42357.84,45330.62,44596.72,45497.9,46399.09,390.7,227.1,93.0,70.6,146.69,9,0,9
2022-09-12 13:15:00,46535.2,46577.7,46442.4,46454.6,436.98,67.34,89.69,88.75,487.36,88.42,398.94,22.9,44691.61,42398.6,45416.64,44747.89,45589.02,46430.15,135.3,80.6,42.5,12.2,130.45,13,0,9
2022-09-13 09:15:00,46695.7,46768.8,46596.7,46703.1,428.21,69.75,93.76,90.39,516.16,93.77,422.39,24.22,44770.49,42441.44,45560.68,44874.26,45695.12,46515.99,172.1,7.4,65.7,99.0,142.02,9,1,9
2022-09-13 13:15:00,46710.1,46828.4,46677.2,46796.0,408.42,70.62,94.75,92.73,540.24,94.28,445.96,25.54,44849.92,42484.76,45705.4,45028.48,45799.97,46571.46,151.2,85.9,32.4,32.9,135.88,13,1,9
2022-09-14 09:15:00,45979.8,47420.2,45979.8,47358.8,482.14,75.27,97.41,95.31,597.85,121.52,476.34,24.8,44948.31,42533.26,45831.8,44976.05,45948.42,46920.8,1440.4,1379.0,61.4,0.0,133.37,9,2,9
2022-09-14 13:15:00,47362.0,47651.3,47251.1,47341.0,476.28,74.87,94.79,95.65,634.76,126.74,508.02,24.5,45042.14,42581.1,45935.46,45125.06,46081.06,47037.05,400.2,21.0,289.3,89.9,160.7,13,2,9
2022-09-15 09:15:00,47554.3,47870.1,47055.5,47343.7,500.45,74.89,89.38,93.86,656.65,118.9,537.75,24.57,45132.4,42628.49,46052.06,45181.19,46201.3,47221.42,814.6,210.6,315.8,288.2,141.78,9,3,9
2022-09-15 13:15:00,47343.5,47478.6,47065.2,47082.2,494.23,68.62,81.25,88.47,645.46,86.17,559.29,24.64,45208.86,42672.8,46153.1,45283.5,46285.2,47286.9,413.4,261.3,135.1,17.0,107.74,13,3,9
2022-09-16 09:15:00,46779.3,47022.1,46643.4,46742.8,490.27,61.44,71.5,80.71,602.26,34.38,567.88,23.62,45269.02,42713.3,46228.73,45338.9,46328.78,47318.66,378.7,36.5,242.8,99.4,61.12,9,4,9
2022-09-16 13:15:00,46736.8,46771.0,46348.8,46678.7,485.41,60.16,61.55,71.43,556.44,-9.15,565.6,22.01,45324.3,42752.76,46303.86,45386.08,46362.1,47338.14,422.2,58.1,34.2,329.9,35.13,13,4,9
2022-09-19 09:15:00,46536.7,47099.1,46369.5,46900.2,502.85,63.03,54.74,62.6,531.87,-26.98,558.85,21.16,45386.1,42794.02,46368.85,45391.31,46413.36,47435.4,729.6,363.5,198.9,167.2,51.22,9,0,9
2022-09-19 13:15:00,46903.9,46948.7,46614.2,46888.0,490.83,62.76,50.98,55.76,505.59,-42.61,548.2,20.38,45445.0,42834.76,46435.0,45470.14,46458.56,47446.98,334.5,15.9,44.8,273.8,49.58,13,0,9
2022-09-20 09:15:00,47135.3,47670.9,47135.3,47650.2,511.69,71.04,63.03,56.25,540.03,-6.53,546.57,20.85,45531.48,42882.68,46534.66,45528.64,46572.04,47615.46,535.6,514.9,20.7,0.0,121.47,9,1,9
2022-09-20 13:15:00,47650.1,47659.6,47323.4,47365.7,499.15,65.21,69.91,61.31,538.17,-6.71,544.89,21.3,45603.4,42927.28,46631.76,45639.56,46647.64,47655.7,336.2,284.4,9.5,42.3,109.52,13,1,9
2022-09-21 09:15:00,47195.3,47487.8,46783.2,46950.9,513.83,57.77,71.02,67.99,497.49,-37.92,535.41,20.43,45656.25,42967.32,46718.14,45630.24,46676.52,47722.8,704.6,244.4,292.5,167.7,56.06,9,2,9
2022-09-21 13:15:00,46953.3,47259.8,46942.0,47095.8,499.83,59.51,61.24,67.39,471.51,-51.12,522.63,19.63,45712.7,43008.4,46814.3,45709.28,46716.45,47723.62,317.8,142.5,164.0,11.3,54.32,13,2,9
2022-09-22 09:15:00,46807.9,47066.3,46158.4,46390.7,531.08,48.94,44.05,58.77,389.53,-106.48,496.01,19.06,45739.29,43042.06,46842.9,45595.63,46685.42,47775.22,907.9,417.2,258.4,232.3,-57.26,9,3,9
2022-09-22 13:15:00,46394.3,46801.2,46379.0,46489.8,523.31,50.28,35.92,47.07,328.77,-133.79,462.56,18.53,45768.72,43076.36,46862.73,45600.36,46666.8,47733.22,422.2,95.5,311.4,15.3,-63.04,13,3,9
2022-09-23 09:15:00,46221.2,46329.9,45236.2,45293.7,575.47,37.52,16.97,32.31,182.0,-224.45,406.45,19.58,45750.1,43098.42,46815.66,45332.38,46536.02,47739.66,1093.7,927.5,108.7,57.5,-229.77,9,4,9
2022-09-23 13:15:00,45299.4,45399.1,45113.7,45277.9,554.75,37.38,11.71,21.53,63.68,-274.22,337.9,20.69,45731.58,43120.11,46767.2,45272.83,46416.2,47559.58,285.4,21.5,99.7,164.2,-253.75,13,4,9
2022-09-26 09:15:00,44676.4,44915.3,44108.1,44624.7,598.68,32.22,7.55,12.07,-81.86,-335.8,253.95,22.62,45688.17,43135.08,46671.42,44988.28,46245.58,47502.88,807.2,51.7,238.9,516.6,-276.8,9,0,9
2022-09-26 13:15:00,44624.9,44641.7,44161.8,44283.1,590.2,29.9,8.46,9.24,-222.2,-380.91,158.72,24.41,45633.06,43146.5,46562.85,44829.72,46058.68,47287.64,479.9,341.8,16.8,121.3,-225.25,13,0,9
2022-09-27 09:15:00,44338.6,44720.4,43935.7,44183.6,604.09,29.24,8.68,8.23,-337.56,-397.02,59.46,26.26,45576.22,43156.82,46436.88,44618.71,45880.1,47141.49,784.7,155.0,381.8,247.9,-176.94,9,1,9
2022-09-27 13:15:00,44183.9,44292.5,43693.2,44052.2,603.75,28.34,6.86,8.0,-434.57,-395.23,-39.34,28.16,45516.46,43165.73,46299.68,44450.6,45706.02,46961.42,599.3,131.7,108.6,359.0,-156.63,13,1,9
2022-09-28 09:15:00,43646.0,43907.9,43312.9,43713.8,613.43,26.13,8.29,7.94,-532.62,-394.62,-138.0,30.2,45445.77,43171.18,46117.44,44239.62,45516.28,46792.94,595.0,67.8,194.1,333.1,-147.58,9,2,9
2022-09-28 13:15:00,43695.2,43818.3,43079.1,43132.8,622.41,22.84,6.46,7.2,-649.72,-409.38,-240.35,32.26,45355.06,43170.8,45907.02,43993.4,45289.28,46585.16,739.2,562.4,123.1,53.7,-138.89,13,2,9
2022-09-29 09:15:00,43637.9,43828.5,42940.3,43026.0,641.4,22.28,4.06,6.27,-742.58,-401.79,-340.79,34.26,45263.72,43169.36,45691.14,43732.09,45073.73,46415.37,888.2,611.9,190.6,85.7,-123.95,9,3,9
2022-09-29 13:15:00,43015.8,43307.5,42936.7,43119.0,622.07,24.02,2.33,4.29,-799.46,-366.93,-432.53,36.12,45179.62,43168.86,45492.98,43603.07,44887.56,46172.06,370.8,103.2,188.5,79.1,-115.21,13,3,9
2022-09-30 09:15:00,42965.8,44219.2,42773.0,44099.8,680.94,39.39,11.8,6.06,-756.66,-259.31,-497.35,35.62,45137.28,43178.12,45360.83,43374.92,44812.54,46250.17,1446.2,1134.0,119.4,192.8,-78.68,9,4,9
2022-09-30 13:15:00,44104.6,44345.8,44042.5,44256.9,653.96,41.43,22.71,12.28,-701.98,-163.7,-538.28,34.88,45102.75,43188.86,45239.74,43401.14,44759.62,46118.1,303.3,152.3,88.9,62.1,-49.36,13,4,9
2022-10-03 09:15:00,43951.4,44149.9,43530.7,43652.7,659.12,36.35,28.66,21.06,-699.34,-128.85,-570.49,34.79,45045.88,43193.48,45077.36,43286.78,44654.2,46021.63,619.2,298.7,198.5,122.0,-63.71,9,0,10
2022-10-03 13:15:00,43655.6,43774.2,43358.6,43387.9,641.73,34.37,24.56,25.31,-710.42,-111.94,-598.48,34.88,44980.86,43195.4,44902.36,43217.24,44533.6,45849.96,415.6,267.7,118.6,29.3,-70.7,13,0,10
2022-10-04 09:15:00,44079.8,44682.5,44079.8,44575.2,688.36,48.07,35.92,29.71,-616.29,-14.25,-602.04,33.23,44964.96,43209.14,44748.61,43099.98,44537.56,45975.14,602.7,495.4,107.3,0.0,-19.08,9,1,10
2022-10-04 13:15:00,44571.3,44665.4,44447.9,44644.8,654.73,48.75,57.76,39.41,-529.97,57.65,-587.63,31.7,44952.4,43223.42,44612.56,43205.68,44547.78,45889.88,217.5,73.5,20.6,123.4,-4.02,13,1,10
2022-10-06 09:15:00,44752.2,45174.8,44741.3,45133.4,645.82,53.34,84.76,59.48,-417.33,136.24,-553.57,29.44,44959.5,43242.42,44521.69,43288.32,44603.55,45918.78,433.5,381.2,41.4,10.9,35.44,9,3,10
2022-10-06 13:15:00,45134.4,45155.4,44772.2,44783.6,627.06,49.89,89.79,77.44,-352.22,161.08,-513.3,27.35,44952.6,43257.76,44406.08,43357.74,44620.7,45883.66,383.2,350.8,21.0,11.4,41.29,13,3,10
2022-10-07 09:15:00,44620.0,44655.2,44310.7,44386.7,616.05,46.24,83.06,85.87,-328.86,147.55,-476.41,26.11,44930.41,43269.0,44305.88,43365.66,44598.41,45831.17,344.5,233.3,35.2,76.0,12.41,9,4,10
2022-10-07 13:15:00,44387.4,44791.9,44319.3,44753.1,605.8,49.89,77.78,83.54,-277.58,159.07,-436.64,24.71,44923.46,43283.76,44219.04,43407.78,44613.14,45818.51,472.6,365.7,38.8,68.1,46.74,13,4,10
2022-10-10 09:15:00,44073.1,44886.8,43989.5,44710.5,626.62,49.47,76.77,79.2,-237.63,159.21,-396.84,23.91,44915.1,43297.96,44189.88,43360.93,44622.42,45883.9,897.3,637.4,176.3,83.6,45.95,9,0,10
2022-10-10 13:15:00,44714.4,44746.5,44386.1,44690.2,607.61,49.26,80.98,78.51,-205.25,153.27,-358.52,23.17,44906.28,43311.81,44160.5,43418.88,44628.87,45838.86,360.4,24.2,32.1,304.1,63.92,13,0,10
2022-10-11 09:15:00,44705.3,44787.3,44343.1,44549.3,595.94,47.72,78.15,78.63,-188.78,135.79,-324.57,22.54,44892.28,43324.12,44156.73,43441.93,44621.3,45800.66,444.2,156.0,82.0,206.2,57.18,9,1,10
2022-10-11 13:15:00,44532.6,44636.2,44174.9,44190.4,586.32,43.96,70.93,76.69,-202.36,97.77,-300.13,22.23,44864.76,43332.74,44152.1,43425.34,44580.26,45735.17,461.3,342.2,103.6,15.5,26.11,13,1,10
2022-10-12 09:15:00,44353.3,44553.9,44158.9,44423.9,572.65,46.89,63.88,70.99,-192.06,86.46,-278.52,21.97,44847.48,43343.6,44164.11,43445.2,44565.36,45685.52,395.0,70.6,130.0,194.4,31.42,9,2,10
2022-10-12 13:15:00,44422.2,44806.7,44400.9,44789.0,560.74,51.19,65.48,66.76,-152.68,100.67,-253.35,21.13,44845.18,43357.98,44200.95,43495.9,44586.66,45677.44,405.8,366.8,17.7,21.3,65.2,13,2,10
2022-10-13 09:15:00,44591.6,44725.1,44019.4,44274.4,575.65,45.59,62.61,63.99,-161.14,73.77,-234.91,21.01,44822.8,43367.1,44228.98,43423.44,44556.92,45690.4,705.7,317.2,133.5,255.0,17.59,9,3,10
2022-10-13 13:15:00,44271.6,44477.5,44110.5,44254.8,560.75,45.39,50.52,59.54,-167.49,53.93,-221.42,20.9,44800.52,43375.94,44285.08,43432.72,44528.15,45623.58,367.0,16.8,205.9,144.3,2.63,13,3,10
2022-10-14 09:15:00,45002.9,45235.9,44855.8,45090.7,590.78,54.68,53.72,55.62,-103.88,94.04,-197.91,19.66,44811.9,43393.0,44388.32,43403.74,44581.72,45759.7,380.1,87.8,145.2,147.1,131.93,9,4,10
2022-10-14 13:15:00,45076.4,45264.6,44891.1,45016.1,575.26,53.8,63.75,56.0,-58.8,111.29,-170.09,18.57,44819.91,43409.15,44483.17,43486.16,44623.1,45760.03,373.5,60.3,188.2,125.0,130.63,13,4,10
2022-10-17 09:15:00,44912.7,45553.6,44781.3,45491.9,589.33,58.4,88.31,68.59,15.13,148.18,-133.05,18.09,44846.26,43429.87,44552.78,43530.08,44705.84,45881.6,772.3,579.2,61.7,131.4,162.94,9,0,10
2022-10-17 13:15:00,45499.1,45733.6,45426.1,45674.4,569.2,60.04,91.06,81.04,87.45,176.4,-88.95,17.95,44878.74,43452.2,44623.65,43675.72,44798.08,45920.44,307.5,175.3,59.2,73.0,197.31,13,0,10
