datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-03-25 11:15:00,57464.5,57504.2,57427.0,57498.5,200.54,45.88,31.15,33.26,-48.62,-9.76,-38.86,12.55,57519.5,55914.68,57561.68,57168.7,57561.09,57953.48,77.2,34.0,5.7,37.5,11,4,3
2022-03-25 11:45:00,57500.1,57501.2,57250.0,57280.1,204.16,37.22,21.66,27.67,-64.65,-20.63,-44.02,12.66,57510.1,55928.27,57538.58,57131.46,57534.33,57937.2,251.2,220.0,1.1,30.1,11,4,3
2022-03-25 12:15:00,57276.7,57380.0,57259.6,57364.2,198.18,41.78,19.35,24.06,-69.76,-20.59,-49.17,12.76,57504.38,55942.56,57524.68,57130.69,57518.12,57905.56,120.4,87.5,15.8,17.1,12,4,3
2022-03-25 12:45:00,57367.0,57380.1,57239.2,57310.4,194.09,39.79,11.99,17.67,-77.26,-22.48,-54.79,12.97,57496.78,55956.17,57512.45,57120.97,57498.34,57875.72,140.9,56.6,13.1,71.2,12,4,3
2022-03-25 13:15:00,57312.1,57328.0,57199.6,57203.2,189.39,36.1,10.49,13.95,-90.81,-28.82,-61.99,13.4,57485.26,55968.58,57487.08,57104.34,57470.24,57836.12,128.4,108.9,15.9,3.6,13,4,3
2022-03-25 13:45:00,57192.4,57221.6,57100.2,57193.3,184.54,35.77,8.27,10.25,-101.18,-31.35,-69.83,14.34,57473.82,55980.76,57468.88,57089.69,57443.86,57798.02,121.4,0.9,28.3,92.2,13,4,3
2022-03-25 14:15:00,57183.3,57324.3,57177.1,57226.0,181.87,37.79,9.98,9.58,-105.54,-28.57,-76.97,14.35,57464.1,55993.15,57441.72,57074.64,57423.11,57771.58,147.2,42.7,98.3,6.2,14,4,3
2022-03-25 14:45:00,57226.3,57327.3,57165.5,57281.2,180.44,41.16,17.89,12.04,-103.36,-21.11,-82.25,14.44,57456.92,56005.97,57417.36,57063.49,57409.6,57755.7,161.8,54.9,46.1,60.8,14,4,3
2022-03-25 15:15:00,57289.0,57506.2,57285.7,57448.8,183.62,50.01,29.32,19.06,-87.09,-3.88,-83.22,13.61,57456.6,56020.32,57416.81,57057.33,57413.33,57769.33,220.5,159.8,57.4,3.3,15,4,3
2022-03-28 09:15:00,57472.7,57494.4,56996.3,57037.1,206.08,35.78,25.29,24.17,-106.2,-18.39,-87.82,14.03,57440.16,56030.44,57396.54,56960.52,57377.5,57794.47,498.1,435.6,21.7,40.8,9,0,3
2022-03-28 09:45:00,57034.9,57091.6,56936.7,56961.1,202.43,33.86,18.29,24.3,-126.03,-30.57,-95.46,14.68,57421.36,56039.7,57377.05,56931.08,57337.84,57744.6,154.9,73.8,56.7,24.4,9,0,3
2022-03-28 10:15:00,56965.7,56968.8,56825.1,56895.2,198.23,32.25,6.06,16.55,-145.38,-39.94,-105.44,15.76,57400.74,56048.22,57348.02,56900.28,57295.68,57691.08,143.7,70.5,3.1,70.1,10,0,3
2022-03-28 10:45:00,56893.9,57005.9,56861.1,56977.6,194.42,36.33,11.77,12.04,-152.31,-37.5,-114.82,16.48,57384.14,56057.46,57316.84,56880.07,57265.39,57650.71,144.8,83.7,28.3,32.8,10,0,3
2022-03-28 11:15:00,56976.2,57058.7,56911.0,56947.2,191.08,35.48,16.65,11.5,-158.43,-34.89,-123.54,16.76,57367.01,56066.32,57284.02,56858.33,57235.08,57611.84,147.7,29.0,82.5,36.2,11,0,3
2022-03-28 11:45:00,56945.6,57042.6,56868.2,57008.8,189.89,38.61,22.28,16.9,-156.51,-26.37,-130.13,17.23,57352.96,56075.7,57253.86,56839.44,57213.54,57587.63,174.4,63.2,33.8,77.4,11,0,3
2022-03-28 12:15:00,57016.9,57370.9,57016.9,57292.6,202.19,50.53,37.85,25.59,-130.58,-0.36,-130.22,16.37,57350.59,56087.8,57243.1,56813.63,57221.06,57628.5,354.0,275.7,78.3,0.0,12,0,3
2022-03-28 12:45:00,57296.8,57569.8,57296.8,57569.1,207.55,58.9,65.17,41.77,-86.72,34.8,-121.52,16.45,57359.16,56102.54,57246.63,56832.78,57254.21,57675.64,273.0,272.3,0.7,0.0,12,0,3
2022-03-28 13:15:00,57565.2,57582.2,57296.1,57333.6,213.16,50.99,78.57,60.53,-70.15,41.1,-111.25,16.58,57358.16,56114.8,57239.15,56825.98,57261.78,57697.56,286.1,231.6,17.0,37.5,13,0,3
