datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-03-17 12:15:00,57892.2,57981.9,57842.2,57976.3,160.02,78.33,98.3,98.31,417.66,59.32,358.34,41.34,56795.7,55127.2,57218.49,57060.56,57365.67,57670.77,139.7,84.1,5.6,50.0,12,3,3,2.0,0.0,12.0
2022-03-17 12:35:00,57974.1,58032.0,57951.4,57951.4,154.35,76.95,96.5,97.64,412.3,43.17,369.13,42.72,56841.02,55155.31,57284.07,57130.06,57421.45,57712.85,80.6,22.7,57.9,0.0,12,3,3,2.0,0.0,11.0
2022-03-17 12:55:00,57954.2,57970.9,57901.0,57940.2,148.32,76.3,95.88,96.9,402.52,26.71,375.81,43.52,56884.14,55183.02,57349.88,57193.9,57470.86,57747.82,69.9,14.0,16.7,39.2,12,3,3,2.0,0.0,10.0
2022-03-17 13:15:00,57940.1,57951.4,57880.5,57928.4,142.79,75.57,93.22,95.2,389.32,10.81,378.51,44.06,56925.08,55210.34,57422.9,57250.34,57514.43,57778.52,70.9,11.7,11.3,47.9,13,3,3,2.0,0.0,9.0
2022-03-17 13:35:00,57928.3,57977.9,57884.6,57965.6,139.25,76.34,90.72,93.28,377.52,-0.8,378.31,44.65,56965.89,55237.76,57491.4,57300.69,57557.4,57814.1,93.3,37.3,12.3,43.7,13,3,3,2.0,0.0,8.0
2022-03-17 13:55:00,57964.8,58095.8,57956.3,57978.3,139.27,76.61,86.04,89.99,364.98,-10.67,375.65,45.56,57005.6,55265.02,57563.01,57338.66,57597.48,57856.32,139.5,13.5,117.5,8.5,13,3,3,2.0,0.0,7.0
2022-03-17 14:15:00,57982.7,58037.1,57953.7,58028.5,135.28,77.69,83.77,86.84,355.0,-16.52,371.52,46.37,57045.7,55292.52,57639.0,57388.47,57638.54,57888.6,83.4,45.8,8.6,29.0,14,3,3,2.0,0.0,2.0
2022-03-17 14:35:00,58029.9,58034.7,57866.8,57946.8,137.61,71.87,72.29,80.7,336.62,-27.92,364.54,46.21,57081.04,55318.93,57708.84,57409.66,57667.9,57926.12,167.9,83.1,4.8,80.0,14,3,3,2.0,0.0,5.0
2022-03-17 14:55:00,57946.3,58006.3,57757.8,57821.5,145.53,63.95,52.11,69.39,308.38,-44.92,353.31,45.03,57110.08,55343.83,57768.3,57401.55,57682.52,57963.49,248.5,124.8,60.0,63.7,14,3,3,4.0,0.0,2.0
2022-03-17 15:15:00,57821.6,57944.9,57798.0,57929.0,145.63,67.28,40.71,55.03,291.33,-49.58,340.91,43.94,57142.2,55369.56,57823.14,57423.8,57706.0,57988.19,146.9,107.4,15.9,23.6,15,3,3,2.0,0.0,3.0
2022-03-21 09:15:00,58030.4,58127.9,57754.4,57822.0,161.9,61.22,29.2,40.67,266.1,-59.84,325.95,43.74,57168.86,55393.96,57874.14,57390.58,57717.04,58043.5,373.5,208.4,97.5,67.6,9,0,3,2.0,0.0,10.0
2022-03-21 09:35:00,57813.7,57900.3,57707.6,57723.4,164.1,56.2,24.17,31.36,235.45,-72.4,307.85,43.12,57190.6,55417.14,57883.78,57385.58,57717.65,58049.72,192.7,90.3,86.6,15.8,9,0,3,2.0,0.0,9.0
2022-03-21 09:55:00,57724.7,57774.1,57625.5,57639.8,163.0,52.28,8.23,20.53,202.08,-84.62,286.69,41.83,57208.22,55439.25,57882.52,57381.48,57710.24,58038.99,148.6,84.9,49.4,14.3,9,0,3,2.0,0.0,9.0
2022-03-21 10:15:00,57643.4,57695.4,57593.5,57622.8,158.63,51.5,4.03,12.14,172.27,-91.54,263.81,40.36,57224.48,55460.98,57872.16,57385.06,57701.9,58018.76,101.9,20.6,52.0,29.3,10,0,3,2.0,0.0,8.0
2022-03-21 10:35:00,57618.9,57700.8,57569.9,57645.5,156.65,52.52,7.29,6.52,148.77,-92.03,240.8,38.78,57240.98,55482.72,57864.13,57384.92,57696.54,58008.14,130.9,26.6,55.3,49.0,10,0,3,2.0,0.0,7.0
2022-03-21 10:55:00,57645.3,57813.4,57645.3,57734.8,157.47,56.43,16.19,9.17,135.78,-84.02,219.8,37.95,57260.35,55505.12,57860.9,57386.23,57700.18,58014.14,168.1,89.5,78.6,0.0,10,0,3,2.0,0.0,5.0
2022-03-21 11:15:00,57730.0,57821.2,57707.0,57805.3,154.38,59.28,28.43,17.31,129.68,-72.09,201.77,37.23,57281.72,55528.01,57859.87,57404.38,57710.19,58016.0,114.2,75.3,15.9,23.0,11,0,3,2.0,0.0,4.0
2022-03-21 11:35:00,57803.9,57818.6,57668.2,57674.1,154.09,52.41,30.14,24.92,112.96,-71.05,184.01,36.17,57297.11,55549.36,57848.42,57401.42,57706.76,58012.08,150.4,129.8,14.7,5.9,11,0,3,2.0,0.0,3.0
2022-03-21 11:55:00,57675.1,57713.8,57628.4,57628.9,149.19,50.25,23.81,27.46,94.97,-71.24,166.2,34.82,57310.12,55570.06,57832.56,57406.82,57699.34,57991.86,85.4,46.2,38.7,0.5,11,0,3,2.0,0.0,3.0
2022-03-21 12:15:00,57630.7,57658.8,57518.1,57536.0,148.58,46.05,10.73,21.56,72.38,-75.06,147.44,32.6,57318.98,55589.62,57814.93,57392.33,57683.78,57975.24,140.7,94.7,28.1,17.9,12,0,3,2.0,0.0,7.0
2022-03-21 12:35:00,57526.8,57526.8,57344.1,57378.1,151.68,39.94,5.95,13.5,41.26,-84.94,126.2,31.21,57321.3,55607.42,57785.02,57354.42,57654.67,57954.92,182.7,148.7,0.0,34.0,12,0,3,2.0,0.0,9.0
2022-03-21 12:55:00,57388.5,57399.9,57287.4,57315.4,148.88,37.79,3.53,6.74,11.4,-91.84,103.24,30.26,57321.06,55624.41,57753.22,57329.28,57622.36,57915.44,112.5,73.1,11.4,28.0,12,0,3,2.0,0.0,9.0
2022-03-21 13:15:00,57323.2,57396.4,57250.4,57396.0,148.67,42.1,8.09,5.86,-5.69,-87.14,81.45,29.59,57324.0,55642.04,57726.01,57307.82,57600.8,57893.78,146.0,72.8,0.4,72.8,13,0,3,2.0,0.0,7.0
2022-03-21 13:35:00,57400.9,57459.3,57349.2,57349.2,145.92,40.35,10.39,7.34,-22.75,-83.36,60.61,28.43,57324.99,55659.02,57697.05,57290.79,57576.84,57862.88,110.1,51.7,58.4,0.0,13,0,3,2.0,0.0,6.0
2022-03-21 13:55:00,57347.9,57524.3,57325.1,57462.6,149.72,46.18,20.17,12.88,-26.81,-69.94,43.13,26.82,57330.38,55676.97,57671.9,57269.21,57565.96,57862.7,199.2,114.7,61.7,22.8,13,0,3,2.0,0.0,5.0
2022-03-21 14:15:00,57462.0,57471.9,57331.4,57354.7,149.06,41.98,20.73,17.1,-38.29,-65.13,26.85,25.33,57331.34,55693.66,57640.72,57250.59,57545.84,57841.09,140.5,107.3,9.9,23.3,14,0,3,2.0,0.0,4.0
2022-03-21 14:35:00,57351.6,57351.6,57234.5,57309.4,147.0,40.32,21.23,20.71,-50.46,-61.85,11.39,24.62,57330.48,55709.74,57604.76,57233.3,57523.32,57813.35,117.1,42.2,0.0,74.9,14,0,3,2.0,0.0,4.0
2022-03-21 14:55:00,57308.0,57363.8,57229.1,57325.2,146.12,41.19,15.76,19.24,-58.16,-55.64,-2.52,23.86,57330.28,55725.82,57573.68,57216.39,57504.46,57792.52,134.7,17.2,38.6,78.9,14,0,3,2.0,0.0,3.0
2022-03-21 15:15:00,57322.4,57340.3,57274.9,57279.9,140.36,39.41,12.53,16.5,-67.15,-51.7,-15.45,23.14,57328.3,55741.28,57546.6,57209.98,57483.06,57756.15,65.4,42.5,17.9,5.0,15,0,3,2.0,0.0,2.0
2022-03-22 09:15:00,57297.6,57340.4,57042.0,57062.1,151.65,32.21,9.13,12.47,-90.8,-60.28,-30.52,23.91,57317.86,55754.42,57503.26,57139.06,57442.98,57746.89,298.4,235.5,42.8,20.1,9,1,3,4.0,0.0,10.0
2022-03-22 09:35:00,57067.8,57186.6,56984.9,57008.6,155.22,30.72,4.67,8.77,-112.56,-65.63,-46.93,24.89,57305.73,55766.9,57462.59,57088.22,57401.6,57715.0,201.7,59.2,118.8,23.7,9,1,3,4.0,0.0,9.0
2022-03-22 09:55:00,57012.0,57142.1,56980.2,57010.5,155.7,30.85,3.18,5.66,-128.17,-65.0,-63.18,25.82,57294.15,55779.28,57426.94,57049.98,57364.36,57678.74,161.9,1.5,130.1,30.3,9,1,3,4.0,0.0,8.0
2022-03-22 10:15:00,57002.3,57092.7,56963.1,57021.8,153.83,31.62,5.14,4.33,-138.05,-59.9,-78.15,26.77,57283.48,55791.64,57396.04,57022.61,57331.74,57640.86,129.6,19.5,70.9,39.2,10,1,3,4.0,0.0,7.0
2022-03-22 10:35:00,57024.9,57026.3,56930.3,56965.2,149.7,29.82,6.14,4.82,-148.72,-56.46,-92.26,27.82,57270.99,55803.32,57363.16,56998.86,57296.82,57594.8,96.0,59.7,1.4,34.9,10,1,3,4.0,0.0,6.0
2022-03-22 10:55:00,56965.8,57132.6,56963.0,57113.0,151.12,39.48,15.02,8.76,-143.6,-41.07,-102.53,27.6,57264.8,55816.35,57336.54,56977.42,57279.32,57581.22,169.6,147.2,19.6,2.8,10,1,3,4.0,0.0,5.0
2022-03-22 11:15:00,57113.7,57189.7,57103.3,57144.0,146.5,41.3,24.19,15.12,-135.48,-26.36,-109.12,26.81,57260.06,55829.56,57307.0,56976.83,57266.43,57556.03,86.4,30.3,45.7,10.4,11,1,3,4.0,0.0,4.0
2022-03-22 11:35:00,57138.4,57152.6,57015.6,57044.5,145.82,37.41,28.65,22.62,-135.51,-21.11,-114.4,26.66,57251.6,55841.64,57268.96,56957.18,57245.3,57533.41,137.0,93.9,14.2,28.9,11,1,3,4.0,0.0,3.0
2022-03-22 11:55:00,57042.8,57060.7,56970.1,57031.6,141.88,36.92,24.09,25.64,-135.02,-16.5,-118.52,26.79,57242.98,55853.48,57236.84,56947.01,57224.94,57502.88,90.6,11.2,17.9,61.5,11,1,3,4.0,0.0,2.0
2022-03-22 12:15:00,57029.6,57135.3,57006.7,57063.4,140.93,39.02,20.28,24.34,-130.56,-9.63,-120.93,26.15,57235.94,55865.52,57208.56,56933.6,57209.56,57485.52,128.6,33.8,71.9,22.9,12,1,3,4.0,0.0,1.0
2022-03-22 12:35:00,57062.3,57477.7,57041.4,57422.5,162.03,56.63,43.85,29.41,-96.93,19.2,-116.13,25.45,57243.26,55881.02,57202.88,56897.06,57229.84,57562.62,436.3,360.2,55.2,20.9,12,1,3,4.0,0.0,2.0
2022-03-22 12:55:00,57421.3,57701.9,57401.3,57695.6,171.93,64.92,71.22,45.12,-47.69,54.75,-102.44,25.82,57260.99,55899.08,57218.76,56915.85,57274.2,57632.54,300.6,274.3,6.3,20.0,12,1,3,4.0,0.0,7.0
2022-03-22 13:15:00,57695.5,57804.6,57642.8,57804.6,171.2,67.58,96.37,70.48,0.12,82.05,-81.93,26.54,57282.31,55918.04,57243.22,56969.68,57324.71,57679.74,161.8,109.1,0.0,52.7,13,1,3,4.0,0.0,7.0
2022-03-22 13:35:00,57805.0,57918.0,57784.2,57910.0,168.53,69.96,99.46,89.02,45.99,102.34,-56.35,27.59,57306.92,55937.86,57268.92,57033.74,57380.46,57727.16,133.8,105.0,8.0,20.8,13,1,3,4.0,0.0,6.0
2022-03-22 13:55:00,57915.5,57998.6,57853.6,57900.4,166.85,69.46,96.67,97.5,80.64,109.59,-28.95,28.83,57330.2,55957.38,57296.48,57088.66,57429.98,57771.28,145.0,15.1,83.1,46.8,13,1,3,4.0,0.0,5.0
2022-03-22 14:15:00,57902.9,57934.1,57756.1,57784.1,167.65,63.54,89.97,95.37,97.59,101.23,-3.64,29.22,57348.0,55975.56,57312.56,57120.99,57463.7,57806.4,178.0,118.8,31.2,28.0,14,1,3,4.0,0.0,4.0
2022-03-22 14:35:00,57781.6,57915.3,57697.8,57901.9,171.21,66.64,87.23,91.29,119.15,98.23,20.92,29.15,57369.72,55994.72,57339.92,57153.94,57505.43,57856.93,217.5,120.3,13.4,83.8,14,1,3,4.0,0.0,3.0
2022-03-22 14:55:00,57899.0,57991.6,57867.6,57985.6,167.84,68.68,89.88,89.03,141.36,96.36,45.0,29.39,57393.87,56014.54,57373.72,57209.52,57551.16,57892.8,124.0,86.6,6.0,31.4,14,1,3,4.0,0.0,2.0
2022-03-22 15:15:00,57985.0,58047.7,57967.0,58047.7,161.61,70.14,96.58,91.23,162.11,93.68,68.43,29.83,57419.51,56034.76,57409.85,57273.98,57598.45,57922.92,80.7,62.7,0.0,18.0,15,1,3,4.0,0.0,1.0
2022-03-23 09:15:00,58198.6,58416.6,58158.0,58192.1,176.42,73.26,94.42,93.63,188.04,95.69,92.35,31.35,57449.81,56056.23,57455.46,57291.15,57654.99,58018.83,258.6,6.5,218.0,34.1,9,2,3,2.0,0.0,8.0
2022-03-23 09:35:00,58197.0,58290.0,58114.7,58207.4,176.34,73.57,90.01,93.67,207.43,92.06,115.36,32.44,57479.52,56077.64,57512.72,57345.02,57707.6,58070.18,175.3,10.4,82.6,82.3,9,2,3,2.0,0.0,7.0
2022-03-23 09:55:00,58205.5,58205.6,58043.4,58133.6,175.46,69.33,83.48,89.3,214.37,79.2,135.16,32.94,57505.17,56098.1,57568.98,57388.88,57748.17,58107.46,162.2,71.9,0.1,90.2,9,2,3,2.0,0.0,6.0
2022-03-23 10:15:00,58133.6,58177.1,57937.0,58049.9,180.07,64.77,79.99,84.49,210.69,60.42,150.27,32.65,57526.53,56117.52,57620.94,57406.1,57776.9,58147.7,240.1,83.7,43.5,112.9,10,2,3,2.0,0.0,6.0
2022-03-23 10:35:00,58054.7,58149.6,57987.3,58148.1,178.8,67.48,78.3,80.59,213.23,50.37,162.86,32.39,57550.9,56137.72,57677.26,57445.86,57812.26,58178.66,162.3,93.4,1.5,67.4,10,2,3,2.0,0.0,4.0
2022-03-23 10:55:00,58154.9,58210.0,57960.3,58018.6,183.87,60.85,71.76,76.68,202.47,31.69,170.78,32.38,57569.24,56156.44,57729.93,57452.84,57831.91,58210.98,249.7,136.3,55.1,58.3,10,2,3,2.0,0.0,5.0
2022-03-23 11:15:00,58016.8,58089.4,58001.7,58077.2,177.0,62.64,65.8,71.95,196.4,20.5,175.91,32.37,57589.17,56175.54,57778.14,57495.6,57855.27,58214.94,87.7,60.4,12.2,15.1,11,2,3,2.0,0.0,3.0
2022-03-23 11:35:00,58077.5,58083.9,57991.3,58043.3,170.97,60.9,55.0,64.19,186.71,8.64,178.07,32.28,57606.98,56194.14,57823.1,57530.12,57873.18,58216.24,92.6,34.2,6.4,52.0,11,2,3,2.0,0.0,2.0
2022-03-23 11:55:00,58043.9,58076.5,57742.0,57870.4,182.65,52.87,42.74,54.52,163.19,-11.9,175.09,30.39,57617.31,56210.81,57864.4,57498.82,57872.92,58247.01,334.5,173.5,32.6,128.4,11,2,3,2.0,0.0,11.0
2022-03-23 12:15:00,57869.7,57887.1,57677.7,57686.5,184.56,45.93,24.42,40.72,128.24,-37.48,165.72,28.25,57620.02,56225.5,57897.14,57476.8,57855.16,58233.52,209.4,183.2,17.4,8.8,12,2,3,2.0,0.0,10.0
2022-03-23 12:35:00,57684.8,57739.8,57621.4,57672.8,179.84,45.45,10.56,25.91,98.3,-53.94,152.24,26.53,57622.09,56239.9,57927.62,57472.92,57837.8,58202.66,118.4,12.0,55.0,51.4,12,2,3,2.0,0.0,9.0
2022-03-23 12:55:00,57685.4,57813.9,57654.6,57775.1,178.37,49.67,8.99,14.66,81.88,-56.28,138.17,24.79,57628.09,56255.17,57945.24,57471.36,57831.82,58192.29,159.3,89.7,38.8,30.8,12,2,3,2.0,0.0,8.0
2022-03-23 13:15:00,57773.6,57878.2,57719.0,57841.4,177.0,52.24,17.82,12.46,73.37,-51.83,125.21,23.55,57636.46,56270.96,57952.54,57476.28,57832.74,58189.2,159.2,67.8,36.8,54.6,13,2,3,2.0,0.0,7.0
2022-03-23 13:35:00,57843.2,57843.2,57597.1,57615.1,181.94,43.97,16.4,14.4,47.82,-61.91,109.73,22.1,57635.62,56284.33,57943.06,57442.62,57812.01,58181.4,246.1,228.1,0.0,18.0,13,2,3,2.0,0.0,6.0
2022-03-23 13:55:00,57615.7,57799.0,57568.6,57728.8,185.4,48.39,17.36,17.19,36.33,-58.72,95.05,20.91,57639.28,56298.7,57934.0,57425.99,57804.08,58182.18,230.4,113.1,70.2,47.1,13,2,3,2.0,0.0,5.0
2022-03-23 14:15:00,57729.1,57919.0,57699.7,57888.1,187.82,53.89,24.74,19.5,39.61,-44.35,83.96,19.77,57649.03,56314.52,57933.38,57428.23,57812.08,58195.94,219.3,159.0,30.9,29.4,14,2,3,2.0,0.0,4.0
2022-03-23 14:35:00,57888.2,57897.1,57697.0,57744.2,188.7,48.83,33.13,25.08,30.26,-42.96,73.22,18.7,57652.76,56328.74,57931.39,57420.2,57805.62,58191.03,200.1,144.0,8.9,47.2,14,2,3,2.0,0.0,3.0
2022-03-23 14:55:00,57744.6,57831.6,57711.9,57742.1,183.77,48.76,34.75,30.87,22.42,-40.64,63.06,17.7,57656.26,56342.8,57923.4,57428.06,57799.57,58171.08,119.7,2.5,87.0,30.2,14,2,3,2.0,0.0,2.0
2022-03-23 15:15:00,57742.1,57746.8,57615.6,57642.2,180.01,45.34,21.97,29.95,8.05,-44.01,52.06,16.77,57655.72,56355.74,57906.23,57423.47,57784.58,58145.7,131.2,99.9,4.7,26.6,15,2,3,2.0,0.0,1.0
2022-03-24 09:15:00,57190.1,57535.9,57138.5,57496.4,203.13,40.84,25.39,27.37,-14.93,-53.59,38.66,18.13,57649.46,56367.08,57878.66,57334.47,57757.14,58179.8,397.4,306.3,39.5,51.6,9,3,3,2.0,0.0,38.0
2022-03-24 09:35:00,57495.5,57692.6,57477.4,57675.3,204.0,47.7,35.3,27.55,-18.49,-45.72,27.23,18.38,57650.48,56380.1,57852.82,57325.94,57749.34,58172.74,215.2,179.8,17.3,18.1,9,3,3,2.0,0.0,26.0
2022-03-24 09:55:00,57677.7,57742.1,57624.0,57710.7,197.86,48.96,51.81,37.5,-18.25,-36.38,18.13,18.33,57652.84,56393.34,57827.99,57340.09,57745.66,58151.24,118.1,33.0,31.4,53.7,9,3,3,2.0,0.0,25.0
2022-03-24 10:15:00,57713.9,57717.7,57547.6,57584.9,195.88,44.82,58.33,48.48,-27.89,-36.82,8.93,18.59,57650.18,56405.2,57800.56,57331.0,57730.35,58129.7,170.1,129.0,3.8,37.3,10,3,3,2.0,0.0,29.0
2022-03-24 10:35:00,57582.3,57640.2,57557.1,57604.7,187.82,45.6,59.31,56.48,-33.54,-33.98,0.44,18.83,57648.4,56417.14,57778.3,57341.24,57718.38,58095.52,83.1,22.4,35.5,25.2,10,3,3,2.0,0.0,28.0
2022-03-24 10:55:00,57606.0,57779.9,57591.3,57769.2,187.88,51.7,65.91,61.18,-24.46,-19.92,-4.54,18.17,57653.14,56430.58,57759.35,57346.08,57723.22,58100.37,188.6,163.2,10.7,14.7,10,3,3,2.0,0.0,4.0
2022-03-24 11:15:00,57769.9,57824.1,57725.1,57787.4,181.53,52.34,74.56,66.59,-15.62,-8.86,-6.76,17.3,57658.4,56444.08,57747.79,57369.25,57729.34,58089.42,99.0,17.5,36.7,44.8,11,3,3,2.0,0.0,3.0
2022-03-24 11:35:00,57789.6,57828.0,57612.5,57655.7,183.96,47.46,76.74,72.4,-19.02,-9.81,-9.21,17.05,57658.29,56456.14,57726.72,57355.48,57722.32,58089.16,215.5,133.9,38.4,43.2,11,3,3,2.0,0.0,20.0
2022-03-24 11:55:00,57652.7,57675.4,57440.9,57459.8,187.57,41.3,63.52,71.61,-37.1,-22.31,-14.79,17.57,57650.51,56466.13,57697.54,57320.75,57697.32,58073.89,234.5,192.9,22.7,18.9,11,3,3,4.0,0.0,11.0
2022-03-24 12:15:00,57459.3,57475.3,57321.2,57408.8,185.18,39.84,47.35,62.54,-54.91,-32.09,-22.81,18.5,57641.02,56475.51,57674.46,57299.78,57669.84,58039.9,154.1,50.5,16.0,87.6,12,3,3,4.0,0.0,10.0
2022-03-24 12:35:00,57410.4,57468.9,57382.5,57394.6,178.12,39.43,36.52,49.13,-69.36,-37.24,-32.12,19.36,57631.36,56484.66,57659.86,57292.36,57643.63,57994.9,86.4,15.8,58.5,12.1,12,3,3,4.0,0.0,9.0
2022-03-24 12:55:00,57388.2,57480.3,57351.0,57351.0,174.63,38.12,33.02,38.96,-83.38,-41.0,-42.38,20.29,57620.37,56493.28,57643.78,57273.31,57615.76,57958.2,129.3,37.2,92.1,0.0,12,3,3,4.0,0.0,6.0
2022-03-24 13:15:00,57351.0,57593.9,57337.5,57568.0,180.47,47.5,42.24,37.26,-76.1,-26.98,-49.12,20.32,57618.32,56503.97,57633.42,57252.54,57611.21,57969.88,256.4,217.0,25.9,13.5,13,3,3,2.0,0.0,20.0
2022-03-24 13:35:00,57563.4,57567.0,57406.4,57469.7,179.13,44.23,47.0,40.75,-77.37,-22.6,-54.77,20.34,57612.49,56513.58,57614.84,57242.44,57597.74,57953.02,160.6,93.7,3.6,63.3,13,3,3,4.0,0.0,6.0
2022-03-24 13:55:00,57464.8,57612.2,57433.3,57601.1,179.11,49.25,55.19,48.14,-67.0,-9.79,-57.22,20.03,57612.04,56524.4,57614.14,57242.52,57598.06,57953.58,178.9,136.3,11.1,31.5,13,3,3,2.0,0.0,16.0
2022-03-24 14:15:00,57604.9,57682.1,57492.1,57654.7,179.89,51.19,56.36,52.85,-53.84,2.7,-56.54,19.24,57613.72,56535.64,57610.43,57245.59,57603.45,57961.31,190.0,49.8,27.4,112.8,14,3,3,2.0,0.0,12.0
2022-03-24 14:35:00,57650.9,57676.0,57587.6,57610.3,173.35,49.51,59.36,56.97,-46.46,8.07,-54.52,18.5,57613.58,56546.34,57596.54,57263.48,57604.1,57944.72,88.4,40.6,25.1,22.7,14,3,3,2.0,0.0,11.0
2022-03-24 14:55:00,57609.9,57701.6,57566.2,57612.0,170.64,49.57,60.08,58.6,-40.01,11.62,-51.62,17.61,57613.52,56556.94,57589.93,57270.88,57604.86,57938.82,135.4,2.1,89.6,43.7,14,3,3,2.0,0.0,10.0
2022-03-24 15:15:00,57607.5,57628.4,57495.4,57507.9,167.95,45.51,50.42,56.62,-42.8,7.06,-49.86,17.26,57609.38,56566.4,57578.22,57268.12,57595.62,57923.12,133.0,99.6,20.9,12.5,15,3,3,4.0,0.0,1.0
2022-03-25 09:15:00,57801.7,57845.4,57411.4,57433.0,186.96,42.79,38.52,49.67,-50.48,-0.5,-49.98,16.63,57602.46,56575.02,57567.76,57201.16,57580.14,57959.1,434.0,368.7,43.7,21.6,9,4,3,2.0,0.0,19.0
2022-03-25 09:35:00,57434.1,57587.8,57391.5,57587.8,187.62,49.5,36.34,41.76,-43.57,5.13,-48.7,15.91,57601.88,56585.1,57572.33,57200.6,57580.86,57961.14,196.3,153.7,0.0,42.6,9,4,3,2.0,0.0,12.0
2022-03-25 09:55:00,57591.2,57676.4,57473.9,57483.2,188.69,45.61,34.36,36.41,-46.0,2.16,-48.16,15.77,57597.23,56594.04,57562.72,57188.94,57571.56,57954.19,202.5,108.0,85.2,9.3,9,4,3,2.0,0.0,12.0
2022-03-25 10:15:00,57480.5,57518.0,57434.5,57474.2,181.17,45.28,36.98,35.9,-48.1,0.04,-48.15,15.34,57592.4,56602.8,57550.9,57200.2,57562.29,57924.38,83.5,6.3,37.5,39.7,10,4,3,2.0,0.0,11.0
2022-03-25 10:35:00,57479.7,57520.2,57390.2,57483.9,177.52,45.74,29.64,33.66,-48.43,-0.22,-48.2,14.6,57588.15,56611.56,57545.85,57202.46,57554.82,57907.19,130.0,4.2,36.3,89.5,10,4,3,2.0,0.0,9.0
2022-03-25 10:55:00,57481.6,57482.4,57389.6,57458.1,171.57,44.67,27.25,31.29,-50.19,-1.59,-48.6,13.92,57583.05,56619.99,57538.52,57208.84,57545.62,57882.38,92.8,23.5,0.8,68.5,10,4,3,2.0,0.0,9.0
2022-03-25 11:15:00,57464.5,57504.2,57427.0,57473.0,164.83,45.46,26.42,27.77,-49.8,-0.96,-48.84,13.44,57578.74,56628.48,57523.71,57219.3,57538.7,57858.1,77.2,8.5,31.2,37.5,11,4,3,2.0,0.0,7.0
2022-03-25 11:35:00,57473.0,57501.2,57443.6,57485.8,157.17,46.17,23.84,25.84,-47.92,0.74,-48.66,13.0,57575.09,56637.01,57508.63,57233.7,57533.66,57833.62,57.6,12.8,15.4,29.4,11,4,3,2.0,0.0,6.0
2022-03-25 11:55:00,57485.3,57494.0,57250.0,57280.1,163.38,37.67,17.61,22.62,-62.3,-10.92,-51.39,13.06,57563.52,56643.4,57489.85,57191.65,57509.51,57827.37,244.0,205.2,8.7,30.1,11,4,3,2.0,0.0,12.0
2022-03-25 12:15:00,57276.7,57348.5,57259.6,57321.5,158.06,40.06,12.72,18.06,-69.56,-14.54,-55.02,13.13,57554.03,56650.15,57482.94,57187.08,57491.6,57796.13,88.9,44.8,27.0,17.1,12,4,3,2.0,0.0,11.0
2022-03-25 12:35:00,57323.9,57380.0,57299.5,57323.8,152.52,40.2,9.82,13.39,-74.27,-15.4,-58.87,12.89,57545.0,56656.86,57478.68,57184.77,57475.62,57766.48,80.5,0.1,56.1,24.3,12,4,3,2.0,0.0,9.0
