datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month,Signal,candles_to_profit,candles_to_loss
2022-11-21 13:15:00,18149.9,18172.9,18133.3,18171.3,71.78,41.11,8.15,19.66,-7.28,-33.21,25.93,25.85,18182.92,17733.94,18321.41,18130.22,18273.72,18417.21,39.6,21.4,1.6,16.6,13,0,11,4.0,0.0,6.0
2022-11-21 15:15:00,18172.5,18173.7,18146.1,18157.9,68.62,40.09,7.36,11.04,-14.87,-32.64,17.77,25.88,18181.94,17738.16,18313.3,18127.6,18262.68,18397.77,27.6,14.6,1.2,11.8,15,0,11,4.0,0.0,5.0
2022-11-22 09:15:00,18179.2,18216.6,18137.7,18206.7,69.36,45.4,15.4,10.3,-16.75,-27.62,10.87,25.09,18182.91,17742.82,18309.38,18120.1,18257.35,18394.6,78.9,27.5,9.9,41.5,9,1,11,4.0,0.0,8.0
2022-11-22 11:15:00,18205.9,18226.3,18198.3,18205.9,66.4,45.33,19.81,14.19,-18.1,-23.17,5.07,24.18,18183.81,17747.43,18303.16,18122.94,18252.45,18381.96,28.0,0.0,20.4,7.6,11,1,11,4.0,0.0,7.0
2022-11-22 13:15:00,18206.1,18249.7,18197.6,18249.4,65.38,49.91,31.15,22.12,-15.48,-16.44,0.96,22.91,18186.38,17752.42,18295.3,18125.06,18252.16,18379.26,52.1,43.3,0.3,8.5,13,1,11,4.0,0.0,7.0
2022-11-22 15:15:00,18249.2,18261.8,18244.4,18251.5,61.95,50.13,36.83,29.26,-13.08,-11.23,-1.84,21.51,18188.94,17757.39,18286.8,18133.79,18252.1,18370.41,17.4,2.3,10.3,4.8,15,1,11,4.0,0.0,5.0
2022-11-23 09:15:00,18325.2,18325.4,18251.8,18269.5,62.81,52.05,45.69,37.89,-9.61,-6.22,-3.4,20.77,18192.09,17762.48,18279.2,18132.64,18253.76,18374.88,73.6,55.7,0.2,17.7,9,2,11,4.0,0.0,5.0
2022-11-23 11:15:00,18269.3,18281.4,18264.7,18273.8,59.51,52.52,49.58,44.04,-6.45,-2.44,-4.01,20.08,18195.3,17767.57,18272.4,18142.9,18255.66,18368.43,16.7,4.5,7.6,4.6,11,2,11,4.0,0.0,4.0
2022-11-23 13:15:00,18273.9,18312.7,18262.4,18271.5,58.86,52.22,59.04,51.44,-4.08,-0.06,-4.02,19.91,18198.29,17772.59,18265.36,18145.57,18257.17,18368.78,50.3,2.4,38.8,9.1,13,2,11,4.0,0.0,3.0
2022-11-23 15:15:00,18271.3,18272.1,18246.0,18254.1,56.52,49.94,62.42,57.02,-3.56,0.37,-3.93,19.41,18200.48,17777.38,18257.83,18150.93,18256.88,18362.83,26.1,17.2,0.8,8.1,15,2,11,4.0,0.0,1.0
2022-11-24 09:15:00,18326.1,18375.9,18294.2,18365.0,61.18,61.5,76.34,65.94,5.73,7.73,-2.0,20.29,18206.93,17783.22,18258.06,18148.12,18267.18,18386.24,81.7,38.9,10.9,31.9,9,3,11,4.0,0.0,2.0
2022-11-24 11:15:00,18365.3,18397.3,18359.2,18380.8,59.53,62.82,83.84,74.2,14.2,12.96,1.24,21.32,18213.75,17789.17,18257.54,18163.02,18278.0,18392.98,38.1,15.5,16.5,6.1,11,3,11,4.0,0.0,2.0
2022-11-24 13:15:00,18380.8,18488.4,18368.3,18482.8,63.86,69.97,95.89,85.36,28.82,22.06,6.76,23.08,18224.3,17796.07,18265.52,18170.6,18297.5,18424.41,120.1,102.0,5.6,12.5,13,3,11,4.0,0.0,7.0
