datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-08-23 11:30:00,43906.8,44034.3,43846.4,43879.4,223.86,31.8,35.01,35.59,-273.91,-12.15,-261.77,48.94,44477.09,43464.02,44248.29,43763.02,44233.43,44703.84,187.9,27.4,127.5,33.0,-56.79,11,1,8
2022-08-23 12:15:00,43880.0,44052.7,43817.0,44039.6,224.71,39.37,45.91,40.32,-255.16,5.29,-260.45,49.44,44459.94,43469.76,44201.88,43744.46,44214.98,44685.48,235.7,159.6,13.1,63.0,-44.46,12,1,8
2022-08-23 13:00:00,44042.8,44274.5,43985.5,44241.1,229.3,47.3,66.33,49.09,-221.49,31.17,-252.66,48.29,44451.35,43477.43,44171.84,43736.72,44217.46,44698.2,289.0,198.3,33.4,57.3,1.13,13,1,8
2022-08-23 13:45:00,44247.3,44304.9,44136.2,44256.3,224.97,47.85,86.37,66.2,-191.37,49.03,-240.4,47.02,44443.7,43485.18,44147.32,43754.06,44221.16,44688.25,168.7,9.0,48.6,111.1,24.48,13,1,8
2022-08-23 14:30:00,44256.6,44326.6,44158.4,44313.0,220.91,49.97,96.44,83.05,-161.07,63.47,-224.53,45.7,44438.58,43493.42,44123.66,43775.26,44229.9,44684.54,168.2,56.4,13.6,98.2,47.25,14,1,8
2022-08-23 15:15:00,44314.9,44571.8,44312.9,44566.5,223.63,58.13,97.56,93.46,-115.27,87.41,-202.68,42.98,44443.6,43504.1,44111.88,43801.3,44261.96,44722.62,258.9,251.6,5.3,2.0,126.22,15,1,8
2022-08-24 09:15:00,44221.3,44496.6,44199.2,44323.0,233.89,49.73,92.27,95.42,-97.5,84.15,-181.64,40.96,44438.86,43512.24,44090.01,43781.02,44267.78,44754.52,297.4,101.7,173.6,22.1,99.84,9,2,8
2022-08-24 10:00:00,44322.0,44525.6,44304.7,44473.1,232.96,54.13,89.95,93.26,-70.49,88.92,-159.41,38.91,44440.2,43521.8,44081.72,43804.86,44287.33,44769.8,220.9,151.1,52.5,17.3,154.38,10,2,8
2022-08-24 10:45:00,44479.6,44590.1,44479.6,44507.9,224.68,55.11,87.79,90.0,-45.75,90.93,-136.68,36.65,44442.86,43531.62,44104.04,43849.53,44308.34,44767.14,110.5,28.3,82.2,0.0,158.23,10,2,8
2022-08-24 11:30:00,44513.4,44616.7,44382.7,44426.1,225.34,52.28,89.65,89.13,-32.37,83.45,-115.82,35.0,44442.2,43540.52,44129.55,43859.87,44319.55,44779.23,234.0,87.3,103.3,43.4,118.95,11,2,8
2022-08-24 12:15:00,44425.5,44485.8,44296.2,44296.2,222.79,48.06,83.67,87.04,-31.88,67.15,-99.03,33.85,44436.48,43548.04,44146.6,43865.31,44317.33,44769.34,189.6,129.3,60.3,0.0,72.35,12,2,8
2022-08-24 13:00:00,44313.0,44462.4,44249.9,44461.8,222.06,53.24,79.74,84.35,-17.93,64.88,-82.81,32.99,44437.48,43557.12,44170.3,43881.64,44331.08,44780.52,212.5,148.8,0.6,63.1,73.99,13,2,8
2022-08-24 13:45:00,44465.0,44494.2,44405.6,44479.0,212.52,53.76,79.42,80.94,-5.41,61.92,-67.33,31.97,44439.1,43566.3,44198.59,43921.66,44345.18,44768.69,88.6,14.0,15.2,59.4,85.55,13,2,8
2022-08-24 14:30:00,44488.0,44726.9,44459.4,44718.9,216.45,60.33,87.93,82.36,23.59,72.73,-49.15,29.75,44450.08,43577.77,44240.18,43946.64,44380.76,44814.9,267.5,230.9,8.0,28.6,124.22,14,2,8
2022-08-24 15:15:00,44713.4,44776.6,44683.1,44745.3,207.67,60.99,93.08,86.81,48.15,77.83,-29.69,27.94,44461.65,43589.38,44279.1,44004.89,44415.48,44826.08,93.5,31.9,31.3,30.3,138.09,15,2,8
2022-08-25 09:15:00,44832.0,45052.6,44822.5,45042.3,214.79,67.51,98.3,93.1,90.53,96.17,-5.64,27.48,44484.42,43603.84,44335.06,44045.16,44475.18,44905.2,230.1,210.3,10.3,9.5,181.29,9,3,8
2022-08-25 10:00:00,45047.9,45093.6,44968.0,45027.1,208.41,66.9,96.28,95.88,121.49,101.71,19.78,27.21,44505.7,43618.0,44389.36,44114.75,44527.74,44940.74,125.6,20.8,45.7,59.1,175.62,10,3,8
2022-08-25 10:45:00,45022.3,45074.2,44893.0,44896.3,206.47,61.68,90.33,94.97,133.93,91.32,42.61,26.5,44521.02,43630.72,44425.86,44154.67,44562.84,44971.02,181.2,126.0,51.9,3.3,139.85,10,3,8
2022-08-25 11:30:00,44898.0,45124.1,44879.6,45103.8,209.19,66.19,89.92,92.18,158.71,92.87,65.83,26.06,44543.88,43645.38,44485.2,44198.49,44614.36,45030.24,244.5,205.8,20.3,18.4,142.66,11,3,8
2022-08-25 12:15:00,45091.1,45177.2,45073.0,45159.1,201.69,67.29,91.62,90.62,180.72,91.91,88.81,25.87,44568.0,43660.44,44547.79,44270.14,44666.24,45062.36,104.2,68.0,18.1,18.1,144.49,12,3,8
2022-08-25 13:00:00,45161.4,45165.7,45060.7,45138.0,194.78,66.4,97.24,92.93,194.22,84.33,109.89,25.6,44590.36,43675.14,44610.72,44332.78,44711.17,45089.56,105.0,23.4,4.3,77.3,121.76,13,3,8
2022-08-25 13:45:00,45139.1,45142.4,44969.1,44977.3,193.25,59.89,90.79,93.22,189.77,63.9,125.87,24.73,44605.52,43688.1,44657.6,44361.16,44736.52,45111.88,173.3,161.8,3.3,8.2,89.71,13,3,8
2022-08-25 14:30:00,44982.2,45016.4,44533.5,44554.6,213.94,46.89,69.02,85.69,150.4,19.62,130.77,24.2,44603.53,43696.72,44673.28,44287.6,44719.19,45150.78,482.9,427.6,34.2,21.1,8.7,14,3,8
2022-08-25 15:15:00,44550.2,44550.2,44413.2,44435.9,208.76,44.0,43.79,67.87,108.37,-17.92,126.29,24.16,44596.96,43704.08,44682.26,44274.79,44692.22,45109.64,137.0,114.3,0.0,22.7,-53.8,15,3,8
2022-08-26 09:15:00,44713.4,45049.2,44713.4,45017.3,237.65,57.74,45.22,52.68,120.58,-4.57,125.15,22.96,44613.44,43717.14,44717.48,44228.69,44723.17,45217.66,335.8,303.9,31.9,0.0,56.56,9,4,8
2022-08-26 10:00:00,45017.2,45036.3,44805.3,44817.5,237.18,52.93,52.07,47.03,112.84,-9.85,122.69,21.84,44621.44,43728.1,44730.02,44240.76,44732.16,45223.55,231.0,199.7,19.1,12.2,41.16,10,4,8
2022-08-26 10:45:00,44804.6,44819.8,44595.3,44773.3,236.27,51.9,61.09,52.79,101.96,-16.58,118.54,20.59,44627.4,43738.5,44752.54,44248.72,44736.08,45223.43,224.5,31.3,15.2,178.0,-5.94,10,4,8
2022-08-26 11:30:00,44766.6,44942.1,44726.0,44906.2,234.83,54.75,55.01,56.06,102.88,-12.53,115.41,19.29,44638.33,43750.12,44774.2,44270.18,44752.28,45234.38,216.1,139.6,35.9,40.6,25.82,11,4,8
2022-08-26 12:15:00,44906.8,44966.8,44822.1,44842.8,228.39,53.13,55.96,57.36,97.37,-14.43,111.8,18.17,44646.35,43760.98,44790.94,44297.15,44760.9,45224.65,144.7,64.0,60.0,20.7,27.36,12,4,8
2022-08-26 13:00:00,44837.8,44874.9,44726.5,44792.0,222.68,51.81,56.78,55.92,87.89,-19.13,107.02,17.01,44652.06,43771.24,44809.24,44316.01,44763.86,45211.71,148.4,45.8,37.1,65.5,-2.5,13,4,8
2022-08-26 13:45:00,44792.2,44872.2,44740.6,44776.0,216.17,51.38,51.1,54.61,78.18,-23.07,101.25,15.93,44656.92,43781.24,44833.22,44334.76,44765.02,45195.28,131.6,16.2,80.0,35.4,-11.85,13,4,8
2022-08-26 14:30:00,44783.9,44812.8,44525.7,44626.6,221.24,47.4,41.67,49.85,57.77,-34.78,92.56,15.8,44655.74,43789.65,44841.46,44307.86,44751.84,45195.81,287.1,157.3,28.9,100.9,-77.85,14,4,8
2022-08-26 15:15:00,44708.7,44887.7,44700.0,44734.4,224.09,50.39,39.15,43.97,49.72,-34.27,83.99,15.31,44658.82,43799.06,44854.24,44298.75,44750.18,45201.6,187.7,25.7,153.3,8.7,-38.65,15,4,8
