,datetime,open,high,low,close,volume
0,1736480700,49426.5,49483.15,48838.05,49273.65,0
1,1736487900,49275.85,49359.35,48951.0,48979.8,0
2,1736495100,48982.75,49034.05,48631.2,48636.4,0
3,1736502300,48637.0,48793.75,48637.0,48779.8,0
4,1736739900,48264.25,48606.35,48116.4,48482.3,0
5,1736747100,48483.0,48573.05,48154.65,48180.4,0
6,1736754300,48183.65,48212.95,47898.35,48036.2,0
7,1736761500,48037.45,48118.85,48021.4,48050.6,0
8,1736826300,48266.9,48806.5,48235.2,48784.5,0
9,1736833500,48782.9,48788.75,48430.65,48571.15,0
10,1736840700,48571.1,49007.35,48555.25,48727.45,0
11,1736847900,48728.15,48910.75,48717.3,48884.6,0
12,1736912700,48832.75,49083.65,48653.0,48997.05,0
13,1736919900,48996.35,49023.05,48792.0,48798.2,0
14,1736927100,48796.25,48819.6,48522.4,48735.7,0
15,1736934300,48737.3,48784.05,48699.6,48783.35,0
16,1736999100,49082.9,49428.1,49038.45,49238.3,0
17,1737006300,49234.3,49459.0,49195.35,49445.3,0
18,1737013500,49445.2,49450.35,49134.35,49304.9,0
19,1737020700,49305.95,49390.75,49289.0,49386.4,0
20,1737085500,48959.5,49047.2,48309.5,48400.05,0
21,1737092700,48403.9,48610.1,48389.75,48461.55,0
22,1737099900,48462.95,48607.5,48375.1,48521.9,0
23,1737107100,48527.05,48585.35,48521.05,48553.85,0
24,1737344700,48834.15,49064.8,48683.6,49054.7,0
25,1737351900,49052.45,49562.05,49051.05,49541.85,0
26,1737359100,49545.3,49650.6,49359.7,49386.95,0
27,1737366300,49389.35,49389.35,49295.9,49334.55,0
28,1737431100,49532.0,49543.15,48695.1,48745.1,0
29,1737438300,48745.8,49280.7,48624.45,48857.25,0
30,1737445500,48852.7,48916.4,48430.95,48580.95,0
31,1737452700,48581.1,48639.3,48578.4,48626.1,0
32,1737517500,48689.55,48741.75,48442.9,48471.85,0
33,1737524700,48471.75,48478.4,48109.4,48258.1,0
34,1737531900,48259.95,48781.75,48074.05,48768.65,0
35,1737539100,48762.5,48775.8,48677.7,48766.4,0
36,1737603900,48770.15,48892.7,48493.0,48717.8,0
37,1737611100,48715.55,48764.3,48559.6,48719.05,0
38,1737618300,48714.75,48802.4,48551.0,48591.3,0
39,1737625500,48593.3,48604.0,48563.05,48595.85,0
40,1737690300,48546.05,48816.7,48347.85,48796.3,0
41,1737697500,48790.35,48858.65,48505.45,48590.55,0
42,1737704700,48583.2,48590.55,48203.0,48352.95,0
43,1737711900,48352.0,48399.95,48340.15,48349.4,0
44,1737949500,47881.65,48248.75,47844.15,48076.25,0
45,1737956700,48076.0,48319.2,48073.05,48234.0,0
46,1737963900,48228.75,48254.1,47981.35,48111.2,0
47,1737971100,48109.15,48111.1,47997.15,48026.3,0
48,1738035900,48642.5,48909.8,48449.05,48897.75,0
49,1738043100,48899.65,49184.15,48832.75,49176.9,0
50,1738050300,49172.1,49247.15,48755.3,48861.25,0
51,1738057500,48863.95,48939.4,48832.0,48886.6,0
52,1738122300,48997.2,49165.75,48849.8,49036.85,0
53,1738129500,49034.75,49149.5,48859.7,48994.5,0
54,1738136700,48994.85,49187.6,48986.45,49157.65,0
55,1738143900,49154.85,49199.65,49132.35,49163.1,0
56,1738208700,49206.2,49360.65,49031.8,49241.3,0
57,1738215900,49236.7,49339.95,49176.45,49319.1,0
58,1738223100,49322.05,49383.95,49213.9,49308.8,0
59,1738230300,49305.25,49426.2,49279.95,49400.5,0
60,1738295100,49259.65,49369.7,49031.8,49284.9,0
61,1738302300,49285.25,49609.55,49218.8,49568.05,0
62,1738309500,49565.95,49674.8,49302.1,49598.6,0
63,1738316700,49594.25,49647.8,49567.35,49614.4,0
64,1738381500,49592.55,49849.0,49488.75,49845.75,0
65,1738388700,49844.5,50009.5,48925.45,49065.1,0
66,1738395900,49066.3,49669.0,48941.85,49514.95,0
67,1738403100,49515.15,49527.95,49429.15,49520.95,0
68,1738554300,49074.8,49280.3,48906.05,49271.95,0
69,1738561500,49270.15,49373.45,49054.65,49344.55,0
70,1738568700,49347.7,49358.45,49185.8,49222.55,0
71,1738575900,49225.95,49235.0,49183.25,49224.05,0
72,1738640700,49538.8,50021.35,49482.5,49819.45,0
73,1738647900,49823.3,50084.2,49767.7,50055.75,0
74,1738655100,50057.75,50206.6,49888.35,50192.25,0
75,1738662300,50192.0,50198.0,50083.65,50111.65,0
76,1738727100,50402.3,50493.25,50215.45,50374.25,0
77,1738734300,50369.45,50499.9,50320.85,50498.5,0
78,1738741500,50498.4,50522.15,50325.35,50354.75,0
79,1738748700,50353.7,50354.3,50280.45,50299.9,0
80,1738813500,50468.35,50553.35,50203.55,50243.85,0
81,1738820700,50243.25,50315.45,50149.8,50219.2,0
82,1738827900,50219.35,50410.65,50199.05,50374.7,0
83,1738835100,50378.35,50447.1,50362.65,50427.1,0
84,1738899900,50484.45,50641.75,50042.3,50290.05,0
85,1738907100,50286.7,50463.6,50055.55,50086.45,0
86,1738914300,50086.3,50182.75,49871.15,50180.85,0
87,1738921500,50181.7,50248.35,50145.9,50204.35,0
88,1739159100,50052.5,50155.65,49703.1,49853.85,0
89,1739166300,49850.4,49895.75,49760.35,49843.25,0
90,1739173500,49841.55,50049.1,49791.2,49987.7,0
91,1739180700,49990.75,50007.5,49951.7,49968.65,0
92,1739245500,49812.15,49906.75,49477.8,49608.3,0
93,1739252700,49607.25,49639.1,49274.85,49294.8,0
94,1739259900,49294.25,49477.65,49177.4,49415.2,0
95,1739267100,49414.2,49436.1,49344.4,49358.6,0
96,1739331900,49402.25,49539.95,48734.35,49001.8,0
97,1739339100,49001.05,49652.6,48975.1,49603.15,0
98,1739346300,49605.7,49702.35,49236.6,49518.8,0
99,1739353500,49518.25,49552.1,49491.8,49526.55,0
100,1739418300,49469.35,49836.1,49434.15,49757.1,0
101,1739425500,49756.6,49829.4,49478.1,49478.1,0
102,1739432700,49480.8,49563.45,49276.1,49356.8,0
103,1739439900,49357.75,49388.55,49320.15,49342.0,0
104,1739504700,49485.65,49592.95,48920.1,49035.6,0
105,1739511900,49034.5,49073.65,48719.75,48815.95,0
106,1739519100,48815.6,49243.05,48720.25,49109.4,0
107,1739526300,49109.45,49122.1,49050.6,49057.75,0
108,1739763900,48880.4,49037.45,48525.6,48741.9,0
109,1739771100,48738.1,48987.1,48725.4,48851.45,0
110,1739778300,48854.2,49286.55,48842.3,49275.4,0
111,1739785500,49276.1,49319.0,49247.5,49279.9,0
112,1739850300,49211.85,49328.55,48814.95,48866.8,0
113,1739857500,48867.55,49104.7,48850.45,48996.35,0
114,1739864700,48996.75,49158.25,48994.55,49085.8,0
115,1739871900,49083.4,49099.85,49053.3,49064.15,0
116,1739936700,48895.35,49628.25,48804.0,49502.25,0
117,1739943900,49503.95,49586.45,49407.9,49459.85,0
118,1739951100,49464.1,49607.9,49279.6,49579.25,0
119,1739958300,49580.3,49580.35,49510.95,49519.5,0
120,1740023100,49314.1,49455.8,49150.95,49329.85,0
121,1740030300,49329.5,49346.35,49221.65,49254.65,0
122,1740037500,49253.85,49397.2,49233.5,49342.55,0
123,1740044700,49342.3,49344.5,49281.85,49289.7,0
124,1740109500,49127.95,49306.55,48764.0,48917.1,0
125,1740116700,48916.75,49069.65,48878.4,48921.3,0
126,1740123900,48921.15,49058.15,48799.8,49007.3,0
127,1740131100,49008.25,49011.2,48885.4,48908.5,0
128,1740368700,48619.8,48745.95,48281.9,48394.4,0
129,1740375900,48392.5,48686.6,48384.3,48593.95,0
130,1740383100,48593.65,48748.4,48514.65,48655.1,0
131,1740390300,48653.6,48689.75,48619.9,48657.25,0
132,1740455100,48691.2,48862.15,48576.6,48627.6,0
133,1740462300,48629.75,48706.25,48582.45,48669.0,0
134,1740469500,48668.6,48706.25,48599.05,48619.6,0
135,1740476700,48623.2,48638.75,48534.15,48591.1,0
136,1740627900,48732.2,48972.55,48732.2,48908.3,0
137,1740635100,48908.7,48913.85,48830.2,48843.1,0
138,1740642300,48844.25,48909.4,48707.85,48736.65,0
139,1740649500,48734.1,48736.7,48627.1,48641.5,0
140,1740714300,48437.55,48534.45,48161.15,48491.85,0
141,1740721500,48491.5,48574.5,48078.7,48115.45,0
