,datetime,open,high,low,close,volume
0,1736480700,77682.59,77919.7,77099.55,77683.7,0
1,1736491500,77683.25,77816.0,77273.44,77330.5,0
2,1736502300,77322.12,77450.59,77320.85,77422.4,0
3,1736739900,76629.9,77128.35,76535.24,76762.0,0
4,1736750700,76763.12,76798.33,76249.72,76365.15,0
5,1736761500,76364.98,76393.95,76318.17,76347.26,0
6,1736826300,76335.75,76835.61,76335.75,76602.27,0
7,1736837100,76604.01,76648.76,76448.65,76514.13,0
8,1736847900,76514.09,76689.28,76492.77,76670.02,0
9,1736912700,76900.14,76991.05,76555.94,76729.57,0
10,1736923500,76729.71,76869.88,76479.7,76729.84,0
11,1736934300,76730.02,76778.56,76659.84,76774.13,0
12,1736999100,77319.5,77319.5,76895.51,76982.56,0
13,1737009900,76980.98,77095.77,76920.28,76998.93,0
14,1737020700,76998.88,77159.27,76985.65,77151.11,0
15,1737085500,77069.19,77069.19,76263.29,76643.67,0
16,1737096300,76644.84,76812.99,76498.73,76616.11,0
17,1737107100,76615.29,76658.07,76597.16,76628.38,0
18,1737344700,76978.53,77266.29,76584.84,77182.26,0
19,1737355500,77181.96,77318.94,77110.02,77138.69,0
20,1737366300,77136.79,77137.77,76970.95,77021.25,0
21,1737431100,77261.72,77337.36,76224.79,76778.36,0
22,1737441900,76764.56,76814.98,75641.87,75869.88,0
23,1737452700,75869.85,76018.85,75868.22,76001.46,0
24,1737517500,76114.42,76280.85,75915.32,75986.24,0
25,1737528300,75987.51,76458.61,75816.5,76442.18,0
26,1737539100,76444.1,76461.47,76380.41,76449.53,0
27,1737603900,76414.52,76673.23,76202.12,76617.36,0
28,1737614700,76614.89,76743.54,76502.33,76510.45,0
29,1737625500,76508.0,76561.77,76473.91,76561.69,0
30,1737690300,76455.35,76985.95,76225.26,76834.04,0
31,1737701100,76832.0,76909.76,76091.75,76159.17,0
32,1737711900,76159.25,76239.36,76159.25,76216.65,0
33,1737949500,75700.43,75925.72,75348.06,75505.3,0
34,1737960300,75505.88,75709.73,75267.59,75391.01,0
35,1737971100,75391.36,75398.09,75325.09,75352.03,0
36,1738035900,75659.0,76193.59,75622.88,76175.17,0
37,1738046700,76173.27,76512.96,75765.23,75959.33,0
38,1738057500,75957.36,76008.16,75897.67,75969.75,0
39,1738122300,76138.24,76424.56,75975.8,76398.07,0
40,1738133100,76397.82,76589.93,76295.09,76542.0,0
41,1738143900,76538.83,76599.73,76512.84,76557.89,0
42,1738208700,76598.84,76898.63,76426.83,76753.26,0
43,1738219500,76752.7,76847.77,76401.13,76755.9,0
44,1738230300,76757.97,76962.88,76738.65,76887.85,0
45,1738295100,76888.89,77294.01,76833.87,77268.25,0
46,1738305900,77267.38,77549.92,77202.61,77504.32,0
47,1738316700,77502.88,77605.96,77437.83,77565.79,0
48,1738381500,77637.01,77899.05,77006.47,77271.03,0
49,1738392300,77279.72,77715.14,77015.39,77506.29,0
50,1738403100,77506.17,77605.62,77448.39,77584.54,0
51,1738554300,77063.94,77138.19,76756.09,77036.31,0
52,1738565100,77035.73,77260.37,76918.69,77196.51,0
53,1738575900,77200.62,77207.81,77146.66,77186.29,0
54,1738640700,77687.6,78048.66,77402.37,77874.87,0
55,1738651500,77873.96,78658.59,77870.51,78564.28,0
56,1738662300,78563.2,78573.79,78376.92,78398.67,0
57,1738727100,78704.6,78735.41,78328.04,78386.24,0
58,1738737900,78386.76,78518.14,78226.26,78284.11,0
59,1738748700,78279.03,78291.43,78216.25,78264.59,0
60,1738813500,78513.36,78551.66,77926.58,78032.81,0
61,1738824300,78035.75,78068.01,77843.99,78020.65,0
62,1738835100,78020.69,78149.6,78004.91,78133.8,0
63,1738899900,78119.6,78356.98,77730.37,77915.33,0
64,1738910700,77909.46,78021.73,77475.74,77896.11,0
65,1738921500,77895.72,77951.11,77832.83,77846.55,0
66,1739159100,77789.3,77849.58,77156.3,77174.59,0
67,1739169900,77174.19,77398.46,77106.89,77334.6,0
68,1739180700,77335.6,77339.35,77275.87,77302.21,0
69,1739245500,77384.98,77387.28,76907.65,76921.81,0
70,1739256300,76922.12,76935.05,76030.59,76302.33,0
71,1739267100,76302.17,76330.62,76275.54,76295.35,0
72,1739331900,76188.24,76409.27,75388.39,76126.27,0
73,1739342700,76126.66,76459.72,75900.34,76196.6,0
74,1739353500,76195.13,76244.52,76168.21,76238.33,0
75,1739418300,76201.1,76764.53,76013.43,76649.01,0
76,1739429100,76650.15,76681.37,76044.26,76144.64,0
77,1739439900,76143.4,76179.53,76075.1,76092.39,0
78,1739504700,76388.99,76483.06,75530.59,75604.75,0
79,1739515500,75606.39,76059.85,75439.64,75971.37,0
80,1739526300,75970.38,75974.79,75804.2,75863.04,0
81,1739763900,75641.41,75895.26,75294.76,75592.72,0
82,1739774700,75595.44,76023.73,75512.58,76014.87,0
83,1739785500,76013.58,76041.96,75979.45,76007.68,0
84,1739850300,76073.71,76091.69,75531.01,75732.54,0
85,1739861100,75732.19,76076.11,75685.71,76007.93,0
86,1739871900,76010.86,76013.12,75882.82,75901.34,0
87,1739936700,75787.27,76338.58,75581.38,76205.58,0
88,1739947500,76199.27,76265.35,75716.09,75967.47,0
