Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736497500,23508.4,23529.4,23441.25,23441.25,0,67.76983044135916,2
15,1736498700,23440.95,23454.65,23400.55,23416.6,0,66.31460871325896,2
16,1736499900,23417.0,23437.95,23403.15,23426.4,0,63.073254260845474,2
17,1736501100,23426.7,23446.1,23396.85,23412.2,0,61.69481471452903,2
18,1736502300,23414.6,23449.4,23413.55,23437.35,0,59.31941970171073,2
19,1736739900,23195.4,23270.9,23172.7,23243.65,0,78.73542181564613,4
20,1736741100,23241.85,23254.25,23196.45,23207.9,0,76.80053045633294,4
21,1736742300,23208.2,23274.6,23206.35,23273.2,0,76.02652321190854,2
22,1736743500,23278.7,23336.75,23258.5,23334.1,0,76.22402487600097,2
23,1736744700,23333.5,23340.95,23277.05,23321.75,0,75.14805463522259,2
24,1736745900,23321.75,23321.75,23260.95,23275.0,0,73.91495237259852,2
25,1736747100,23274.8,23298.6,23223.4,23240.2,0,74.02381215073058,2
26,1736748300,23239.0,23263.0,23210.2,23223.75,0,72.24945762330239,2
27,1736749500,23222.75,23239.05,23211.6,23215.1,0,68.54917580343414,2
28,1736750700,23215.6,23229.0,23190.45,23216.95,0,66.09871336662688,2
29,1736751900,23217.15,23234.7,23199.3,23214.05,0,63.61656596883659,2
30,1736753100,23214.65,23217.85,23165.75,23177.45,0,62.694088683036775,2
31,1736754300,23178.15,23191.4,23163.5,23177.1,0,59.93104077393661,2
32,1736755500,23177.05,23177.05,23116.3,23131.2,0,59.9994995620023,2
33,1736756700,23129.2,23142.45,23100.6,23116.4,0,58.5800748100843,2
34,1736757900,23115.75,23137.85,23066.4,23070.45,0,59.57982081582145,1
35,1736759100,23068.5,23122.8,23047.25,23099.5,0,60.81268884784549,1
36,1736760300,23099.35,23106.5,23063.25,23090.85,0,59.46465958062449,1
37,1736761500,23091.3,23101.8,23082.75,23088.7,0,56.37905681980613,1
38,1736826300,23165.9,23227.2,23160.35,23169.15,0,62.61817935579534,4
39,1736827500,23168.95,23206.7,23150.05,23175.8,0,62.166800175508484,4
40,1736828700,23175.8,23188.0,23139.4,23156.2,0,61.145023858205704,4
41,1736829900,23155.75,23173.6,23134.15,23159.15,0,59.51739948817878,4
42,1736831100,23158.9,23208.85,23152.5,23204.0,0,59.280622942533775,4
43,1736832300,23204.0,23264.95,23195.65,23260.05,0,60.02713123266935,2
44,1736833500,23260.3,23261.35,23212.0,23220.15,0,59.234057001153744,2
45,1736834700,23218.6,23223.65,23175.25,23186.35,0,58.43161304003678,4
46,1736835900,23184.9,23197.35,23169.7,23181.1,0,56.157716448539226,4
47,1736837100,23180.55,23184.15,23155.1,23169.5,0,54.16009848041799,4
48,1736838300,23169.55,23199.3,23159.8,23182.0,0,53.08220817117385,4
49,1736839500,23181.9,23182.25,23144.1,23168.2,0,51.98660821293792,4
50,1736840700,23168.4,23174.1,23154.2,23161.35,0,49.63692801876476,4
51,1736841900,23159.85,23169.5,23145.05,23153.25,0,47.795821999005426,4
52,1736843100,23152.4,23184.85,23147.85,23182.45,0,47.00798743254909,4
53,1736844300,23182.15,23198.95,23173.35,23176.65,0,45.448134365993575,4
54,1736845500,23177.0,23178.35,23161.65,23172.8,0,43.35645583123334,4
55,1736846700,23172.1,23183.3,23151.9,23173.25,0,42.48767460236904,4
56,1736847900,23172.9,23223.05,23168.95,23206.85,0,43.33041104783808,4
57,1736912700,23250.45,23273.55,23177.35,23180.95,0,47.162909244137545,4
58,1736913900,23182.0,23221.65,23165.3,23218.75,0,47.82817237293442,4
59,1736915100,23218.75,23230.15,23192.1,23219.65,0,47.120803583857075,4
60,1736916300,23218.6,23245.7,23215.0,23238.95,0,45.933979742618945,4
61,1736917500,23238.9,23293.65,23238.15,23286.55,0,46.6247846862636,2
62,1736918700,23286.8,23289.05,23236.25,23257.4,0,47.070374315622296,2
63,1736919900,23257.95,23264.2,23212.35,23213.75,0,47.41501004020722,4
64,1736921100,23213.1,23239.1,23204.7,23234.45,0,46.47719504774385,2
65,1736922300,23234.95,23248.25,23218.35,23221.5,0,45.28345125338335,2
66,1736923500,23220.85,23238.8,23198.0,23236.35,0,44.960780524001294,2
67,1736924700,23237.0,23266.35,23232.0,23260.4,0,44.19754304272029,2
68,1736925900,23260.8,23264.0,23212.35,23212.35,0,44.73333224394918,2
69,1736927100,23212.5,23212.65,23153.45,23165.75,0,45.77291907536473,4
70,1736928300,23166.2,23186.75,23146.45,23164.25,0,45.37980046918717,4
71,1736929500,23164.35,23195.45,23162.6,23181.5,0,44.480148535905414,4
72,1736930700,23182.2,23204.0,23159.25,23168.6,0,44.49951692213676,4
73,1736931900,23168.85,23219.4,23166.2,23205.4,0,45.12377177171579,1
74,1736933100,23205.95,23227.7,23204.9,23214.55,0,43.52256727928678,1
75,1736934300,23214.95,23229.3,23190.85,23228.1,0,43.15883846890322,1
76,1736999100,23377.25,23391.65,23315.75,23348.25,0,51.78910928485965,2
