Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736482380,49180.7,49234.6,49174.2,49211.7,0,76.76556670909378,2
15,1736482500,49211.6,49213.6,49116.95,49147.85,0,78.88236395102177,2
16,1736482620,49146.55,49146.75,49076.55,49097.0,0,78.10249930551413,2
17,1736482740,49097.05,49107.3,49022.65,49037.95,0,78.7554087953135,2
18,1736482860,49039.8,49076.65,49027.4,49047.55,0,75.89410930314044,2
19,1736482980,49050.95,49078.8,49030.95,49034.9,0,73.24226618887033,2
20,1736483100,49029.65,49075.15,49009.65,49055.85,0,72.52671127518086,2
21,1736483220,49053.35,49054.4,48945.8,48951.05,0,75.92337741840521,2
22,1736483340,48952.05,48956.9,48913.15,48924.7,0,73.06555780290874,2
23,1736483460,48921.55,48977.3,48911.85,48966.95,0,72.40066839824595,2
24,1736483580,48961.95,48963.85,48897.7,48907.6,0,72.12989327022841,4
25,1736483700,48900.9,48900.9,48838.05,48882.45,0,71.91134369820168,4
26,1736483820,48885.8,48985.8,48874.1,48953.45,0,75.23775753695945,4
27,1736483940,48943.5,48983.2,48939.3,48963.25,0,72.64936605542601,4
28,1736484060,48957.05,48999.0,48934.7,48954.35,0,71.96735372201967,4
29,1736484180,48952.55,49017.65,48948.0,49015.35,0,71.77998386575982,4
30,1736484300,49011.1,49039.75,48984.95,48998.25,0,70.41988663957353,4
31,1736484420,48988.6,49038.6,48988.6,49038.45,0,68.79831449272075,4
32,1736484540,49037.6,49071.55,49011.3,49013.3,0,68.12485682908832,4
33,1736484660,49012.35,49079.1,49011.05,49075.6,0,68.11900247284554,2
34,1736484780,49074.4,49111.7,49053.45,49105.6,0,67.35237052609806,2
35,1736484900,49106.9,49107.7,49023.55,49029.65,0,68.64911617643294,2
36,1736485020,49027.6,49042.3,48990.05,49030.5,0,67.39039726648078,2
37,1736485140,49027.8,49040.4,49001.7,49009.95,0,65.19992554327331,2
38,1736485260,49011.0,49019.4,48971.75,48972.35,0,63.86657339555506,4
39,1736485380,48979.55,49031.55,48977.2,49023.95,0,63.51363593364932,2
40,1736485500,49028.05,49062.3,49007.8,49053.85,0,62.8347787520998,2
41,1736485620,49057.5,49064.3,48977.0,48992.1,0,64.67023146150629,4
42,1736485740,48994.85,48994.85,48939.65,48976.2,0,63.962291493629635,4
43,1736485860,48977.65,49051.05,48963.9,49049.35,0,65.68992551019316,4
44,1736485980,49046.5,49070.75,49026.95,49051.95,0,64.0639891539173,4
45,1736486100,49047.6,49092.7,49022.75,49085.95,0,64.49994715727684,2
46,1736486220,49085.25,49093.55,49071.4,49084.1,0,61.37147561272946,2
47,1736486340,49081.05,49084.85,49014.8,49025.1,0,62.01101219212722,4
48,1736486460,49022.45,49064.95,49022.45,49064.35,0,60.576456278773044,4
49,1736486580,49061.85,49076.1,49048.5,49067.7,0,58.156921022658416,4
50,1736486700,49062.1,49088.1,49062.1,49085.35,0,55.80209186991366,4
51,1736486820,49084.85,49094.95,49073.85,49091.15,0,53.265449442050105,4
52,1736486940,49087.65,49153.95,49083.6,49136.75,0,54.512209483403375,4
53,1736487060,49139.5,49167.5,49136.3,49157.7,0,52.81360882953753,4
54,1736487180,49154.95,49191.45,49147.4,49187.9,0,52.17597954054027,4
55,1736487300,49186.2,49245.35,49186.2,49222.75,0,52.6827265356713,2
56,1736487420,49214.55,49241.6,49190.35,49234.05,0,52.57874987064887,2
57,1736487540,49236.7,49244.55,49183.5,49202.6,0,53.19282785923559,4
58,1736487660,49205.75,49219.7,49159.2,49185.5,0,53.72196078392333,4
59,1736487780,49187.1,49273.65,49186.4,49273.65,0,56.21254076981115,4
60,1736487900,49275.85,49359.35,49274.85,49313.65,0,58.34376531392102,2
61,1736488020,49309.3,49341.75,49299.5,49335.7,0,57.18156281574678,2
62,1736488140,49334.0,49350.45,49302.15,49305.65,0,56.54068924581737,2
63,1736488260,49302.75,49306.85,49252.35,49274.55,0,56.39354499994403,2
64,1736488380,49273.6,49274.1,49212.85,49243.0,0,56.775909134932334,2
65,1736488500,49234.4,49250.8,49219.3,49226.9,0,54.95576045539113,4
66,1736488620,49224.1,49240.8,49173.8,49211.4,0,55.82257562501694,4
67,1736488740,49211.3,49285.75,49199.8,49282.25,0,57.98965272603021,2
68,1736488860,49278.9,49301.65,49256.25,49263.25,0,57.084528413807554,2
