Unnamed: 0,datetime,open,high,low,close,volume,delta_close,log_return,SMA_5,EMA_5,WMA_5,ROLL_STD_5,SMA_10,EMA_10,WMA_10,ROLL_STD_10,SMA_20,EMA_20,WMA_20,ROLL_STD_20,SMA_50,EMA_50,WMA_50,ROLL_STD_50,SMA_100,EMA_100,WMA_100,ROLL_STD_100,RSI_14,MOM_10,ROC_10,TSI_13_25_13,TSIs_13_25_13,ATR,KCLe_20_1.5,KCBe_20_1.5,KCUe_20_1.5,DCL_20_20,DCM_20_20,DCU_20_20,ROLL_VOL_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_20,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,SKEW_5,KURT_5,SKEW_10,KURT_10,SKEW_20,KURT_20,SKEW_50,KURT_50,SKEW_100,KURT_100,ACF_1,hour,day_of_week,month,signal
99,1737445500,22704.0,22739.9,22598.8,22711.5,0,5.799999999999272,0.0002554098461167981,22694.46,22704.23179549472,22694.416666666668,46.588590341397214,22739.364999999998,22736.059028826287,22705.547272727275,96.36507565272065,22825.5375,22764.90300438813,22782.525952380947,120.88241989962569,22791.046000000002,22764.87004182847,22775.77541176471,150.4030743688241,22732.280499999997,22732.280500000004,22753.338881188116,154.74857596234634,45.55428339887408,-226.84999999999854,-0.9889551776827826,-6.941896206417167,2.150450059251861,101.5751719719515,22602.008911944464,22764.90300438813,22927.797096831793,22596.3,22810.9,23025.5,0.0026115620467793035,-23.569499062065006,-23.077770589802018,-0.491728472262988,-90.61788121462709,22.584013648455784,20.85099472793256,-1.2849127668088745,2.5476517775701937,0.8687539584572064,0.09549999925747445,-0.26277987483860177,-1.5066965965905783,-0.09430997610000948,-1.6742176863070808,-0.0775188091751637,-0.6986575182637416,0.8665507846628383,0,3,1,2
100,1737447300,22709.25,22717.1,22633.4,22650.85,0,-60.650000000001455,-0.002674025315679964,22686.11,22686.437863663148,22679.88,50.57604917348315,22712.19,22720.566478130597,22689.453636363636,74.87106250080788,22819.3175,22754.040813494023,22765.889047619054,126.66818471793395,22790.604,22760.39866763912,22770.277529411764,150.78919189331484,22729.689,22730.66801485149,22751.726396039605,153.9099885476826,41.679513681369464,-271.75,-1.1855112421802065,-8.62245564602142,0.6114635299271067,100.29760144182978,22594.703301283087,22754.040813494023,22913.378325704958,22596.3,22810.9,23025.5,0.002656166492311626,-29.394942447808717,-23.122571180436584,-6.272371267372134,-93.46346526155907,27.127446826373532,23.908542170090183,-0.43657091077039223,-1.4018766094164015,1.0144404840780843,1.1514855350027986,-0.2142974186495556,-1.6657222983297837,-0.0913003335396718,-1.6823740181023816,-0.0446390187245148,-0.6692206721491506,0.8720930395415594,0,3,1,2
101,1737449100,22650.35,22660.15,22492.1,22516.45,0,-134.39999999999782,-0.005951225628768304,22640.57,22629.7752424421,22623.326666666668,79.49553918301592,22676.730000000003,22683.45439119776,22653.864545454548,75.24376386120589,22805.6475,22731.413116970783,22737.044523809524,143.6323454216188,22786.988,22750.8320532219,22759.526392156862,155.1775357716616,22726.4255,22726.42607396334,22747.50384158416,154.94384458407902,34.64666515901701,-354.59999999999854,-1.5504316592373264,-12.676909310962593,-1.28687544734285,105.13977734605855,22563.243463065653,22731.413116970783,22899.582770875913,22492.1,22758.8,23025.5,0.0029490682737271833,-44.3454186907984,-30.45843793874101,-13.886980752057386,-138.67169904362726,17.592021214470662,22.434493896433324,-1.069021100310169,0.7920080407878487,-0.8400957678896975,1.4886029618850907,-0.3765065891472844,-1.229742370490175,-0.1235373189467515,-1.6405862191429663,-0.01014148584554919,-0.701535148537412,0.9066193759088389,0,3,1,4
102,1737450900,22513.9,22574.4,22496.55,22555.85,0,39.39999999999782,0.0017483026176035987,22628.07,22605.133494961403,22595.086666666666,88.29023587010319,22653.409999999996,22660.253592798166,22631.886363636364,72.65793831372918,22787.2725,22714.692820116423,22713.254285714283,151.09544950739286,22779.421000000002,22743.185698193593,22750.462156862744,157.06580841306865,22723.626500000002,22723.04832992446,22744.12610891089,155.47621914604744,37.952018663649476,-233.20000000000073,-1.0232984700985812,-14.724940731995659,-3.2065990594361082,103.18949067659884,22551.41789515464,22714.692820116423,22877.967745078207,22492.1,22758.8,23025.5,0.003063972063760906,-52.41037393883016,-30.818714549418218,-21.591659389411944,-126.67638818481016,10.503618018260903,18.407695353035034,-0.42801651341087077,-2.4978753484092757,-0.8361610312914506,-0.13491256346697714,-0.20784346756989322,-1.387271988064189,-0.053714341145237134,-1.6504924004820636,0.027884174194462007,-0.7211738224402938,0.9123294033606187,0,3,1,2
103,1737452700,22555.15,22585.25,22552.45,22579.55,0,23.700000000000728,0.0010501735745405785,22602.84,22596.605663307604,22578.91333333333,77.98344696150839,22641.59,22645.580212289406,22618.45727272727,74.24039331793745,22770.835,22701.822075343433,22693.471190476186,155.06603270864514,22772.6,22736.768611989923,22742.62407843137,158.2109380490772,22720.054,22720.206778836848,22741.273108910893,154.6305939647755,39.92042089720144,-118.20000000000073,-0.520756462644979,-15.692865968565638,-4.990351475026041,98.15923452849965,22549.411428949436,22701.822075343433,22854.23272173743,22492.1,22758.8,23025.5,0.003111455306884994,-56.241203561199654,-27.71963533743017,-28.521568223769485,-100.08357058881691,10.638147215147773,12.911262149293114,0.5556764508905271,-1.0514024017544064,-0.3475254933822376,-0.9439835042676192,-0.005923362900873757,-1.4893705226357001,0.02429046527126586,-1.658597451858931,0.0637387860726602,-0.6968075222255826,0.917355597902346,0,3,1,2
104,1737517500,22607.1,22629.3,22535.7,22550.4,0,-29.149999999997817,-0.0012918252315290164,22570.62,22581.203775538404,22561.433333333334,50.194591342079384,22632.54,22628.274719145877,22601.877272727274,79.65260615114228,22751.2825,22687.400925310725,22672.47738095238,157.0618586442537,22764.84,22729.460038970712,22733.910352941177,159.42349358273324,22716.9705,22716.84426836483,22737.91362376238,154.91107062691822,38.31059117128662,-90.5,-0.3997190924389048,-16.98116458037816,-6.70332477579063,97.83342844816323,22536.13415000187,22687.400925310725,22838.66770061958,22492.1,22758.8,23025.5,0.0031090857027802846,-60.92699652960073,-25.92434264466499,-35.00265388493574,-91.0870846941258,16.752228785292047,12.631331339566907,1.142264708104401,1.897977384990945,-0.061688628666333796,-1.598562028184205,0.17488611731515122,-1.432287827333554,0.09450255404054034,-1.6407881935788968,0.10339853045173056,-0.6995263355458012,0.9215447538061522,0,3,1,2
105,1737519300,22549.75,22594.8,22489.6,22586.05,0,35.64999999999782,0.0015796549091985504,22557.66,22582.81918369227,22566.576666666668,27.56543124999825,22621.885,22620.597497482988,22593.42454545455,77.83148837929315,22731.3775,22677.748456233512,22656.740952380955,151.11000652625842,22758.252999999997,22723.836115873823,22726.898980392158,159.87908613916642,22714.131,22714.254282852657,22735.321138613865,154.67993718865782,41.42178196864742,-106.54999999999927,-0.46953632461683226,-17.08604424724026,-8.186570414569148,98.35983187946269,22525.859469049312,22677.748456233512,22829.637443417712,22489.6,22757.55,23025.5,0.003174429074922499,-61.060002456069924,-20.845878856907348,-40.214123599162576,-91.33584562406625,31.834389059363883,19.7415883532679,-0.7360878473799027,0.15351510516234512,0.3573918173576208,-1.296619680197254,0.34765899075667767,-1.3013983272733352,0.17503785512854358,-1.6206836757903882,0.14383437593464365,-0.6811124762488229,0.9135172213153031,0,3,1,2
106,1737521100,22585.35,22617.05,22515.5,22545.7,0,-40.349999999998545,-0.0017880986556429708,22563.510000000002,22570.446122461515,22562.590000000004,18.11820217346066,22602.04,22606.9797706679,22579.572727272727,67.85347694360767,22710.8025,22665.172412782704,22639.05738095238,146.69412634439067,22750.134,22716.850385839556,22718.56356862745,160.16479123397008,22711.0605,22710.916574281317,22731.98587128713,154.94780455402187,39.02292400829599,-198.45000000000073,-0.8725320576939596,-17.898958306379676,-9.57405439911351,98.58778939535918,22513.241900568428,22665.172412782704,22817.10292499698,22489.6,22749.5,23009.4,0.0030921260996471696,-63.68717231349001,-18.778438971461945,-44.908733342028064,-85.4587558463094,37.99582299569838,28.860813613451437,0.5062448133599836,-2.688387568974484,0.6617286220107983,-0.8335453390958308,0.5188368311904096,-1.042786795497454,0.24553979588493,-1.5727705728749302,0.18314131646035037,-0.6770265701143412,0.9059217217025355,0,3,1,2
107,1737522900,22545.85,22603.05,22498.35,22509.75,0,-35.95000000000073,-0.001595811722188366,22554.29,22550.21408164101,22544.67,30.493839541756994,22591.18,22589.301630546463,22562.79272727273,73.41577260146772,22688.38,22650.37027823197,22619.909523809525,141.05343929460903,22741.765,22708.728802081143,22709.13674509804,161.5966392008847,22707.9425,22706.933077760892,22727.999524752475,155.83658842411472,36.968690264763126,-108.59999999999854,-0.48014112435256573,-19.192709016804532,-10.948147915926516,99.0245330718116,22497.952195752387,22650.37027823197,22802.788360711555,22489.6,22749.5,23009.4,0.002961538057478072,-67.88752280219705,-18.383031568135195,-49.50449123406186,-93.10511970310054,38.719011103568995,36.18307438621042,-0.6009701383343937,-0.2429838660669207,0.8042126905632464,-0.7478939437848783,0.6333066135281068,-0.715894341867146,0.30264045935543976,-1.5006553154107827,0.21539039927514586,-0.6891037951254366,0.8956778341899103,0,3,1,2
108,1737524700,22510.1,22528.1,22471.75,22482.2,0,-27.549999999999272,-0.0012246636762039422,22534.82,22527.542721094007,22520.64,39.94681777061241,22568.83,22569.82860681074,22542.97818181818,68.53666172206232,22665.44,22634.354061257498,22600.273333333334,134.9841780201829,22732.197,22699.84531964659,22698.957725490196,162.5352782459548,22704.681,22702.48291780523,22723.529376237624,157.1216301326963,35.42946549737327,-223.5,-0.9843343301461747,-20.721531939327665,-12.344345633555251,95.97533298339204,22488.40198663311,22634.354061257498,22780.306135881885,22471.75,22740.575,23009.4,0.002917282071562599,-72.60246950642977,-18.478382617894326,-54.124086888535444,-113.68274398484435,22.028267769901717,32.91436728972303,-0.143349137923869,-0.6255908909159528,1.0531922587134377,0.9639907833420693,0.7031416448092709,-0.3143843439823132,0.343137435264036,-1.4010127834041533,0.24044409475853967,-0.7048095056420182,0.8836866648389539,0,3,1,2
