Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736482380,55834.44,55908.48,55834.44,55895.73,0,79.70446954896943,2
15,1736482500,55889.3,55892.17,55784.89,55804.52,0,83.01900228020153,2
16,1736482620,55803.71,55811.28,55717.75,55733.89,0,84.10008405939679,2
17,1736482740,55734.87,55746.52,55665.71,55671.61,0,83.77200053488063,2
18,1736482860,55671.06,55722.19,55671.06,55698.11,0,80.60652873268047,2
19,1736482980,55698.05,55739.03,55690.21,55691.88,0,77.60080348624211,2
20,1736483100,55691.4,55722.6,55666.35,55707.58,0,75.6275217657349,2
21,1736483220,55707.05,55718.76,55600.45,55600.94,0,79.4912057245287,2
22,1736483340,55599.98,55600.36,55547.13,55552.99,0,77.2100571676116,2
23,1736483460,55554.39,55623.2,55542.29,55614.4,0,77.533087056003,2
24,1736483580,55610.54,55612.85,55535.52,55542.07,0,77.64884361262558,4
25,1736483700,55535.96,55535.96,55473.15,55504.14,0,76.90940021865302,4
26,1736483820,55500.89,55627.67,55500.89,55592.23,0,81.07868535363012,4
27,1736483940,55589.47,55604.06,55573.53,55587.47,0,76.90353700685651,4
28,1736484060,55599.03,55626.01,55564.19,55609.51,0,75.67144846243514,4
29,1736484180,55609.42,55633.91,55585.33,55633.91,0,73.48096681259162,4
30,1736484300,55633.42,55671.68,55620.19,55646.36,0,71.71948969933702,4
31,1736484420,55633.88,55675.73,55625.92,55674.82,0,69.97962606173276,2
32,1736484540,55674.92,55683.29,55639.97,55647.47,0,67.87931383104238,4
33,1736484660,55647.18,55705.7,55635.13,55705.7,0,68.08974533824811,2
34,1736484780,55705.21,55743.01,55675.48,55740.36,0,68.0462638760106,2
35,1736484900,55736.33,55736.67,55652.38,55656.51,0,69.58511110763223,2
36,1736485020,55656.02,55664.18,55603.15,55627.07,0,68.928461077712,4
37,1736485140,55627.07,55646.65,55612.87,55622.33,0,66.24492521064505,4
38,1736485260,55620.54,55633.94,55596.62,55598.1,0,64.04735969635776,4
39,1736485380,55596.67,55643.23,55594.71,55643.23,0,62.87301045617361,2
40,1736485500,55642.26,55687.47,55626.81,55683.53,0,62.706338754312775,2
41,1736485620,55684.63,55688.54,55594.37,55607.54,0,65.06683497448047,4
42,1736485740,55608.09,55612.2,55565.05,55586.4,0,63.72747556939708,4
43,1736485860,55591.44,55678.04,55586.1,55669.6,0,65.82949081967719,4
44,1736485980,55675.21,55700.89,55663.04,55678.35,0,63.7512347135692,4
45,1736486100,55677.09,55705.66,55649.4,55704.56,0,63.19638291090909,2
46,1736486220,55712.47,55724.25,55703.09,55716.14,0,60.09107495659034,2
47,1736486340,55715.6,55717.54,55660.42,55664.76,0,59.872130925314885,4
48,1736486460,55660.84,55673.15,55641.32,55673.15,0,57.81032068472716,4
49,1736486580,55679.97,55702.67,55677.72,55696.72,0,55.73461468027234,4
50,1736486700,55697.27,55724.78,55697.27,55720.04,0,53.70802173021442,4
51,1736486820,55721.4,55732.62,55705.04,55716.14,0,51.79812394291539,4
52,1736486940,55716.75,55794.06,55702.23,55783.83,0,54.71948516216928,1
53,1736487060,55784.8,55808.73,55761.93,55788.72,0,54.142446650040604,1
54,1736487180,55789.27,55831.74,55788.72,55829.8,0,53.33319125225625,4
55,1736487300,55829.25,55897.72,55829.25,55871.9,0,54.43306361331116,2
56,1736487420,55869.09,55885.82,55833.16,55881.81,0,54.3043878075694,2
57,1736487540,55872.9,55882.21,55821.13,55834.74,0,54.79554958924728,4
58,1736487660,55838.11,55846.26,55788.31,55805.54,0,55.02397223202516,4
59,1736487780,55805.27,55892.08,55805.27,55891.59,0,57.32342484078233,1
60,1736487900,55899.85,56010.38,55899.85,55981.87,0,61.76595997407718,2
61,1736488020,55980.83,55980.83,55954.28,55968.7,0,59.29796163530348,2
62,1736488140,55968.21,55997.02,55943.63,55943.63,0,58.87165642947771,2
63,1736488260,55943.08,55946.44,55887.44,55901.8,0,58.880910664504384,2
64,1736488380,55903.46,55903.46,55849.85,55868.33,0,58.501107726985694,2
65,1736488500,55867.79,55872.34,55841.69,55846.94,0,56.495515893179665,2
66,1736488620,55846.39,55858.65,55787.49,55830.67,0,57.550908160283925,4
67,1736488740,55829.16,55903.12,55824.45,55890.75,0,59.07001247369694,2
68,1736488860,55896.13,55949.36,55891.83,55914.51,0,59.0369401973658,2
69,1736488980,55923.16,55923.16,55859.69,55899.71,0,59.35550357847128,2
70,1736489100,55900.58,55920.48,55882.25,55882.25,0,57.838063176520514,2
71,1736489220,55878.88,55879.65,55824.4,55826.74,0,57.83892025212564,2
72,1736489340,55827.29,55832.33,55795.55,55796.51,0,56.32743206203205,2
73,1736489460,55792.75,55792.75,55683.58,55686.74,0,60.38863501107306,4
74,1736489580,55686.35,55696.61,55669.26,55675.1,0,58.01889161177532,4
75,1736489700,55672.37,55711.82,55661.39,55709.21,0,57.47472957978956,2
76,1736489820,55709.21,55734.14,55695.3,55698.8,0,56.13889428415464,2
77,1736489940,55701.25,55722.17,55694.94,55714.39,0,54.067084691573804,2
78,1736490060,55715.49,55715.49,55691.68,55701.27,0,51.89917111237872,2
79,1736490180,55700.11,55719.05,55685.77,55693.97,0,50.565406571359226,4
80,1736490300,55690.68,55707.65,55673.29,55704.79,0,49.40478784056035,2
81,1736490420,55707.41,55735.57,55696.6,55735.57,0,48.65759883398069,2
82,1736490540,55740.05,55740.05,55705.01,55705.01,0,47.682675376114574,2
83,1736490660,55706.89,55742.77,55706.89,55734.7,0,46.97239894403526,2
84,1736490780,55734.21,55752.23,55710.63,55720.37,0,46.58789515783186,2
85,1736490900,55719.99,55720.26,55676.66,55686.5,0,46.3819527338047,2
86,1736491020,55685.53,55686.5,55649.27,55649.86,0,45.72712433143578,2
87,1736491140,55651.49,55660.01,55554.55,55554.55,0,50.000530147685055,4
88,1736491260,55554.0,55639.79,55551.76,55635.62,0,52.720923796353084,4
89,1736491380,55636.44,55643.16,55620.35,55643.16,0,50.58150603781296,4
90,1736491500,55643.43,55731.11,55640.12,55728.32,0,53.47149372760497,2
91,1736491620,55728.81,55752.32,55712.79,55752.32,0,52.47449815505,2
92,1736491740,55754.34,55760.46,55725.85,55725.85,0,51.197065087131406,2
93,1736491860,55731.99,55741.86,55696.23,55696.23,0,50.79901322470738,2
94,1736491980,55692.81,55692.81,55640.09,55652.35,0,51.18087247956784,2
95,1736492100,55653.36,55654.33,55625.17,55634.23,0,49.606574087022764,2
96,1736492220,55631.73,55638.56,55606.72,55629.29,0,48.33650008294306,2
97,1736492340,55629.24,55629.25,55603.88,55619.74,0,46.697655210881706,2
98,1736492460,55620.29,55621.61,55601.25,55612.9,0,44.815073878642124,4
99,1736492580,55613.45,55649.63,55569.16,55578.2,0,47.36351386747032,4
