Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736489100,23590.65,23595.15,23506.9,23509.35,0,64.37114169285316,2
15,1736489700,23508.85,23534.05,23500.7,23519.5,0,61.06878621627448,2
16,1736490300,23518.9,23553.0,23508.8,23539.7,0,59.333790367002685,2
17,1736490900,23538.25,23539.85,23477.75,23523.4,0,59.60963371615698,2
18,1736491500,23520.1,23566.0,23513.9,23518.6,0,58.88138381162209,2
19,1736492100,23516.9,23525.75,23494.15,23503.75,0,56.30166380601908,2
20,1736492700,23502.95,23533.8,23497.15,23528.75,0,54.4854197948294,2
21,1736493300,23528.2,23542.9,23515.95,23537.1,0,51.99287099820134,2
22,1736493900,23537.65,23541.25,23513.95,23515.6,0,49.799511868263785,2
23,1736494500,23516.05,23533.8,23511.35,23517.75,0,47.41171557880852,2
24,1736495100,23516.55,23529.05,23508.35,23524.0,0,45.11605405840018,2
25,1736495700,23522.85,23536.3,23486.3,23501.0,0,45.5297860168707,2
26,1736496300,23501.35,23513.6,23484.5,23504.15,0,44.15622197490339,2
27,1736496900,23506.2,23528.5,23497.1,23509.15,0,43.102601713229014,2
28,1736497500,23508.4,23529.4,23496.3,23500.7,0,42.28554594045676,2
29,1736498100,23500.4,23508.5,23441.25,23441.25,0,44.30404925494802,2
30,1736498700,23440.95,23454.65,23415.9,23420.15,0,43.85916974001569,2
31,1736499300,23419.7,23441.9,23400.55,23416.6,0,43.659913013768914,2
32,1736499900,23417.0,23430.3,23403.15,23427.75,0,42.35922064283461,2
33,1736500500,23427.85,23437.95,23413.35,23426.4,0,40.97031858142529,2
34,1736501100,23426.7,23446.1,23396.85,23398.85,0,41.61349080697047,4
35,1736501700,23399.5,23431.75,23398.1,23412.2,0,40.99872417686551,2
36,1736502300,23414.6,23449.4,23413.55,23442.3,0,40.70715200287337,2
37,1736502900,23443.3,23445.4,23431.25,23437.35,0,38.679550573346084,2
38,1736739900,23195.4,23252.9,23172.7,23231.25,0,55.84761110562532,4
39,1736740500,23229.4,23270.9,23212.1,23243.65,0,56.070903134833266,4
40,1736741100,23241.85,23254.25,23210.05,23246.05,0,55.17685239838455,4
41,1736741700,23247.05,23247.05,23196.45,23207.9,0,54.833483497280035,4
42,1736742300,23208.2,23274.6,23206.35,23261.45,0,55.836425009380996,4
43,1736742900,23261.0,23273.2,23239.2,23273.2,0,54.20947033915221,4
44,1736743500,23278.7,23298.05,23258.5,23288.15,0,53.12059656582299,2
45,1736744100,23287.3,23336.75,23284.6,23334.1,0,53.048707581590996,2
46,1736744700,23333.5,23340.95,23277.05,23306.3,0,53.8503132937891,2
47,1736745300,23304.85,23331.75,23299.55,23321.75,0,52.254861499344024,2
48,1736745900,23321.75,23321.75,23274.65,23275.1,0,51.87584799796393,2
49,1736746500,23273.05,23288.85,23260.95,23275.0,0,50.11670174416639,2
50,1736747100,23274.8,23298.6,23265.25,23273.55,0,48.88888773688869,2
51,1736747700,23272.8,23274.2,23223.4,23240.2,0,49.02858561069956,2
52,1736748300,23239.0,23242.35,23210.2,23235.75,0,47.79685604177666,2
53,1736748900,23235.7,23263.0,23219.2,23223.75,0,47.50563258263593,2
