Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736497500,77653.38,77705.08,77443.3,77444.03,0,205.13169413818457,2
15,1736498700,77441.67,77452.8,77294.04,77338.64,0,200.195195681369,2
16,1736499900,77347.79,77394.13,77294.85,77371.12,0,189.81582141040238,2
17,1736501100,77370.73,77417.0,77273.44,77330.5,0,185.20324232618083,2
18,1736502300,77322.12,77450.59,77320.85,77422.4,0,179.82467095294143,2
19,1736739900,76629.9,76846.99,76535.24,76774.81,0,246.71010138462677,4
20,1736741100,76776.31,76796.89,76624.42,76671.73,0,239.8486905208491,4
21,1736742300,76672.44,76898.69,76670.88,76893.23,0,238.7589296312635,2
22,1736743500,76914.72,77114.11,76878.08,77109.94,0,238.51653081412607,2
23,1736744700,77110.08,77128.35,76928.41,77102.43,0,235.14854027807155,2
24,1736745900,77100.54,77100.54,76900.5,76959.27,0,232.29366843520796,2
25,1736747100,76962.94,77025.15,76782.03,76823.77,0,233.21079557275434,2
26,1736748300,76823.81,76892.44,76741.57,76770.41,0,226.32693501184517,2
27,1736749500,76770.09,76818.63,76729.76,76762.0,0,214.97346279091025,2
28,1736750700,76763.12,76777.62,76675.54,76753.29,0,205.75183644547764,2
29,1736751900,76752.19,76798.33,76705.08,76746.56,0,196.65548972746313,2
30,1736753100,76745.33,76747.72,76594.49,76613.71,0,193.17710667415412,2
31,1736754300,76614.28,76656.2,76585.03,76620.76,0,183.4883493664867,2
32,1736755500,76619.95,76628.65,76447.89,76502.49,0,183.27340315791008,2
33,1736756700,76499.4,76519.23,76408.48,76455.7,0,177.60153803656007,2
34,1736757900,76466.97,76517.3,76318.37,76323.43,0,179.2583498938027,1
35,1736759100,76323.14,76440.31,76249.72,76375.01,0,180.13313213668755,1
36,1736760300,76371.31,76393.67,76269.47,76365.15,0,175.83996838591895,1
37,1736761500,76364.98,76393.95,76318.17,76347.26,0,168.2005296796975,1
38,1736826300,76335.75,76779.49,76335.75,76633.84,0,189.13458684289608,4
39,1736827500,76633.49,76751.83,76586.15,76653.55,0,187.36069374217482,2
40,1736828700,76648.82,76678.45,76532.83,76574.39,0,184.2170156617284,4
41,1736829900,76574.64,76648.48,76517.57,76600.36,0,180.21776687769787,4
42,1736831100,76599.15,76722.9,76578.56,76688.32,0,177.53575163508012,2
43,1736832300,76689.2,76835.4,76675.84,76824.95,0,176.19644206123704,2
44,1736833500,76827.29,76835.61,76700.89,76730.54,0,173.11566158782068,2
45,1736834700,76731.79,76735.7,76578.05,76617.59,0,171.97016948412303,4
46,1736835900,76615.75,76653.55,76568.82,76602.27,0,165.5255714127487,4
47,1736837100,76604.01,76614.72,76531.49,76572.73,0,159.46105792032594,1
48,1736838300,76572.44,76648.76,76543.7,76614.95,0,155.46119576228682,2
49,1736839500,76607.52,76607.52,76480.58,76530.13,0,153.9137010494202,4
50,1736840700,76531.72,76559.0,76510.79,76525.79,0,146.17309190936024,4
51,1736841900,76526.14,76542.19,76489.97,76509.05,0,139.3053388050334,4
52,1736843100,76505.64,76614.97,76486.66,76595.91,0,138.5029443248999,2
53,1736844300,76596.87,76632.64,76546.54,76554.76,0,134.684701547092,1
54,1736845500,76554.43,76567.95,76512.9,76542.14,0,128.89057961460568,4
55,1736846700,76537.16,76608.2,76448.65,76514.13,0,131.11835758616033,4
56,1736847900,76514.09,76689.28,76492.77,76670.02,0,135.8639979643112,4
57,1736912700,76900.14,76901.16,76596.24,76605.45,0,148.1188090138468,4
58,1736913900,76605.93,76724.09,76555.94,76707.8,0,149.56932399656486,4
59,1736915100,76711.48,76773.6,76667.29,76742.39,0,146.4398746000237,4
60,1736916300,76745.57,76832.64,76744.02,76812.98,0,142.3787162973295,4
61,1736917500,76814.15,76991.05,76804.29,76966.89,0,145.5836865317853,2
62,1736918700,76968.22,76971.54,76789.61,76847.01,0,148.20635465330483,2
63,1736919900,76846.66,76875.04,76706.94,76708.83,0,149.64078934158948,4
64,1736921100,76708.79,76776.76,76689.26,76768.13,0,145.16314670374229,2
65,1736922300,76765.33,76822.26,76720.0,76729.57,0,142.0736394023782,2
66,1736923500,76729.71,76777.58,76669.74,76769.42,0,139.60986924606584,2
67,1736924700,76770.13,76869.88,76753.23,76857.72,0,137.95835711326268,2
68,1736925900,76857.49,76862.68,76729.74,76732.85,0,137.5975658246158,2
69,1736927100,76731.44,76731.44,76500.37,76543.39,0,144.41589681587894,4
70,1736928300,76542.18,76585.56,76479.7,76525.89,0,141.64643499715618,4
71,1736929500,76523.51,76636.89,76521.31,76604.79,0,139.77483946005034,4
72,1736930700,76604.59,76654.97,76547.22,76591.14,0,137.47628065200223,4
73,1736931900,76590.45,76729.35,76580.49,76680.25,0,138.29305622016747,1
74,1736933100,76682.0,76759.32,76681.11,76729.84,0,134.04519772005324,1
75,1736934300,76730.02,76778.56,76659.84,76774.13,0,132.94630328875215,1
76,1736999100,77319.5,77319.5,77064.42,77183.52,0,162.51100013418008,2
77,1737000300,77180.63,77182.85,76979.58,76980.8,0,165.48008634305924,4
78,1737001500,76980.43,77033.49,76932.02,76988.02,0,160.8937774900057,4
79,1737002700,76987.12,77037.99,76969.14,76989.99,0,154.3003192798241,4
80,1737003900,76991.23,77034.96,76895.51,76916.64,0,153.23675085661918,4
81,1737005100,76919.8,76972.57,76916.02,76942.66,0,146.31344025118779,4
82,1737006300,76940.59,76958.5,76908.97,76930.48,0,139.38443262038422,4
83,1737007500,76933.6,77022.63,76927.49,76986.54,0,136.217365619824,4
84,1737008700,76986.87,77013.02,76969.19,76982.56,0,129.6051813333875,4
85,1737009900,76980.98,77013.0,76957.15,77009.92,0,124.3272542389905,4
86,1737011100,77015.01,77067.29,76994.03,77057.09,0,120.67335769042313,2
87,1737012300,77057.18,77095.77,77019.14,77068.89,0,117.52241043039632,2
88,1737013500,77069.43,77085.43,77041.51,77075.26,0,112.25734808166808,2
89,1737014700,77074.63,77088.58,77035.45,77052.32,0,108.02818754612025,2
90,1737015900,77051.77,77088.04,77051.09,77070.96,0,102.94472446993495,2
91,1737017100,77072.46,77072.46,76930.28,76937.88,0,105.75054978218243,1
92,1737018300,76937.46,76990.77,76920.28,76959.54,0,103.22918075777402,4
93,1737019500,76957.31,77037.69,76940.32,76998.93,0,102.81024227287955,4
94,1737020700,76998.88,77159.27,76985.65,77151.11,0,107.87285756479183,2
95,1737085500,77069.19,77069.19,76557.79,76738.68,0,142.57805177136026,2
96,1737086700,76734.08,76756.99,76511.81,76661.79,0,149.9127279207871,2
97,1737087900,76659.76,76722.49,76597.07,76597.69,0,148.16192507645553,4
98,1737089100,76597.87,76793.34,76584.82,76700.07,0,152.47624175313595,2
99,1737090300,76698.32,76713.89,76357.38,76366.45,0,167.05957833943222,4
100,1737091500,76367.57,76391.9,76263.29,76374.38,0,164.31151816640923,4
101,1737092700,76377.0,76518.57,76363.36,76508.96,0,163.66104448731997,4
102,1737093900,76502.56,76506.9,76388.58,76468.6,0,160.56792859144764,4
103,1737095100,76468.4,76649.88,76459.02,76643.67,0,162.73269604432807,4
104,1737096300,76644.84,76812.99,76600.42,76690.54,0,166.29410455596098,2
105,1737097500,76689.43,76755.04,76622.14,76695.72,0,163.90781520823197,2
106,1737098700,76696.73,76739.07,76616.06,76619.41,0,160.9854098652521,1
107,1737099900,76615.46,76635.01,76519.68,76564.64,0,157.72313491364145,4
108,1737101100,76571.56,76600.62,76498.73,76575.48,0,153.73372043946486,4
109,1737102300,76574.02,76644.09,76541.51,76617.76,0,150.07874889840465,1
110,1737103500,76614.44,76715.06,76593.3,76683.72,0,148.05539800250065,1
111,1737104700,76684.74,76736.56,76660.76,76679.31,0,142.8929166205105,1
112,1737105900,76677.65,76760.12,76589.55,76616.11,0,144.87034252558624,1
113,1737107100,76615.29,76658.07,76597.16,76628.38,0,138.8717910714196,1
114,1737344700,76978.53,77017.54,76623.7,76629.01,0,157.08770898235133,4
115,1737345900,76622.77,76751.39,76584.84,76684.11,0,157.763721410266,4
116,1737347100,76683.92,76799.43,76682.46,76768.39,0,154.84934574533926,4
117,1737348300,76767.66,76874.65,76763.92,76873.83,0,151.69742319242482,1
118,1737349500,76875.37,76916.36,76830.02,76887.32,0,147.0282920433545,1
119,1737350700,76882.69,76936.93,76856.02,76905.44,0,142.3048582138558,1
120,1737351900,76908.94,77190.63,76907.78,77173.13,0,152.5123417980044,2
121,1737353100,77174.46,77266.29,77158.58,77228.39,0,149.31176631883622,2
122,1737354300,77223.6,77239.23,77145.75,77182.26,0,145.3233106500387,2
123,1737355500,77181.96,77269.52,77120.35,77129.83,0,145.59810439478028,4
124,1737356700,77131.26,77216.57,77127.12,77162.03,0,141.5871159181841,4
125,1737357900,77162.74,77243.09,77110.02,77227.51,0,140.97869280283322,2
126,1737359100,77227.4,77318.94,77133.48,77166.51,0,144.1562088118319,2
127,1737360300,77164.36,77186.22,77137.78,77182.43,0,137.3187777199056,2
128,1737361500,77183.04,77191.13,77115.96,77184.17,0,132.87924225844884,2
