Unnamed: 0,datetime,open,high,low,close,volume,delta_close,log_return,SMA_5,EMA_5,WMA_5,ROLL_STD_5,SMA_10,EMA_10,WMA_10,ROLL_STD_10,SMA_20,EMA_20,WMA_20,ROLL_STD_20,SMA_50,EMA_50,WMA_50,ROLL_STD_50,SMA_100,EMA_100,WMA_100,ROLL_STD_100,RSI_14,MOM_10,ROC_10,TSI_13_25_13,TSIs_13_25_13,ATR,KCLe_20_1.5,KCBe_20_1.5,KCUe_20_1.5,DCL_20_20,DCM_20_20,DCU_20_20,ROLL_VOL_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_20,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,SKEW_5,KURT_5,SKEW_10,KURT_10,SKEW_20,KURT_20,SKEW_50,KURT_50,SKEW_100,KURT_100,ACF_1,hour,day_of_week,month,signal
99,1740455100,74440.3,74785.08,74400.37,74670.3,0,213.47000000000116,0.0028629283726760903,74672.644,74731.27422199988,74591.44466666666,332.82590663924714,75121.35,75021.77647165715,74874.9101818182,541.5620660643276,75519.06,75432.54341421618,75273.78904761904,564.7127134170864,76547.1422,76072.74793125072,75967.49653333334,1143.4863257782972,76594.4129,76594.4129,76415.74460792079,892.369335183779,31.855807411135117,-1204.229999999996,-1.587133389821322,-33.16864149276742,-25.148465580888587,366.3855997835442,74906.05366369612,75432.54341421618,75959.03316473625,74387.44,75363.01000000001,76338.58,0.003395908082392828,-501.7961083000846,-89.20694945813528,-412.5891588419493,-136.16516765781685,8.84741905140045,3.1076090773948195,1.9055577040370777,3.63903180339665,-0.17253236292042323,-1.920091166511818,-0.9920656303716425,-0.3333503279129197,0.13155075944248432,-0.93196221479885,-0.00356430598315719,-0.06758280304860188,0.8853951020273397,0,3,1,2
100,1740465900,74670.97,74735.77,74563.79,74582.99,0,-87.30999999999767,-0.0011699575930173539,74539.584,74681.84614799992,74561.56,88.37001884260953,75008.05799999999,74941.99711317403,74777.02654545456,521.4919159870608,75455.05750000001,75351.6335652432,75184.63952380951,595.3807684595399,76487.1112,76014.32605159383,75890.47095686274,1166.470356229314,76563.40580000001,76554.58274356434,76375.91445148515,907.8730369932445,30.855343982446367,-1132.9199999999983,-1.496277334578688,-33.98714699562602,-26.411134354422508,352.49108366007624,74850.71712429648,75351.6335652432,75852.55000618992,74387.44,75363.01000000001,76338.58,0.003395766665021026,-507.2893175624631,-75.76012697641102,-431.5291905860521,-115.1664828706921,16.060198347484455,8.302539132961636,0.8376646586598664,-0.4680684887967388,0.27704512455600044,-1.8292707606305838,-0.7252907287178508,-0.9918441468849423,0.16844917366780546,-0.9142859421654211,-0.0286866256903144,-0.04419078925763382,0.902173016950856,0,3,1,2
101,1740476700,74584.67,74610.89,74474.34,74506.01,0,-76.98000000001048,-0.0010326718515924788,74537.018,74623.23409866661,74550.36866666666,89.30428192557878,74884.431,74862.72672896057,74685.7450909091,472.3132510066976,75400.72200000001,75271.09798760098,75094.25404761905,630.6963650026295,76436.5052,75955.17640251172,75812.78071372549,1196.6543137741962,76535.1609,76514.01694666209,76335.17394059406,927.4913389952949,29.96187358094381,-1236.270000000004,-1.632205948909914,-34.92083215696688,-27.626805469071705,337.058054951372,74798.38073150633,75271.09798760098,75743.81524369563,74387.44,75363.01000000001,76338.58,0.003045323827008854,-511.95289384992793,-64.33896261110061,-447.6139312388273,-110.80497276396376,22.947183843547567,15.951600414144158,0.9384463825256899,-0.45820560986324094,0.6908177155293933,-1.2859958762809147,-0.5220906260570103,-1.429480180525853,0.18974174204242567,-0.9406692853057972,-0.05198571696247152,-0.051762682781677304,0.9269129286603468,0,3,1,2
102,1740627900,74706.6,74834.09,74556.41,74607.49,0,101.48000000001048,0.001361111041817552,74564.72400000002,74617.98606577775,74573.85933333333,84.25751942849219,74773.598,74816.32005096773,74635.39218181818,375.7019168552757,75330.353,75207.89722687709,75018.70814285714,637.0484369101304,76384.7248,75902.32595535439,75741.05462745097,1218.9048664694717,76507.01180000001,76476.26393781729,76297.00223960396,942.8800865426778,32.727384183162506,-1108.3300000000017,-1.4638024127586569,-34.95363026870967,-28.673494726162843,336.4164307758686,74733.33209041049,75207.89722687709,75682.46236334369,74387.44,75363.01000000001,76338.58,0.0031089185065716076,-501.6772012677393,-43.25061602312957,-458.4265852446097,-82.72789734695102,27.38816748408846,22.131849891706825,-0.1374478772845548,-1.1772525036484716,0.9537761023052052,-1.1558020264552107,-0.30214386412893945,-1.666731552336001,0.23539612592440057,-0.9560456846483847,-0.05472937504951508,-0.07891058559302006,0.9271978861667299,0,3,1,2
103,1740638700,74606.41,74688.54,74570.05,74602.79,0,-4.7000000000116415,-6.299834034982067e-05,74593.916,74612.92071051849,74586.548,59.04311797526893,74704.178,74777.49640533722,74604.33618181819,329.5471971185969,75260.1085,75150.2679671745,74949.41642857142,635.88619334538,76333.0548,75851.36376102676,75671.17483137254,1238.8277870982035,76485.41970000001,76439.16544399913,76259.29487722772,961.5206953207979,32.663056233493194,-694.2000000000116,-0.9219492040784254,-34.99761008835627,-29.576939777904762,320.8427171759192,74703.97236751424,75150.2679671745,75596.56356683475,74387.44,75363.01000000001,76338.58,0.003126259413364119,-488.28425464332395,-23.8861355189714,-464.39811912435255,-78.55906930150218,34.824993754427474,28.386781694021167,-0.46910028347456395,1.648961055962373,1.6404455455388798,1.3104417045032233,-0.09227217207658006,-1.773267816481229,0.2856125773185219,-0.9618905481615823,-0.06310469866200785,-0.150019263494155,0.9314192921645341,0,3,1,2
104,1740649500,74610.61,74636.73,74520.78,74564.78,0,-38.00999999999476,-0.000509628209706228,74572.812,74596.87380701234,74576.836,41.02394447443898,74622.728,74738.8206952759,74578.99109090908,229.67132630939733,75201.7205,75094.50720839598,74883.19466666668,643.7873462523553,76266.853,75800.90949588847,75601.83072156862,1243.189510234082,76467.416,76402.0489005536,76221.26240792079,980.4640286727449,32.113315079065345,-814.5,-1.0805356591360384,-35.17454966550119,-30.376598333275684,306.20094065504514,74674.15166584624,75094.50720839598,75514.86275094573,74387.44,75363.01000000001,76338.58,0.0031203969475195135,-475.2588491154311,-8.688583992862789,-466.5702651225683,-74.8200650524078,41.293301283594595,34.50215417403684,-1.3815603798884237,1.7897990404514974,2.679499505110054,7.801207298566845,0.11748218544784886,-1.796213520383155,0.34746165101621246,-0.8921214633830769,-0.08075883853785883,-0.2212586707884543,0.9392661974610237,0,3,1,2
105,1740714300,74201.77,74282.43,73538.95,73565.66,0,-999.1199999999953,-0.013489936997090453,74369.34599999999,74253.13587134157,74241.11866666666,451.10734579503566,74454.465,74525.51875068029,74386.79690909092,319.3188640160199,75079.607,74948.90271235826,74727.37938095239,710.939588107229,76166.88059999999,75713.25265291244,75495.90158431373,1255.5918721762544,76439.6,76345.88278371096,76163.8018930693,1022.4650292811998,21.750542109105606,-1682.62999999999,-2.236103969937377,-38.912698632678435,-31.596041233190366,357.62448326727844,74422.03388814659,74948.90271235826,75475.77153656994,73538.95,74938.765,76338.58,0.004510436839757011,-539.3395843956969,-58.21545541850281,-481.12412897719406,-145.4215987466054,28.004898591653255,34.707731209891776,-2.1916692829583413,4.834489981397418,-2.906499145742414,8.837847450404615,-0.13226660031977333,-0.8171248933383015,0.244723269996823,-0.7046012052028753,-0.22349256893372646,0.0013118640736591836,0.8993150692304018,0,3,1,2
106,1740725100,73565.5,73664.68,73159.6,73250.74,0,-314.91999999999825,-0.004289990532156447,74118.29199999999,73919.00391422772,73868.25,657.9234623953171,74327.655,74293.74079601114,74167.93781818182,494.6022876175072,74947.077,74787.1729302289,74553.20157142857,792.1154960717718,76063.922,75616.68352926882,75381.54312941177,1279.6843116095135,76406.08469999999,76284.59282759787,76100.65615049504,1070.8633254212248,19.603271981747334,-1268.0999999999913,-1.7017173106827634,-42.78928840648287,-33.195076543660726,368.16110454539717,74238.3278035612,74787.1729302289,75336.0180568966,73159.6,74749.09,76338.58,0.004516899600448657,-608.5207919868262,-101.91733040770572,-506.6034615791205,-170.5473854373177,13.355293025230237,27.55116430015936,-0.7343463069466281,-2.583850753324415,-1.799646039254347,1.9222646719204022,-0.31748740888484456,-0.2978456677260811,0.11880705576817527,-0.48056971090102535,-0.37090652595121293,0.2679980024307959,0.922179014871503,0,3,1,2
107,1740735900,73249.83,73255.84,73141.27,73193.89,0,-56.85000000000582,-0.0007764026971255458,73835.572,73677.29927615181,73560.116,697.6755176801313,74200.148,74093.76792400911,73961.79872727273,605.9481484929348,74796.4925,74635.43169877853,74386.23138095239,825.8269618158733,75960.075,75521.6720183171,75268.99285490197,1297.9317751090275,76372.8823,76223.3907914078,76037.04833465347,1117.91815433221,19.2341211482705,-1275.070000000007,-1.7122167410421831,-45.934036262303586,-35.014927932038276,350.0409319141265,74122.49039369823,74635.43169877853,75148.37300385883,73141.27,74703.31,76265.35,0.004437571168534935,-660.3229256609484,-122.97557126546235,-537.347354395486,-170.74800676508792,0.0,13.786730538961164,0.4361152861989017,-3.1405670689513685,-1.088190439130843,-0.8509750952127477,-0.43176185329296124,-0.38228329343304807,0.012823990285919528,-0.35383780140162274,-0.47959749612552954,0.4034593351539459,0.9310048859738538,0,3,1,2
108,1740973500,73427.65,73649.72,72784.54,72969.7,0,-224.19000000000233,-0.003067661047631216,73508.954,73441.43285076787,73271.49200000001,627.4389976565395,74051.435,73889.39193782563,73738.08090909092,709.5788653880096,74646.60399999999,74476.79058460913,74212.25114285715,872.8195246707744,75853.7868,75421.59468426545,75151.72324705882,1321.1240006956011,76335.8791,76158.96127078586,75969.65858613861,1168.097798641911,17.8098095387663,-1487.1300000000047,-1.9973050155371974,-49.02306869532367,-37.016090898221904,386.8488822041168,73889.10368953647,74476.79058460913,75064.4774796818,72784.54,74376.685,75968.83,0.004351331343471476,-711.2676979052048,-139.13627480777495,-572.1314230974299,-166.47836093325452,0.0,4.451764341743412,1.6394080972024343,2.82033116707661,-0.609717426863612,-1.8396847512442858,-0.46473559413731985,-0.4954740325528313,-0.09813181604686241,-0.24159103142485436,-0.5784616254078676,0.5307239779446702,0.9384449494861608,0,3,1,1
