Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736484900,22872.65,22872.9,22825.05,22829.65,0,46.66610569782132,4
15,1736485200,22830.15,22837.55,22808.6,22824.3,0,44.78013775846852,4
16,1736485500,22825.7,22848.15,22795.1,22795.1,0,45.630713281754815,4
17,1736485800,22795.6,22845.1,22791.55,22835.75,0,46.42041574870336,4
18,1736486100,22833.75,22853.95,22820.9,22842.65,0,45.12381402875071,4
19,1736486400,22839.3,22855.5,22823.25,22852.75,0,43.9064697830299,4
20,1736486700,22849.9,22863.65,22849.9,22863.45,0,41.11935169558996,4
21,1736487000,22863.85,22902.35,22863.85,22900.35,0,40.91845254680773,4
22,1736487300,22899.4,22927.9,22899.4,22909.4,0,39.815376024226765,4
23,1736487600,22909.95,22936.8,22884.8,22936.8,0,40.87917562905703,4
24,1736487900,22937.9,22979.35,22937.9,22974.6,0,41.02276982106676,2
25,1736488200,22972.8,22978.3,22922.55,22932.45,0,42.2703523818967,2
26,1736488500,22929.5,22941.15,22904.6,22924.15,0,41.792119109041984,4
27,1736488800,22923.65,22966.45,22923.35,22948.5,0,41.900145592846016,2
28,1736489100,22948.45,22951.4,22909.6,22909.6,0,41.89196526765702,2
29,1736489400,22910.45,22911.45,22855.75,22858.75,0,43.00841523317075,4
30,1736489700,22858.3,22892.1,22847.85,22871.0,0,43.107866210909606,2
31,1736490000,22868.4,22880.3,22862.2,22871.6,0,41.121956102023645,2
32,1736490300,22872.7,22893.0,22858.9,22891.85,0,40.56874878207463,2
33,1736490600,22888.65,22903.1,22879.55,22881.65,0,39.237757082527736,2
34,1736490900,22881.0,22883.9,22849.5,22850.15,0,38.86195627183048,4
35,1736491200,22850.55,22871.25,22828.95,22870.0,0,39.12736683211771,2
36,1736491500,22868.55,22906.6,22866.4,22897.45,0,39.20969710146429,2
37,1736491800,22895.05,22898.6,22851.6,22858.55,0,39.8044758372193,2
38,1736492100,22855.85,22862.0,22837.9,22846.25,0,38.61133136861639,2
39,1736492400,22846.45,22863.1,22828.25,22835.2,0,38.326858237240785,2
40,1736492700,22836.7,22853.0,22832.8,22839.8,0,36.96164357981914,2
41,1736493000,22838.35,22863.8,22836.55,22852.75,0,36.23304757241957,2
42,1736493300,22852.15,22861.3,22837.5,22858.75,0,35.30362453404904,2
43,1736493600,22856.85,22861.45,22837.6,22851.8,0,34.45025554536573,2
44,1736493900,22852.15,22852.9,22819.55,22821.85,0,34.36853094143467,2
45,1736494200,22821.65,22833.95,22814.25,22817.05,0,33.282079755959174,2
46,1736494500,22817.25,22833.85,22815.8,22829.7,0,32.15685690966313,2
47,1736494800,22827.55,22843.55,22808.25,22821.55,0,32.38848096127042,2
48,1736495100,22822.8,22823.65,22802.75,22817.55,0,31.54378525116803,4
49,1736495400,22815.75,22839.2,22813.95,22837.85,0,31.082000176965956,2
50,1736495700,22835.8,22850.25,22790.0,22791.7,0,33.21795269126722,4
51,1736496000,22790.75,22817.2,22786.8,22804.55,0,33.01196688547855,2
52,1736496300,22804.25,22814.5,22799.0,22806.5,0,31.734015763249076,2
53,1736496600,22805.1,22822.6,22792.1,22808.35,0,31.644101506780693,2
54,1736496900,22807.45,22829.95,22799.9,22818.1,0,31.52811666193777,2
55,1736497200,22816.0,22821.25,22799.95,22806.7,0,30.7849201923525,2
56,1736497500,22804.2,22821.8,22798.65,22813.75,0,30.230834315146698,2
57,1736497800,22817.35,22827.45,22796.6,22801.4,0,30.275717421247,2
58,1736498100,22801.15,22809.2,22782.25,22799.65,0,30.034892851647506,2
59,1736498400,22802.5,22806.3,22747.65,22751.35,0,32.10495593919139,2
60,1736498700,22750.25,22766.05,22742.05,22750.75,0,31.51916518347748,2
61,1736499000,22751.15,22755.15,22729.4,22732.1,0,31.102548061391225,2
62,1736499300,22731.35,22737.35,22686.85,22729.2,0,32.50222450677804,2
63,1736499600,22730.05,22735.35,22702.55,22719.0,0,32.523695659467954,2
64,1736499900,22720.1,22730.35,22702.4,22706.1,0,32.194131537184155,4
65,1736500200,22707.3,22730.0,22700.05,22726.2,0,32.03252892054569,2
66,1736500500,22725.75,22737.3,22704.2,22704.85,0,32.10935403859316,4
67,1736500800,22708.0,22721.3,22704.5,22719.95,0,31.008146376251673,2
68,1736501100,22721.4,22739.35,22694.5,22697.15,0,32.003296799676626,4
69,1736501400,22698.5,22714.75,22684.85,22686.15,0,31.85215213441077,4
70,1736501700,22689.3,22714.35,22684.65,22713.75,0,31.697563507078236,4
