Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736497500,48924.3,48972.7,48795.6,48800.55,0,157.97182096263322,2
15,1736498700,48800.15,48833.5,48637.6,48728.2,0,162.00946506357744,2
16,1736499900,48731.5,48759.25,48669.6,48715.65,0,154.56711740849147,2
17,1736501100,48719.8,48759.05,48631.2,48636.4,0,151.9029161643784,4
18,1736502300,48637.0,48793.75,48637.0,48779.8,0,152.4311494222467,2
19,1736739900,48264.25,48468.0,48178.35,48394.75,0,194.89024606216066,2
20,1736741100,48390.75,48395.0,48116.4,48135.6,0,202.62686016102265,4
21,1736742300,48136.5,48461.35,48134.05,48461.35,0,213.91246564635594,2
22,1736743500,48475.35,48595.5,48415.7,48579.5,0,210.88240535180543,2
23,1736744700,48580.0,48606.35,48385.75,48445.85,0,211.73081670756025,2
24,1736745900,48445.85,48510.85,48339.9,48482.3,0,208.2260267808267,2
25,1736747100,48483.0,48573.05,48376.2,48412.25,0,207.26233350986877,2
26,1736748300,48410.05,48416.85,48272.5,48288.95,0,202.00273250126935,2
27,1736749500,48288.6,48333.85,48251.45,48282.35,0,192.12395628030868,2
28,1736750700,48279.75,48301.35,48242.15,48284.1,0,181.26615258760128,2
29,1736751900,48283.85,48334.7,48232.9,48250.55,0,174.84090923938422,2
30,1736753100,48251.0,48264.4,48154.65,48180.4,0,169.62712542154645,2
31,1736754300,48183.65,48212.95,48145.55,48199.65,0,161.50912446677336,2
32,1736755500,48198.2,48198.2,48062.85,48078.45,0,159.56247764558253,2
33,1736756700,48073.05,48117.5,48015.95,48049.85,0,155.02547394424462,1
34,1736757900,48048.1,48082.95,47976.45,47984.85,0,151.25597660557446,1
35,1736759100,47990.15,48056.1,47898.35,48021.65,0,151.75730309351616,1
36,1736760300,48021.7,48072.65,47966.6,48036.2,0,148.2490258115124,1
37,1736761500,48037.45,48118.85,48021.4,48050.6,0,144.370591205916,1
38,1736826300,48266.9,48617.9,48235.2,48564.15,0,176.50257000881157,4
39,1736827500,48567.1,48709.45,48501.9,48600.35,0,178.85071718468848,4
40,1736828700,48600.35,48600.35,48498.55,48555.4,0,173.04768352663916,4
41,1736829900,48556.05,48618.9,48433.0,48579.55,0,174.01190203315295,4
42,1736831100,48580.55,48768.1,48580.55,48733.55,0,175.09868651666483,2
43,1736832300,48733.55,48806.5,48685.8,48784.5,0,171.04563309585157,2
44,1736833500,48782.9,48788.75,48676.4,48676.4,0,166.6858483281625,2
45,1736834700,48673.7,48681.6,48533.85,48550.5,0,165.28333058822957,1
46,1736835900,48553.75,48612.0,48496.95,48531.4,0,161.5724984412735,1
47,1736837100,48530.55,48530.55,48430.65,48479.8,0,157.09037557478342,4
48,1736838300,48476.55,48592.6,48455.25,48548.3,0,155.63895561595288,1
49,1736839500,48544.8,48583.7,48530.25,48571.15,0,148.1411887604681,1
50,1736840700,48571.1,48618.35,48555.25,48595.25,0,141.91368114753098,1
51,1736841900,48593.25,48656.85,48559.1,48655.3,0,138.68541848862807,4
52,1736843100,48653.85,48927.9,48643.9,48907.35,0,149.28987735571036,2
53,1736844300,48907.45,49007.35,48793.8,48803.55,0,153.97207131157614,2
54,1736845500,48803.6,48803.6,48629.95,48674.85,0,155.40381295164607,4
55,1736846700,48670.1,48736.6,48588.4,48727.45,0,154.88036875070716,4
56,1736847900,48728.15,48910.75,48717.3,48884.6,0,157.67946650495315,2
57,1736912700,48832.75,49013.5,48713.55,48723.1,0,167.9926082148248,4
58,1736913900,48726.15,48885.8,48653.0,48872.4,0,172.68549406670894,4
59,1736915100,48872.4,48917.95,48800.35,48917.85,0,168.70052041850826,2
60,1736916300,48914.15,48952.5,48868.0,48927.15,0,162.6148751839725,2
61,1736917500,48926.5,49057.3,48925.25,49041.35,0,160.40764936687506,2
62,1736918700,49038.4,49083.65,48921.95,48997.05,0,160.50090247795876,2
63,1736919900,48996.35,49023.05,48849.35,48868.75,0,161.45262565436633,2
64,1736921100,48868.0,48954.85,48833.8,48947.75,0,158.5413572068973,2
65,1736922300,48948.2,48978.15,48911.0,48920.4,0,151.96015542880917,2
66,1736923500,48918.8,48933.9,48838.7,48874.9,0,147.87516828007466,2
67,1736924700,48874.65,48928.75,48865.35,48892.6,0,141.79883727661797,2
68,1736925900,48891.6,48892.0,48792.0,48798.2,0,138.83687557156813,2
69,1736927100,48796.25,48797.75,48571.0,48587.6,0,145.18672351772716,4
70,1736928300,48587.8,48613.3,48522.4,48573.9,0,141.28731978283636,4
71,1736929500,48576.7,48663.4,48570.95,48636.1,0,137.78075243829014,4
72,1736930700,48636.2,48701.05,48612.5,48678.9,0,134.24725214440033,4
73,1736931900,48679.55,48791.6,48667.7,48787.3,0,133.50484252494002,1
74,1736933100,48785.55,48819.6,48714.9,48735.7,0,131.4387739534505,1
75,1736934300,48737.3,48784.05,48699.6,48783.35,0,128.06944045613812,1
76,1736999100,49082.9,49428.1,49038.45,49401.7,0,165.107816841032,2
77,1737000300,49399.1,49404.8,49227.65,49258.25,0,165.97084225940782,4
78,1737001500,49253.9,49325.85,49202.1,49231.2,0,162.9457280360039,4
79,1737002700,49231.3,49340.85,49229.0,49302.4,0,159.28553984391448,2
80,1737003900,49302.6,49356.85,49170.95,49190.95,0,161.19164697126348,4
