Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736482380,22902.45,22921.35,22898.95,22910.0,0,32.808371438693655,2
15,1736482500,22910.6,22910.65,22868.5,22881.8,0,33.802834458302776,2
16,1736482620,22882.25,22882.25,22854.7,22864.45,0,33.159715167308725,2
17,1736482740,22864.7,22868.65,22835.75,22841.35,0,33.13381665957393,2
18,1736482860,22841.65,22854.25,22833.1,22842.0,0,31.971680972513862,2
19,1736482980,22841.75,22857.05,22836.9,22842.3,0,30.85382613365255,2
20,1736483100,22840.35,22860.05,22831.4,22853.05,0,30.65014434586788,2
21,1736483220,22851.7,22852.4,22803.9,22806.85,0,32.32477989862435,2
22,1736483340,22807.5,22809.55,22791.2,22793.95,0,31.08346166220905,4
23,1736483460,22792.7,22816.95,22790.0,22814.8,0,30.722582664910387,2
24,1736483580,22812.15,22814.3,22793.45,22797.85,0,29.917083021609507,2
25,1736483700,22795.0,22795.0,22765.8,22783.35,0,30.097768051557882,4
26,1736483820,22785.0,22828.0,22778.25,22816.15,0,31.7407352284317,4
27,1736483940,22812.35,22827.45,22808.05,22822.8,0,30.721432749514708,4
28,1736484060,22819.5,22836.4,22807.4,22820.8,0,30.580818676720995,4
29,1736484180,22819.45,22843.45,22812.0,22842.8,0,30.65109641553112,4
30,1736484300,22840.95,22845.55,22823.55,22829.15,0,29.95814332845765,4
31,1736484420,22824.85,22844.35,22824.5,22842.0,0,29.15544133666209,4
32,1736484540,22842.4,22857.9,22835.6,22838.1,0,28.615352467717553,4
33,1736484660,22838.7,22864.9,22838.0,22864.5,0,28.481199250841115,2
34,1736484780,22863.75,22877.4,22856.5,22872.15,0,27.89228567458623,2
35,1736484900,22872.65,22872.9,22840.3,22842.85,0,28.25571243572471,2
36,1736485020,22840.5,22847.0,22825.05,22839.3,0,27.771715652107027,2
37,1736485140,22838.25,22844.75,22829.3,22835.05,0,26.830969887360197,2
38,1736485260,22835.2,22836.0,22808.6,22808.6,0,26.874201838455136,4
39,1736485380,22811.8,22827.45,22810.55,22824.3,0,26.267323688122577,2
40,1736485500,22825.7,22846.35,22817.05,22842.75,0,26.495728086612534,2
41,1736485620,22845.2,22848.15,22810.7,22815.65,0,27.317549719013552,4
42,1736485740,22817.25,22817.25,22791.55,22802.75,0,27.19663101699755,4
43,1736485860,22803.8,22839.9,22798.3,22834.35,0,28.26977501487544,1
44,1736485980,22832.5,22845.1,22827.05,22835.75,0,27.510672214735195,1
45,1736486100,22833.75,22853.0,22820.9,22850.2,0,27.850589049811767,4
46,1736486220,22849.8,22853.95,22846.9,22852.35,0,26.31400977828408,2
47,1736486340,22851.35,22853.8,22823.25,22824.95,0,26.62616776458104,4
48,1736486460,22824.1,22850.25,22824.1,22848.85,0,26.591157316342898,4
