Unnamed: 0,datetime,open,high,low,close,volume,ATR,signal
14,1736483220,49053.35,49054.4,48922.0,48937.95,0,95.32428888190678,2
15,1736483400,48936.45,48977.3,48911.85,48966.95,0,92.14402161531652,2
16,1736483580,48961.95,48963.85,48860.25,48860.85,0,93.6411395321437,4
17,1736483760,48860.3,48985.8,48838.05,48953.45,0,99.03681494023311,4
18,1736483940,48943.5,48983.2,48934.7,48962.25,0,94.13598594553366,4
19,1736484120,48958.6,49017.65,48942.45,49015.35,0,92.34540442273399,4
20,1736484300,49011.1,49039.75,48984.95,49012.35,0,88.87538699298405,4
21,1736484480,49011.4,49071.55,49005.15,49013.3,0,86.84088019335901,4
22,1736484660,49012.35,49079.1,49011.05,49077.7,0,85.17176894928062,2
23,1736484840,49077.1,49111.7,49023.55,49029.65,0,85.4317885462039,2
24,1736485020,49027.6,49042.3,48990.05,49009.55,0,82.58007522516658,4
25,1736485200,49015.1,49021.45,48971.75,48972.35,0,79.79471722157018,4
26,1736485380,48979.55,49060.3,48977.2,49059.0,0,80.47651570421804,2
27,1736485560,49057.1,49064.3,48977.0,48992.1,0,81.04011214549988,4
28,1736485740,48994.85,49051.05,48939.65,49048.75,0,83.52003910284711,4
29,1736485920,49047.2,49070.75,49026.95,49051.95,0,80.30847155205723,4
30,1736486100,49047.6,49093.55,49022.75,49083.2,0,79.5468426903655,4
31,1736486280,49077.7,49084.85,49014.8,49025.1,0,78.79268494886747,4
32,1736486460,49022.45,49076.1,49022.45,49062.45,0,76.81188114508504,4
33,1736486640,49059.25,49088.1,49048.5,49085.35,0,73.90163753300466,4
34,1736486820,49084.85,49100.2,49073.85,49088.5,0,70.20778857985425,4
35,1736487000,49088.35,49167.5,49088.35,49157.7,0,70.89811061496468,4
36,1736487180,49154.95,49229.35,49147.4,49224.05,0,71.7464015844275,4
37,1736487360,49217.55,49245.35,49190.35,49234.05,0,70.46783723429118,2
38,1736487540,49236.7,49244.55,49177.0,49177.4,0,70.246155123251,4
39,1736487720,49171.75,49273.65,49159.2,49273.65,0,73.58933468882928,4
40,1736487900,49275.85,49359.35,49274.85,49324.95,0,74.50144298567508,2
41,1736488080,49322.75,49350.45,49302.15,49305.65,0,72.53573382526652,2
42,1736488260,49302.75,49306.85,49212.85,49222.15,0,74.14027875830189,4
43,1736488440,49217.25,49250.8,49217.25,49226.9,0,71.11604088221493,4
44,1736488620,49224.1,49240.8,49173.8,49214.35,0,70.81031026146907,4
45,1736488800,49212.15,49301.65,49212.15,49263.25,0,72.19459582173876,2
46,1736488980,49257.85,49279.7,49213.2,49277.3,0,71.77392514368934,2
47,1736489160,49273.4,49275.15,49189.05,49206.6,0,72.98807769835255,2
48,1736489340,49205.15,49216.15,49142.3,49146.7,0,73.0514509217662,2
49,1736489520,49140.6,49142.3,49061.55,49066.2,0,73.93914078738246,2
50,1736489700,49065.6,49133.85,49042.35,49130.25,0,75.22511039846495,2
51,1736489880,49130.8,49130.8,49073.75,49090.7,0,73.89655198358125,2
52,1736490060,49088.75,49113.15,49064.6,49089.9,0,72.04686515149149,2
53,1736490240,49089.3,49107.0,49053.5,49103.2,0,70.69548242237225,2
54,1736490420,49092.35,49130.6,49083.2,49123.7,0,69.00053206770187,2
55,1736490600,49118.0,49134.6,49093.5,49119.15,0,66.973220724116,2
56,1736490780,49116.5,49135.75,49070.35,49086.0,0,66.85904803298136,2
57,1736490960,49086.45,49086.45,49036.6,49040.8,0,65.62606803069384,2
58,1736491140,49043.35,49049.95,48955.9,48994.2,0,67.68432503686704,4
59,1736491320,48998.85,49058.85,48998.85,49057.85,0,67.46481706082272,4
60,1736491500,49053.5,49113.0,49047.9,49095.9,0,67.29389842985438,2
61,1736491680,49092.15,49131.85,49091.7,49099.55,0,65.3337165861391,2
62,1736491860,49091.85,49102.05,49038.9,49057.8,0,65.1761445154006,2
63,1736492040,49050.75,49061.9,49008.85,49028.65,0,64.30178679840549,2
64,1736492220,49023.45,49044.7,48993.4,49015.85,0,63.36492462536909,2
65,1736492400,49016.8,49049.65,49006.9,49037.3,0,61.880419057818614,2
66,1736492580,49036.45,49055.15,48973.1,49021.35,0,63.332009144592234,2
67,1736492760,49020.8,49023.9,48985.7,48991.5,0,61.52425416222733,4
68,1736492940,48991.35,49048.95,48990.0,49039.95,0,61.339179952574376,2
69,1736493120,49035.3,49073.45,49026.2,49045.1,0,60.3267197100964,2
70,1736493300,49044.8,49071.5,49036.75,49041.05,0,58.48954940580938,2
71,1736493480,49041.7,49075.5,49022.05,49054.35,0,58.12770482760095,2
72,1736493660,49050.05,49064.6,49023.05,49038.4,0,56.9378525101132,2
73,1736493840,49036.1,49058.55,48996.3,49006.0,0,57.31899615496183,2
74,1736494020,49000.75,49036.5,48978.2,48984.2,0,57.38936006030152,2
75,1736494200,48984.5,49006.85,48966.45,49005.85,0,56.171136745818295,2
76,1736494380,48996.8,49012.65,48974.3,49012.65,0,54.89362405793807,2
77,1736494560,49009.65,49013.7,48989.3,48997.85,0,52.708241863281756,2
78,1736494740,49000.2,49034.35,48989.3,49021.85,0,52.1595304888247,2
79,1736494920,49018.6,49024.25,48951.0,48979.8,0,53.67032386505431,4
80,1736495100,48982.75,48984.7,48931.3,48964.35,0,53.65096347814953,4
81,1736495280,48965.45,48980.6,48957.75,48980.05,0,51.44544270910411,4
82,1736495460,48978.6,48994.0,48963.95,48992.7,0,49.913680814600035,2
83,1736495640,48986.05,49034.05,48986.05,49001.15,0,49.7766973570535,2
84,1736495820,49004.55,49004.55,48897.45,48900.95,0,53.87933886479068,4
85,1736496000,48899.25,48951.45,48886.15,48938.3,0,54.696602353968,2
86,1736496180,48937.85,48949.4,48909.85,48922.45,0,53.61285272050104,4
87,1736496360,48920.65,48940.05,48912.9,48926.15,0,51.71964889489237,4
88,1736496540,48926.05,48933.95,48894.1,48902.55,0,50.870567443297425,4
