Unnamed: 0,datetime,open,high,low,close,volume,delta_close,log_return,SMA_5,EMA_5,WMA_5,ROLL_STD_5,SMA_10,EMA_10,WMA_10,ROLL_STD_10,SMA_20,EMA_20,WMA_20,ROLL_STD_20,SMA_50,EMA_50,WMA_50,ROLL_STD_50,SMA_100,EMA_100,WMA_100,ROLL_STD_100,RSI_14,MOM_10,ROC_10,TSI_13_25_13,TSIs_13_25_13,ATR,KCLe_20_1.5,KCBe_20_1.5,KCUe_20_1.5,DCL_20_20,DCM_20_20,DCU_20_20,ROLL_VOL_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_20,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,SKEW_5,KURT_5,SKEW_10,KURT_10,SKEW_20,KURT_20,SKEW_50,KURT_50,SKEW_100,KURT_100,ACF_1,hour,day_of_week,month,signal
99,1738212300,55977.73,56083.46,55814.92,55983.8,0,7.150000000001455,0.00012772367402447013,55929.007999999994,55919.23006321004,55944.24533333334,48.29670868685132,55823.545,55818.99640723993,55884.68109090909,136.7492007085749,55558.125,55625.858124831255,55753.36495238094,440.5829873737058,55232.1438,55396.62889232374,55363.79825098039,423.6471815993949,55325.2857,55325.2857,55333.13506732674,448.8927847273934,65.89334746199265,450.1900000000023,0.810662227793227,25.143489029276854,16.7517929942955,242.16497842493774,55275.63072761719,55625.858124831255,55976.08552204532,54620.21,55351.835,56083.46,0.002323853356257151,228.58326548586047,34.44754754483438,194.1357179410261,81.42016292264918,68.26168028565824,71.27986187649113,0.372409887758168,-3.0261754146951563,-0.9841677852655575,1.3058885495533628,-1.179703937319147,-0.041943211285229154,0.36214145304003587,-1.1945930036377455,0.1716057108431029,-1.1495401186335528,0.8959664204706292,0,3,1,2
100,1738215900,55983.95,56026.03,55900.65,55983.87,0,0.06999999999970896,1.2503609300227702e-06,55942.982,55940.7767088067,55962.532666666666,52.76960270821221,55869.153000000006,55848.973424105396,55913.8310909091,97.6019603684637,55614.434499999996,55659.95449389494,55793.91209523809,417.7240601222047,55245.2892,55419.65795536987,55393.27770980392,436.63602781152713,55328.7853,55338.32697326733,55346.17634059406,452.6713982826197,65.89504544393395,456.08000000000175,0.821354496550289,26.070761053029724,18.083074145543247,233.8181470193044,55325.170658320305,55659.95449389494,55994.738329469576,54620.21,55351.835,56083.46,0.0019391294792018383,228.2491021392343,27.29070735856658,200.95839478066773,80.8475693992752,75.49564534156174,71.49209302554306,-0.5994267470313865,-3.2874825916197903,-0.12085928462261916,-1.7202743512932095,-1.4987386682776753,1.1437338019968155,0.34492998561307,-1.2705742244610223,0.17215207643949465,-1.1737854069154123,0.8867173312991854,0,3,1,2
101,1738219500,55983.87,56056.85,55962.6,56031.29,0,47.419999999998254,0.0008466711618813077,55971.702000000005,55970.94780587113,55991.96866666667,54.21122918715541,55898.023,55882.12189244986,55943.310545454544,98.69747762728684,55678.18199999999,55695.31978019066,55833.61261904762,374.9766223954964,55255.6194,55443.643525747524,55424.10127058824,449.0747025053324,55330.18230000001,55352.04901340065,55360.08732475248,454.6371252485362,67.09031508122592,288.70000000000437,0.5179163723824178,27.178776036542047,19.382460129971648,223.84339287219515,55378.95583371837,55695.31978019066,56011.683726662945,54620.21,55351.835,56083.46,0.0019377312574259562,229.16895590310742,22.568448897951725,206.6005070051557,91.65275697341602,84.01020450457447,75.9225100439315,-1.2684191972169703,2.8310767002317525,-0.33994844693664994,-1.2346135734491388,-1.8632413328383335,3.128077539797122,0.3545465529505942,-1.300358394776038,0.17899600262975965,-1.1731372168401095,0.8573349332086658,0,3,1,2
102,1738223100,56030.42,56087.02,55921.71,55998.6,0,-32.69000000000233,-0.000583594269847177,55994.842000000004,55980.16520391409,56000.93466666667,21.88514724606932,55920.891,55903.29973018625,55961.597272727275,91.98226211243998,55740.262,55724.203610648685,55864.12861904762,311.9172266314388,55267.704000000005,55465.406524737824,55453.237764705875,460.859952568717,55333.7367,55364.85200323429,55373.32331881188,458.4819093047266,65.3889755237961,228.6800000000003,0.4100418290002932,27.72961917091767,20.574911421535365,219.66025519432796,55414.35384955471,55724.203610648685,56034.05337174266,54634.64,55360.83,56087.02,0.001766444085492081,224.67027773060545,14.455816580359794,210.21446115024565,91.09730509537387,85.79478558015497,81.7668784754304,1.581460444173843,2.374142121810062,-0.8168648581471213,-0.19313294911583664,-2.340071270547092,6.944084763391645,0.3345693748948223,-1.3737433384006175,0.17945760621962437,-1.1967590316345498,0.824786778754674,0,3,1,2
103,1738226700,55996.41,56035.77,55899.0,56034.9,0,36.30000000000291,0.0006480204808434766,56006.492000000006,55998.41013594273,56014.287333333334,25.054543898902285,55943.911,55927.22705197056,55982.32618181818,88.40885355984061,55808.628000000004,55753.79374296786,55892.189380952375,190.73837798897998,55283.0888,55487.739602199086,55483.32388235295,473.4578363902681,55338.118200000004,55378.12028039797,55387.20774059405,463.09122383684564,66.40767849836571,230.20000000000437,0.41251005739660707,28.45848126912786,21.70113568547715,213.7366547846519,55453.91491150188,55753.79374296786,56053.67257443383,55106.55,55596.785,56087.02,0.0013744676521153275,221.48105377516185,9.013274099932943,212.4677796752289,93.18656987038325,91.29408796739402,87.0330260173745,0.38207474210696046,-3.050229474778368,-1.3077902778959853,1.8027513712423715,-0.8651096580462025,0.033796271317829876,0.29743466848081596,-1.4498347553460136,0.1790758383861897,-1.2234806379479177,0.7858402146048623,0,3,1,2
104,1738230300,56031.56,56146.33,55988.36,56117.23,0,82.33000000000175,0.0014681845951383596,56033.178,56038.016757295154,56051.2,51.716016571094926,55981.09300000001,55961.77304252137,56013.83872727273,72.38550039727868,55846.395,55788.40671982806,55921.58004761905,171.4297271861819,55304.849799999996,55512.425500152065,55516.03530196078,486.37766937147796,55345.323099999994,55392.75611642969,55402.63569702971,469.57193380736254,68.66066732603291,371.8199999999997,0.6669966190938406,29.679594149021437,22.84091546598348,209.75153072593528,55494.52063421599,55788.40671982806,56082.292805440135,55353.05,55749.69,56146.33,0.0013730260395483237,223.02600875280768,8.446583262063001,214.57942549074468,131.9590524434512,91.29408796739402,89.46098717164767,1.3031053171812155,2.0044797302000794,0.2735515476799815,0.014397160882128597,-0.5623887734587852,-0.42727450636512015,0.24470338743883074,-1.4910394059695828,0.1718489077053366,-1.2557265095830425,0.7619963782368905,0,3,1,2
105,1738295100,56021.03,56023.74,55732.76,55805.38,0,-311.8500000000058,-0.005572614988453089,55997.48,55960.47117153011,55975.26733333334,115.96022960473289,55970.23100000001,55933.33794388111,55981.8909090909,89.66028681757214,55859.06050000001,55790.02322270158,55917.67385714286,157.31657701898547,55318.9176,55523.913911910815,55535.663937254896,490.5449252078644,55351.3038,55400.92688640138,55411.74573465346,471.6006502591022,53.911360024229914,-108.62000000000262,-0.19426261759130561,26.535986480711426,23.368782753801757,222.23663333982552,55469.20200238589,55790.02322270158,56110.84444301727,55407.89,55777.11,56146.33,0.0019320965806138711,196.8179135500759,-14.209209552535043,211.02712310261094,4.184434397574361,64.17378347870964,82.2539864711659,-1.41107998935065,2.8583783265754312,-0.3864828353257844,0.19348797663462744,-0.6147768616711924,0.15527338464552162,0.17296304046983432,-1.5509126163327696,0.14064399648495743,-1.2859521652344947,0.7201843631453302,0,3,1,4
106,1738298700,55805.1,56079.09,55789.91,55989.87,0,184.49000000000524,0.0033005010047474095,55989.195999999996,55970.27078102008,55972.73066666666,114.41019635496836,55980.449,55943.61649953909,55985.46163636364,84.9047189435055,55867.009,55809.05624911096,55930.13190476192,159.81504790150302,55335.68519999999,55542.18669967902,55561.97579607843,498.9615616467711,55357.4572,55412.58912627462,55424.390609901,475.90160112537626,59.45969172293336,102.18000000000029,0.1828309597337093,25.42406671615331,23.66239474842341,227.02015665051331,55477.47800215867,55809.05624911096,56140.63449606325,55407.89,55777.11,56146.33,0.0021152538504935507,188.75871743910102,-17.81472453080795,206.57344196990897,58.51877962436149,45.8725249151762,67.11346545375996,-1.1172667103530216,2.321160336464198,-0.7795226927115255,1.5217802512982337,-0.7199334811438205,0.11850291486187303,0.11179431314283654,-1.6077616820964415,0.12218046827574318,-1.3232566084157926,0.6931126278754208,0,3,1,4
107,1738302300,55992.76,56113.76,55908.13,56072.58,0,82.70999999999913,0.0014761414732358355,56003.992000000006,56004.37385401339,56000.52533333333,120.5493885093679,55999.417,55967.06440871379,56002.21272727273,81.82214126443554,55876.58349999999,55834.15374919563,55949.71009523809,166.30724288028972,55358.8208,55562.986436946514,55590.873631372546,505.86593621614895,55367.436100000006,55425.658252487,55438.55145742575,480.3537895101454,61.68653584821305,189.6800000000003,0.3394240456382906,25.177818045919505,23.878883790922853,225.49173816828008,55504.77866861975,55834.15374919563,56163.528829771516,55407.89,55777.11,56146.33,0.002138021890136542,186.8913846747746,-15.745645836107514,202.6370305108821,95.48274622767589,30.11103561240439,46.71911466876342,-1.4349631485409822,2.32012604645409,-1.323982624449762,3.655677740157538,-0.7205841142341137,-0.07374987772054722,0.04212502675538351,-1.6221746259235374,0.09132300686859889,-1.3471883309313206,0.7256315755505262,0,3,1,4
108,1738305900,56073.12,56300.58,56040.96,56267.42,0,194.8399999999965,0.0034687590415565855,56050.496,56092.055902675595,56088.33466666666,170.11357744160912,56028.49399999999,56021.67451622037,56050.940545454534,116.95503297320238,55903.509999999995,55875.41720165319,55986.93261904762,183.81096602637226,55389.001399999994,55590.611282556456,55626.504972549024,514.2581114735774,55378.6324,55442.326801942705,55456.37292079208,488.16733598373173,66.37253006258763,290.7699999999968,0.5194487344276529,26.46677763905576,24.248582912084697,227.93028620862478,55540.32260494168,55875.41720165319,56210.5117983647,55407.89,55854.235,56300.58,0.002249100048213443,198.84135034747305,-3.0365441307272647,201.87789447820032,170.62491856849422,58.27319442518793,44.75225165092285,-0.3753166287992959,0.7433857087331219,0.26521824181992815,2.442263511490645,-0.4331689871747272,0.36575872907488044,0.007566582300552595,-1.5655987888752998,0.08230957297183844,-1.3439884109099778,0.751336335223534,0,3,1,2
