,datetime,open,high,low,close,volume
0,1736480700,23010.35,23030.5,22961.75,22985.05,0
1,1736481000,22986.8,23026.25,22986.15,23007.45,0
2,1736481300,23007.3,23011.05,22944.2,22945.0,0
3,1736481600,22945.3,22967.75,22884.95,22886.65,0
4,1736481900,22887.85,22898.1,22866.6,22879.2,0
5,1736482200,22878.8,22921.35,22871.3,22910.0,0
6,1736482500,22910.6,22910.65,22846.6,22846.8,0
7,1736482800,22851.85,22857.05,22833.1,22842.3,0
8,1736483100,22840.35,22860.05,22795.1,22802.2,0
9,1736483400,22801.9,22816.95,22790.0,22797.85,0
10,1736483700,22795.0,22828.0,22765.8,22820.55,0
11,1736484000,22821.2,22843.45,22807.4,22842.8,0
12,1736484300,22840.95,22857.9,22823.55,22852.4,0
13,1736484600,22850.3,22877.4,22835.6,22872.15,0
14,1736484900,22872.65,22872.9,22825.05,22829.65,0
15,1736485200,22830.15,22837.55,22808.6,22824.3,0
16,1736485500,22825.7,22848.15,22795.1,22795.1,0
17,1736485800,22795.6,22845.1,22791.55,22835.75,0
18,1736486100,22833.75,22853.95,22820.9,22842.65,0
19,1736486400,22839.3,22855.5,22823.25,22852.75,0
20,1736486700,22849.9,22863.65,22849.9,22863.45,0
21,1736487000,22863.85,22902.35,22863.85,22900.35,0
22,1736487300,22899.4,22927.9,22899.4,22909.4,0
23,1736487600,22909.95,22936.8,22884.8,22936.8,0
24,1736487900,22937.9,22979.35,22937.9,22974.6,0
25,1736488200,22972.8,22978.3,22922.55,22932.45,0
26,1736488500,22929.5,22941.15,22904.6,22924.15,0
27,1736488800,22923.65,22966.45,22923.35,22948.5,0
28,1736489100,22948.45,22951.4,22909.6,22909.6,0
29,1736489400,22910.45,22911.45,22855.75,22858.75,0
30,1736489700,22858.3,22892.1,22847.85,22871.0,0
31,1736490000,22868.4,22880.3,22862.2,22871.6,0
32,1736490300,22872.7,22893.0,22858.9,22891.85,0
33,1736490600,22888.65,22903.1,22879.55,22881.65,0
34,1736490900,22881.0,22883.9,22849.5,22850.15,0
35,1736491200,22850.55,22871.25,22828.95,22870.0,0
36,1736491500,22868.55,22906.6,22866.4,22897.45,0
37,1736491800,22895.05,22898.6,22851.6,22858.55,0
38,1736492100,22855.85,22862.0,22837.9,22846.25,0
39,1736492400,22846.45,22863.1,22828.25,22835.2,0
40,1736492700,22836.7,22853.0,22832.8,22839.8,0
41,1736493000,22838.35,22863.8,22836.55,22852.75,0
42,1736493300,22852.15,22861.3,22837.5,22858.75,0
43,1736493600,22856.85,22861.45,22837.6,22851.8,0
44,1736493900,22852.15,22852.9,22819.55,22821.85,0
45,1736494200,22821.65,22833.95,22814.25,22817.05,0
46,1736494500,22817.25,22833.85,22815.8,22829.7,0
47,1736494800,22827.55,22843.55,22808.25,22821.55,0
48,1736495100,22822.8,22823.65,22802.75,22817.55,0
