,datetime,open,high,low,close,volume
0,1736480700,56103.09,56155.93,55729.47,55895.73,0
1,1736482500,55889.3,55892.17,55473.15,55633.91,0
2,1736484300,55633.42,55743.01,55565.05,55678.35,0
3,1736486100,55677.09,55897.72,55641.32,55891.59,0
4,1736487900,55899.85,56010.38,55669.26,55675.1,0
5,1736489700,55672.37,55752.23,55551.76,55643.16,0
6,1736491500,55643.43,55760.46,55569.16,55636.34,0
7,1736493300,55641.38,55663.17,55570.23,55596.75,0
8,1736495100,55597.73,55652.13,55493.46,55548.83,0
9,1736496900,55548.32,55582.61,55396.74,55396.74,0
10,1736498700,55394.23,55417.08,55208.81,55311.5,0
11,1736500500,55311.6,55325.93,55193.99,55207.31,0
12,1736502300,55202.45,55385.89,55194.39,55374.53,0
13,1736739900,54864.5,55052.26,54651.65,54881.02,0
14,1736741700,54882.49,55075.07,54668.49,55074.69,0
15,1736743500,55099.06,55251.41,55005.02,55111.57,0
16,1736745300,55108.78,55206.64,54988.0,55147.79,0
17,1736747100,55153.04,55227.87,54916.16,54977.16,0
18,1736748900,54975.01,55016.02,54868.8,54910.96,0
19,1736750700,54906.55,54950.97,54843.54,54896.04,0
20,1736752500,54894.0,54894.0,54730.71,54761.47,0
21,1736754300,54768.67,54802.28,54693.49,54703.66,0
22,1736756100,54710.71,54736.28,54601.74,54629.71,0
23,1736757900,54639.99,54672.73,54457.19,54538.74,0
24,1736759700,54541.07,54647.6,54523.44,54635.62,0
25,1736761500,54637.46,54714.82,54594.59,54620.29,0
26,1736826300,54556.82,55279.23,54556.82,55262.92,0
27,1736828100,55260.61,55351.71,55106.53,55189.61,0
28,1736829900,55187.46,55355.1,55038.86,55320.8,0
29,1736831700,55319.82,55414.43,55305.86,55401.6,0
30,1736833500,55402.15,55410.78,55205.76,55229.94,0
31,1736835300,55228.87,55228.87,55101.78,55142.28,0
32,1736837100,55145.07,55145.07,55031.89,55113.09,0
33,1736838900,55113.45,55219.08,55113.45,55189.5,0
34,1736840700,55189.99,55258.83,55180.43,55244.61,0
35,1736842500,55243.51,55565.02,55206.93,55553.89,0
36,1736844300,55550.37,55653.45,55310.47,55352.79,0
37,1736846100,55349.42,55362.75,55187.06,55324.01,0
38,1736847900,55323.46,55542.31,55306.28,55514.26,0
39,1736912700,55555.93,55619.13,55226.35,55382.61,0
40,1736914500,55382.93,55524.28,55330.36,55522.31,0
41,1736916300,55526.18,55617.34,55458.0,55615.69,0
42,1736918100,55616.05,55690.24,55530.04,55598.01,0
43,1736919900,55597.46,55636.08,55425.24,55462.22,0
44,1736921700,55462.22,55550.22,55451.64,55499.62,0
45,1736923500,55500.17,55514.26,55396.44,55465.5,0
46,1736925300,55470.03,55478.63,55361.76,55366.78,0
47,1736927100,55365.17,55365.17,55055.43,55075.57,0
48,1736928900,55071.92,55195.04,55036.61,55187.8,0
49,1736930700,55187.8,55363.46,55166.89,55342.65,0
50,1736932500,55342.1,55378.01,55297.55,55312.62,0
51,1736934300,55308.71,55356.92,55279.23,55337.5,0
52,1736999100,55755.04,56057.14,55640.69,55863.56,0
53,1737000900,55858.54,55956.77,55829.36,55859.17,0
54,1737002700,55859.66,56035.31,55859.66,55984.58,0
55,1737004500,55986.26,55986.43,55816.75,55873.97,0
56,1737006300,55872.38,55994.75,55828.85,55981.37,0
57,1737008100,55990.95,55991.36,55855.79,55873.49,0
58,1737009900,55867.88,55976.26,55837.69,55956.53,0
59,1737011700,55954.86,56082.16,55949.05,56059.75,0
60,1737013500,56066.07,56067.19,55945.86,55978.54,0
61,1737015300,55976.85,55999.69,55940.3,55961.78,0
62,1737017100,55965.7,55965.7,55737.5,55809.16,0
63,1737018900,55807.01,55943.06,55744.12,55935.34,0
64,1737020700,55932.67,56058.82,55925.19,56058.82,0
65,1737085500,55484.97,55546.62,54991.01,55018.94,0
66,1737087300,55014.63,55095.31,54953.35,54969.45,0
67,1737089100,54968.07,55061.15,54842.4,54863.56,0
68,1737090900,54854.86,54869.51,54628.92,54752.77,0
69,1737092700,54756.19,54888.47,54742.64,54825.85,0
70,1737094500,54826.14,54915.73,54750.39,54855.35,0
71,1737096300,54853.27,54967.51,54786.39,54905.48,0
72,1737098100,54902.99,54956.61,54807.47,54816.06,0
73,1737099900,54809.52,54829.61,54707.38,54766.32,0
74,1737101700,54761.28,54850.86,54733.89,54836.8,0
75,1737103500,54832.71,54977.64,54811.88,54971.13,0
76,1737105300,54972.23,54989.32,54856.86,54914.6,0
77,1737107100,54916.49,54966.68,54906.43,54924.52,0
