entry_time,exit_time,position,entry_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,confidence,capital
2024-12-30 13:20:00,2024-12-30 13:30:00,SELL,23736.25,23728.56,23740.1,65,7.69,450.0,1,TARGET,90.0,26450.0
2024-12-30 13:30:00,2024-12-30 13:40:00,SELL,23603.7,23596.01,23607.55,65,7.69,450.0,1,TARGET,77.4,26900.0
2024-12-30 13:40:00,2024-12-30 13:50:00,SELL,23609.15,23601.46,23613.0,65,7.69,450.0,1,TARGET,86.2,27350.0
2024-12-30 13:50:00,2024-12-30 14:00:00,SELL,23550.7,23543.01,23554.55,65,7.69,450.0,1,TARGET,76.7,27800.0
2024-12-30 14:00:00,2024-12-30 14:10:00,SELL,23556.7,23549.01,23560.55,65,7.69,450.0,1,TARGET,85.0,28250.0
2024-12-30 14:10:00,2024-12-30 14:20:00,SELL,23536.15,23528.46,23540.0,65,7.69,450.0,1,TARGET,82.6,28700.0
2024-12-30 14:20:00,2024-12-30 14:30:00,SELL,23531.5,23523.81,23535.35,65,-3.85,-300.0,1,STOP_LOSS,81.7,28400.0
2024-12-31 10:05:00,2024-12-31 10:15:00,SELL,23465.3,23457.61,23469.15,65,-3.85,-300.0,1,STOP_LOSS,90.0,28100.0
2025-01-01 11:05:00,2025-01-01 11:15:00,BUY,23640.5,23648.19,23636.65,65,7.69,450.0,1,TARGET,90.0,28550.0
2025-01-01 11:15:00,2025-01-01 11:25:00,BUY,23651.85,23659.54,23648.0,65,-3.85,-300.0,1,STOP_LOSS,84.8,28250.0
2025-01-02 09:55:00,2025-01-02 10:05:00,BUY,23718.55,23726.24,23714.7,65,7.69,450.0,1,TARGET,90.0,28700.0
2025-01-02 10:05:00,2025-01-02 10:15:00,BUY,23745.5,23753.19,23741.65,65,7.69,450.0,1,TARGET,90.0,29150.0
2025-01-02 10:15:00,2025-01-02 10:25:00,BUY,23763.55,23771.24,23759.7,65,7.69,450.0,1,TARGET,90.0,29600.0
2025-01-02 10:35:00,2025-01-02 10:45:00,BUY,23764.3,23771.99,23760.45,65,7.69,450.0,1,TARGET,90.0,30050.0
2025-01-02 10:45:00,2025-01-02 10:55:00,BUY,23794.25,23801.94,23790.4,65,7.69,450.0,1,TARGET,90.0,30500.0
2025-01-02 10:55:00,2025-01-02 11:05:00,BUY,23808.35,23816.04,23804.5,65,7.69,450.0,1,TARGET,90.0,30950.0
2025-01-02 11:05:00,2025-01-02 11:15:00,BUY,23814.55,23822.24,23810.7,65,7.69,450.0,1,TARGET,90.0,31400.0
2025-01-02 11:20:00,2025-01-02 11:30:00,BUY,23809.5,23817.19,23805.65,65,7.69,450.0,1,TARGET,90.0,31850.0
2025-01-02 14:05:00,2025-01-02 14:15:00,BUY,23971.35,23979.04,23967.5,65,7.69,450.0,1,TARGET,90.0,32300.0
2025-01-02 14:15:00,2025-01-02 14:25:00,BUY,23996.5,24004.19,23992.65,65,-3.85,-300.0,1,STOP_LOSS,89.4,32000.0
2025-01-02 14:30:00,2025-01-02 14:40:00,BUY,24011.3,24018.99,24007.45,65,7.69,450.0,1,TARGET,84.9,32450.0
2025-01-03 09:50:00,2025-01-03 10:00:00,SELL,23887.85,23880.16,23891.7,65,7.69,450.0,1,TARGET,90.0,32900.0
2025-01-03 10:05:00,2025-01-03 10:15:00,SELL,23835.25,23827.56,23839.1,65,7.69,450.0,1,TARGET,90.0,33350.0
2025-01-03 10:25:00,2025-01-03 10:35:00,SELL,23820.7,23813.01,23824.55,65,7.69,450.0,1,TARGET,90.0,33800.0
2025-01-03 10:35:00,2025-01-03 10:45:00,SELL,23766.05,23758.36,23769.9,65,-3.85,-300.0,1,STOP_LOSS,80.7,33500.0
