entry_time,exit_time,position,entry_price,exit_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,confidence,capital
2025-08-01 09:35:00,2025-08-01 09:40:00,SELL,24697.8,24701.13,24691.13,24701.13,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.34,355"
2025-08-01 09:50:00,2025-08-01 09:55:00,SELL,24697.25,24700.58,24690.58,24700.58,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.34,055"
2025-08-05 09:40:00,2025-08-05 10:00:00,SELL,24631.9,24612.68,24625.23,24635.23,75,19.22,1391.5,4,TRAILING_STOP_3,80.9,"Rs.35,446"
2025-08-05 10:10:00,2025-08-05 10:15:00,SELL,24618.75,24622.08,24612.08,24622.08,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.35,146"
2025-08-05 10:25:00,2025-08-05 10:35:00,SELL,24625.8,24622.53,24619.13,24629.13,75,3.27,195.38,2,TRAILING_STOP_1,90.0,"Rs.35,342"
2025-08-05 10:40:00,2025-08-05 10:50:00,SELL,24615.85,24619.18,24609.18,24619.18,75,-3.33,-300.0,2,STOP_LOSS,90.0,"Rs.35,042"
2025-08-06 10:55:00,2025-08-06 11:00:00,SELL,24556.45,24559.78,24549.78,24559.78,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.34,742"
2025-08-06 11:05:00,2025-08-06 11:10:00,SELL,24550.0,24553.33,24543.33,24553.33,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.34,442"
2025-08-07 09:35:00,2025-08-07 09:50:00,SELL,24517.4,24504.69,24510.73,24520.73,75,12.71,903.13,3,TRAILING_STOP_2,90.0,"Rs.35,345"
2025-08-07 09:55:00,2025-08-07 10:00:00,SELL,24481.35,24484.68,24474.68,24484.68,75,-3.33,-300.0,1,STOP_LOSS,79.0,"Rs.35,045"
2025-08-07 10:00:00,2025-08-07 10:05:00,SELL,24476.1,24479.43,24469.43,24479.43,75,-3.33,-300.0,1,STOP_LOSS,75.4,"Rs.34,745"
2025-08-08 10:10:00,2025-08-08 10:15:00,SELL,24449.3,24452.63,24442.63,24452.63,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.34,445"
2025-08-11 13:40:00,2025-08-11 13:50:00,BUY,24505.65,24510.45,24512.32,24502.32,75,4.8,310.12,2,TRAILING_STOP_1,90.0,"Rs.34,755"
2025-08-11 13:55:00,2025-08-11 15:10:00,BUY,24520.65,24586.91,24527.32,24517.32,75,66.26,4919.25,15,TRAILING_STOP_10,88.5,"Rs.39,674"
2025-08-12 09:15:00,2025-08-12 10:25:00,BUY,24574.0,24641.9,24580.67,24570.67,75,67.9,5042.13,14,TRAILING_STOP_12,90.0,"Rs.44,716"
2025-08-12 11:05:00,2025-08-12 11:10:00,SELL,24540.25,24543.58,24533.58,24543.58,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,416"
2025-08-12 11:20:00,2025-08-12 11:35:00,SELL,24573.55,24560.45,24566.88,24576.88,75,13.1,932.38,3,TRAILING_STOP_2,90.0,"Rs.45,349"
2025-08-13 09:55:00,2025-08-13 10:00:00,BUY,24598.6,24595.27,24605.27,24595.27,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,049"
2025-08-13 10:00:00,2025-08-13 10:05:00,BUY,24600.8,24597.47,24607.47,24597.47,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,749"
2025-08-18 09:20:00,2025-08-18 09:25:00,SELL,24942.2,24945.53,24935.53,24945.53,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,449"
2025-08-18 09:25:00,2025-08-18 09:30:00,SELL,24963.75,24967.08,24957.08,24967.08,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,149"
2025-08-19 12:05:00,2025-08-19 12:40:00,BUY,24966.15,24994.99,24972.82,24962.82,75,28.84,2112.87,7,TRAILING_STOP_5,90.0,"Rs.46,261"
2025-08-19 14:05:00,2025-08-19 14:10:00,SELL,24939.65,24942.98,24932.98,24942.98,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,961"
2025-08-20 12:50:00,2025-08-20 12:55:00,BUY,25056.4,25053.07,25063.07,25053.07,75,-3.33,-300.0,1,STOP_LOSS,86.1,"Rs.45,661"
2025-08-20 12:55:00,2025-08-20 13:00:00,BUY,25058.6,25055.27,25065.27,25055.27,75,-3.33,-300.0,1,STOP_LOSS,77.5,"Rs.45,361"
2025-08-21 10:15:00,2025-08-21 10:20:00,BUY,25123.65,25120.32,25130.32,25120.32,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,061"
2025-08-21 10:25:00,2025-08-21 10:35:00,BUY,25132.3,25138.62,25138.97,25128.97,75,6.32,423.75,2,TRAILING_STOP_1,90.0,"Rs.45,485"
2025-08-22 09:15:00,2025-08-22 09:20:00,BUY,25022.5,25019.17,25029.17,25019.17,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,185"
2025-08-22 09:35:00,2025-08-22 09:55:00,BUY,24964.05,24967.8,24970.72,24960.72,75,3.75,231.38,4,TRAILING_STOP_1,90.0,"Rs.45,417"
2025-08-22 11:00:00,2025-08-22 11:10:00,BUY,24912.6,24916.2,24919.27,24909.27,75,3.6,220.12,2,TRAILING_STOP_1,90.0,"Rs.45,637"
2025-08-22 11:10:00,2025-08-22 11:20:00,SELL,24909.05,24912.38,24902.38,24912.38,75,-3.33,-300.0,2,STOP_LOSS,79.2,"Rs.45,337"
2025-08-25 12:40:00,2025-08-25 13:20:00,BUY,24981.35,24993.19,24988.02,24978.02,75,11.84,837.87,8,TRAILING_STOP_2,90.0,"Rs.46,175"
2025-08-25 13:50:00,2025-08-25 13:55:00,BUY,25008.25,25004.92,25014.92,25004.92,75,-3.33,-300.0,1,STOP_LOSS,75.0,"Rs.45,875"
2025-08-26 09:20:00,2025-08-26 09:25:00,BUY,24806.05,24802.72,24812.72,24802.72,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,575"
2025-08-26 09:45:00,2025-08-26 09:50:00,BUY,24775.8,24772.47,24782.47,24772.47,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,275"
2025-08-28 09:25:00,2025-08-28 09:30:00,BUY,24529.05,24525.72,24535.72,24525.72,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,975"
2025-08-28 09:45:00,2025-08-28 09:50:00,SELL,24559.3,24562.63,24552.63,24562.63,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,675"
2025-09-01 13:00:00,2025-09-01 13:20:00,BUY,24577.9,24590.26,24584.57,24574.57,75,12.36,877.25,4,TRAILING_STOP_2,90.0,"Rs.45,552"
2025-09-01 13:45:00,2025-09-01 13:50:00,BUY,24596.65,24593.32,24603.32,24593.32,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.45,252"
2025-09-01 14:30:00,2025-09-01 14:35:00,BUY,24616.05,24612.72,24622.72,24612.72,75,-3.33,-300.0,1,STOP_LOSS,90.0,"Rs.44,952"
2025-09-02 09:25:00,2025-09-02 10:30:00,BUY,24653.55,24724.35,24660.22,24650.22,75,70.8,5260.25,13,TRAILING_STOP_11,90.0,"Rs.50,212"
2025-09-02 10:35:00,2025-09-02 11:00:00,BUY,24721.4,24733.87,24728.07,24718.07,150,12.47,1820.25,5,TRAILING_STOP_2,90.0,"Rs.52,032"
2025-09-02 11:05:00,2025-09-02 11:10:00,BUY,24738.7,24735.37,24745.37,24735.37,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.51,482"
2025-09-02 14:05:00,2025-09-02 14:10:00,BUY,24564.6,24561.27,24571.27,24561.27,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.50,932"
2025-09-03 14:25:00,2025-09-03 14:35:00,BUY,24667.15,24673.75,24673.82,24663.82,150,6.6,940.25,2,TRAILING_STOP_1,90.0,"Rs.51,873"
2025-09-03 14:45:00,2025-09-04 10:40:00,BUY,24665.8,24823.01,24672.47,24662.47,150,157.21,23531.5,26,TRAILING_STOP_24,90.0,"Rs.75,404"
2025-09-04 10:55:00,2025-09-04 11:00:00,SELL,24831.9,24835.23,24825.23,24835.23,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.74,854"
2025-09-04 11:00:00,2025-09-04 11:25:00,SELL,24827.25,24816.9,24820.58,24830.58,150,10.35,1503.0,5,TRAILING_STOP_2,90.0,"Rs.76,357"
2025-09-05 12:45:00,2025-09-05 12:50:00,SELL,24628.25,24631.58,24621.58,24631.58,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.75,807"
2025-09-05 13:00:00,2025-09-05 13:05:00,SELL,24639.05,24642.38,24632.38,24642.38,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.75,257"
2025-09-08 10:00:00,2025-09-08 10:05:00,BUY,24826.1,24822.77,24832.77,24822.77,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.74,707"
2025-09-08 13:05:00,2025-09-08 13:10:00,BUY,24864.1,24860.77,24870.77,24860.77,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.74,157"
2025-09-10 09:25:00,2025-09-10 09:35:00,SELL,24990.65,24993.98,24983.98,24993.98,150,-3.33,-550.0,2,STOP_LOSS,90.0,"Rs.73,607"
2025-09-10 09:35:00,2025-09-10 09:40:00,SELL,24994.45,24997.78,24987.78,24997.78,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.73,057"
2025-09-12 10:00:00,2025-09-12 10:15:00,BUY,25066.65,25071.68,25073.32,25063.32,150,5.03,704.0,3,TRAILING_STOP_1,90.0,"Rs.73,761"
2025-09-12 10:20:00,2025-09-12 10:25:00,BUY,25074.3,25070.97,25080.97,25070.97,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.73,211"
2025-09-12 11:00:00,2025-09-12 11:40:00,BUY,25088.5,25127.8,25095.17,25085.17,150,39.3,5844.25,8,TRAILING_STOP_6,90.0,"Rs.79,055"
2025-09-16 10:25:00,2025-09-16 10:30:00,BUY,25168.3,25164.97,25174.97,25164.97,150,-3.33,-550.0,1,STOP_LOSS,81.3,"Rs.78,505"
2025-09-16 10:30:00,2025-09-16 10:40:00,BUY,25170.7,25167.37,25177.37,25167.37,150,-3.33,-550.0,2,STOP_LOSS,75.0,"Rs.77,955"
2025-09-17 09:40:00,2025-09-17 09:55:00,SELL,25333.15,25319.89,25326.48,25336.48,150,13.26,1939.5,3,TRAILING_STOP_2,90.0,"Rs.79,895"
2025-09-17 09:55:00,2025-09-17 10:00:00,BUY,25320.05,25316.72,25326.72,25316.72,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.79,345"
2025-09-17 10:00:00,2025-09-17 10:05:00,BUY,25326.45,25323.12,25333.12,25323.12,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.78,795"
2025-09-18 09:25:00,2025-09-18 09:40:00,SELL,25425.1,25420.36,25418.43,25428.43,150,4.74,661.25,3,TRAILING_STOP_1,90.0,"Rs.79,456"
2025-09-18 10:05:00,2025-09-18 10:10:00,BUY,25423.6,25420.27,25430.27,25420.27,150,-3.33,-550.0,1,STOP_LOSS,79.5,"Rs.78,906"
2025-09-18 13:10:00,2025-09-18 13:20:00,SELL,25361.95,25365.28,25355.28,25365.28,150,-3.33,-550.0,2,STOP_LOSS,90.0,"Rs.78,356"
2025-09-19 10:15:00,2025-09-19 10:20:00,SELL,25314.7,25318.03,25308.03,25318.03,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.77,806"
2025-09-19 10:30:00,2025-09-19 10:35:00,SELL,25319.85,25323.18,25313.18,25323.18,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.77,256"
2025-09-22 14:45:00,2025-09-22 15:05:00,BUY,25180.05,25198.6,25186.72,25176.72,150,18.55,2731.75,4,TRAILING_STOP_3,90.0,"Rs.79,988"
2025-09-22 15:05:00,2025-09-22 15:10:00,SELL,25195.2,25198.53,25188.53,25198.53,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.79,438"
2025-09-23 10:20:00,2025-09-23 10:25:00,SELL,25118.2,25121.53,25111.53,25121.53,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.78,888"
2025-09-23 10:30:00,2025-09-23 10:35:00,SELL,25122.65,25125.98,25115.98,25125.98,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.78,338"
2025-09-24 09:30:00,2025-09-24 09:35:00,SELL,25069.1,25072.43,25062.43,25072.43,150,-3.33,-550.0,1,STOP_LOSS,75.5,"Rs.77,788"
2025-09-24 09:40:00,2025-09-24 09:45:00,SELL,25060.5,25063.83,25053.83,25063.83,150,-3.33,-550.0,1,STOP_LOSS,76.4,"Rs.77,238"
2025-09-25 09:15:00,2025-09-25 09:20:00,SELL,25054.4,25057.73,25047.73,25057.73,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.76,688"
2025-09-25 10:35:00,2025-09-25 10:40:00,SELL,25013.55,25016.88,25006.88,25016.88,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.76,138"
2025-09-26 09:35:00,2025-09-26 09:40:00,BUY,24780.15,24776.82,24786.82,24776.82,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.75,588"
2025-09-26 09:40:00,2025-09-26 10:00:00,BUY,24781.9,24801.06,24788.57,24778.57,150,19.16,2824.0,4,TRAILING_STOP_3,90.0,"Rs.78,412"
2025-09-26 10:00:00,2025-09-26 10:20:00,SELL,24799.1,24782.1,24792.43,24802.43,150,17.0,2500.0,4,TRAILING_STOP_3,90.0,"Rs.80,912"
2025-09-26 11:30:00,2025-09-26 11:40:00,SELL,24752.7,24747.6,24746.03,24756.03,150,5.1,715.25,2,TRAILING_STOP_1,90.0,"Rs.81,627"
2025-09-26 14:30:00,2025-09-26 14:35:00,SELL,24642.9,24646.23,24636.23,24646.23,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.81,077"
2025-09-29 09:35:00,2025-09-29 10:00:00,BUY,24736.05,24755.18,24742.72,24732.72,150,19.13,2819.5,5,TRAILING_STOP_3,90.0,"Rs.83,897"
2025-09-29 10:10:00,2025-09-29 10:25:00,BUY,24758.4,24771.66,24765.07,24755.07,150,13.26,1939.5,3,TRAILING_STOP_2,90.0,"Rs.85,836"
2025-09-29 10:40:00,2025-09-29 10:45:00,BUY,24763.25,24759.92,24769.92,24759.92,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.85,286"
2025-09-29 12:00:00,2025-09-29 12:20:00,SELL,24659.25,24648.19,24652.58,24662.58,150,11.06,1608.75,4,TRAILING_STOP_2,90.0,"Rs.86,895"
2025-09-29 12:30:00,2025-09-29 12:55:00,SELL,24652.45,24634.73,24645.78,24655.78,150,17.72,2608.0,5,TRAILING_STOP_3,90.0,"Rs.89,503"
2025-10-01 12:25:00,2025-10-01 12:30:00,BUY,24777.2,24773.87,24783.87,24773.87,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.88,953"
2025-10-01 12:35:00,2025-10-01 12:40:00,BUY,24777.1,24773.77,24783.77,24773.77,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.88,403"
2025-10-06 09:15:00,2025-10-06 09:20:00,BUY,24927.05,24923.72,24933.72,24923.72,150,-3.33,-550.0,1,STOP_LOSS,78.1,"Rs.87,853"
2025-10-06 09:30:00,2025-10-06 10:25:00,BUY,24910.8,24969.45,24917.47,24907.47,150,58.65,8747.5,11,TRAILING_STOP_9,90.0,"Rs.96,600"
2025-10-06 10:30:00,2025-10-06 10:40:00,BUY,24980.3,24983.86,24986.97,24976.97,150,3.56,483.5,2,TRAILING_STOP_1,90.0,"Rs.97,084"
2025-10-06 10:50:00,2025-10-06 11:35:00,BUY,24981.45,25007.65,24988.12,24978.12,150,26.2,3879.5,9,TRAILING_STOP_4,90.0,Rs.1.01 L
2025-10-06 13:00:00,2025-10-06 13:05:00,SELL,25048.85,25052.18,25042.18,25052.18,300,-3.33,-1050.0,1,STOP_LOSS,90.0,"Rs.99,913"
2025-10-07 10:25:00,2025-10-07 10:30:00,BUY,25177.0,25173.67,25183.67,25173.67,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.99,363"
2025-10-07 10:35:00,2025-10-07 10:40:00,BUY,25183.45,25180.12,25190.12,25180.12,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,813"
2025-10-08 11:05:00,2025-10-08 11:10:00,SELL,25048.8,25052.13,25042.13,25052.13,150,-3.33,-550.0,1,STOP_LOSS,78.6,"Rs.98,263"
2025-10-08 11:25:00,2025-10-08 11:30:00,SELL,25036.4,25039.73,25029.73,25039.73,150,-3.33,-550.0,1,STOP_LOSS,76.2,"Rs.97,713"
2025-10-10 10:00:00,2025-10-10 10:05:00,BUY,25273.3,25269.97,25279.97,25269.97,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,163"
2025-10-10 10:10:00,2025-10-10 10:35:00,BUY,25262.45,25274.69,25269.12,25259.12,150,12.24,1786.5,5,TRAILING_STOP_2,90.0,"Rs.98,950"
2025-10-10 10:50:00,2025-10-10 11:05:00,BUY,25291.6,25295.59,25298.27,25288.27,150,3.99,548.75,3,TRAILING_STOP_1,90.0,"Rs.99,499"
2025-10-10 11:10:00,2025-10-10 11:15:00,BUY,25309.95,25306.62,25316.62,25306.62,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,949"
2025-10-13 09:50:00,2025-10-13 09:55:00,SELL,25202.4,25205.73,25195.73,25205.73,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,399"
2025-10-13 10:00:00,2025-10-13 10:05:00,SELL,25192.2,25195.53,25185.53,25195.53,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,849"
2025-10-14 12:05:00,2025-10-14 12:15:00,SELL,25116.15,25119.48,25109.48,25119.48,150,-3.33,-550.0,2,STOP_LOSS,90.0,"Rs.97,299"
2025-10-14 12:25:00,2025-10-14 12:30:00,SELL,25090.35,25093.68,25083.68,25093.68,150,-3.33,-550.0,1,STOP_LOSS,78.3,"Rs.96,749"
2025-10-15 11:20:00,2025-10-15 11:30:00,BUY,25303.65,25309.37,25310.32,25300.32,150,5.72,807.5,2,TRAILING_STOP_1,90.0,"Rs.97,556"
2025-10-15 13:25:00,2025-10-15 13:35:00,BUY,25349.0,25355.14,25355.67,25345.67,150,6.14,870.5,2,TRAILING_STOP_1,90.0,"Rs.98,427"
2025-10-15 15:00:00,2025-10-15 15:05:00,SELL,25312.5,25315.83,25305.83,25315.83,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,877"
2025-10-16 09:30:00,2025-10-16 09:40:00,SELL,25433.35,25428.1,25426.68,25436.68,150,5.25,737.75,2,TRAILING_STOP_1,90.0,"Rs.98,614"
2025-10-16 10:00:00,2025-10-16 10:05:00,BUY,25443.95,25440.62,25450.62,25440.62,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,064"
2025-10-16 10:15:00,2025-10-16 11:00:00,BUY,25436.9,25463.56,25443.57,25433.57,150,26.66,3949.25,9,TRAILING_STOP_4,90.0,Rs.1.02 L
2025-10-16 12:50:00,2025-10-16 12:55:00,BUY,25515.8,25512.47,25522.47,25512.47,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.01 L
2025-10-17 10:30:00,2025-10-17 10:35:00,BUY,25691.1,25687.77,25697.77,25687.77,300,-3.33,-1050.0,1,STOP_LOSS,79.9,"Rs.99,914"
2025-10-17 10:40:00,2025-10-17 10:45:00,BUY,25689.7,25686.37,25696.37,25686.37,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.99,364"
2025-10-23 09:25:00,2025-10-23 09:30:00,SELL,26053.1,26056.43,26046.43,26056.43,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,814"
2025-10-23 09:30:00,2025-10-23 09:35:00,SELL,26078.3,26081.63,26071.63,26081.63,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,264"
2025-10-24 11:05:00,2025-10-24 11:10:00,SELL,25811.05,25814.38,25804.38,25814.38,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,714"
2025-10-24 11:15:00,2025-10-24 11:20:00,SELL,25816.35,25819.68,25809.68,25819.68,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,164"
2025-10-27 10:10:00,2025-10-27 10:15:00,SELL,25961.85,25965.18,25955.18,25965.18,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.96,614"
2025-10-27 10:40:00,2025-10-27 10:45:00,BUY,25963.5,25960.17,25970.17,25960.17,150,-3.33,-550.0,1,STOP_LOSS,83.4,"Rs.96,064"
2025-10-28 10:35:00,2025-10-28 10:40:00,SELL,25870.65,25873.98,25863.98,25873.98,150,-3.33,-550.0,1,STOP_LOSS,79.1,"Rs.95,514"
2025-10-28 10:45:00,2025-10-28 11:15:00,SELL,25889.7,25858.07,25883.03,25893.03,150,31.63,4694.25,6,TRAILING_STOP_5,90.0,Rs.1.00 L
2025-10-28 11:30:00,2025-10-28 11:35:00,SELL,25872.5,25875.83,25865.83,25875.83,300,-3.33,-1050.0,1,STOP_LOSS,83.1,"Rs.99,158"
2025-10-29 09:20:00,2025-10-29 09:35:00,BUY,25988.55,25986.21,25995.22,25985.22,150,-2.34,-400.75,3,TRAILING_STOP_1,89.8,"Rs.98,757"
2025-10-29 09:40:00,2025-10-29 09:45:00,BUY,25972.3,25968.97,25978.97,25968.97,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,207"
2025-10-30 10:15:00,2025-10-30 10:20:00,SELL,25929.65,25932.98,25922.98,25932.98,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,657"
2025-10-30 14:00:00,2025-10-30 14:05:00,SELL,25878.35,25881.68,25871.68,25881.68,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.97,107"
2025-10-31 10:50:00,2025-10-31 10:55:00,SELL,25805.4,25808.73,25798.73,25808.73,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.96,557"
2025-10-31 10:55:00,2025-10-31 11:15:00,SELL,25801.15,25783.04,25794.48,25804.48,150,18.11,2666.5,4,TRAILING_STOP_3,90.0,"Rs.99,224"
2025-10-31 11:25:00,2025-10-31 11:30:00,SELL,25777.7,25781.03,25771.03,25781.03,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,674"
2025-11-03 09:15:00,2025-11-03 09:35:00,SELL,25687.85,25685.07,25681.18,25691.18,150,2.78,366.75,4,TRAILING_STOP_2,90.0,"Rs.99,040"
2025-11-04 14:20:00,2025-11-04 14:25:00,SELL,25613.05,25616.38,25606.38,25616.38,150,-3.33,-550.0,1,STOP_LOSS,89.0,"Rs.98,490"
2025-11-04 14:40:00,2025-11-04 14:55:00,SELL,25609.9,25599.79,25603.23,25613.23,150,10.11,1467.0,3,TRAILING_STOP_2,90.0,"Rs.99,957"
2025-11-04 15:00:00,2025-11-04 15:05:00,SELL,25596.95,25600.28,25590.28,25600.28,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.99,407"
2025-11-06 10:35:00,2025-11-06 10:40:00,SELL,25524.4,25527.73,25517.73,25527.73,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,857"
2025-11-07 09:20:00,2025-11-07 09:30:00,BUY,25328.2,25330.47,25334.87,25324.87,150,2.27,290.0,2,TRAILING_STOP_1,90.0,"Rs.99,147"
2025-11-07 09:50:00,2025-11-07 10:10:00,SELL,25352.45,25340.57,25345.78,25355.78,150,11.88,1732.5,4,TRAILING_STOP_2,90.0,Rs.1.01 L
2025-11-07 11:50:00,2025-11-07 11:55:00,BUY,25437.55,25434.22,25444.22,25434.22,300,-3.33,-1050.0,1,STOP_LOSS,90.0,"Rs.99,830"
2025-11-07 12:00:00,2025-11-07 12:05:00,BUY,25449.55,25446.22,25456.22,25446.22,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.99,280"
